stratum,context,combination,architecture_label_corrected,support_tier,threshold_corrected,model,status_corrected,n_unique_islands_corrected,n_clusters_corrected,median_trials_corrected,distance_estimate_corrected,distance_se_corrected,distance_p_corrected,selfing_core_estimate_corrected,selfing_core_se_corrected,selfing_core_p_corrected,distance_q_corrected,architecture_label_original,threshold_original,status_original,n_unique_islands_original,n_clusters_original,median_trials_original,distance_estimate_original,distance_se_original,distance_p_original,selfing_core_estimate_original,selfing_core_se_original,selfing_core_p_original,distance_q_original
all_observed,southern_extratropical,blue_purple__large_bee_form,large_bee_associated_form,pilot,30,conditional_selfing,fit,228,38,17.0,0.06742482160434726,0.06822019016056655,0.3229855957385267,-0.008205997618340177,0.11422856462668052,0.9427305108715688,0.5652247925424218,large_bee_associated_form,30,fit,228,38,17.0,0.0703785240538654,0.0748100741302441,0.3468265020292558,-0.0070229873736415,0.1156679212196247,0.9515847427117116,0.6069463785511977
all_observed,southern_extratropical,red_pink__bird_form,bird_associated_form,pilot,30,conditional_selfing,fit,228,38,17.0,0.0022585556885427738,0.04848250183300281,0.9628440145952092,-0.1268167407761549,0.06222519427324684,0.041547048311455434,0.9628440145952092,bird_associated_form,30,fit,228,38,17.0,-0.0104181052175598,0.0542405778769365,0.8476856781468931,-0.1192772696892614,0.0650590299267222,0.066747575021661,0.9241229601351568
all_observed,southern_extratropical,red_pink__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,228,38,17.0,0.0764545506267279,0.03887460167801444,0.049218188187077225,-0.023202405773777635,0.08230563722823477,0.778016028410507,0.11484243910318019,butterfly_associated_form,30,fit,228,38,17.0,0.0571734194933345,0.0484001200270442,0.237497042384726,-0.0093663183114092,0.089335974278187,0.9164997959980116,0.5541597655643608
all_observed,southern_extratropical,yellow_orange__bird_form,bird_associated_form,pilot,30,conditional_selfing,fit,228,38,17.0,-0.12314891067022032,0.04102095387105979,0.002681261210842188,-0.22743357978889644,0.10874158529336163,0.036482810091774995,0.018768828475895317,bird_associated_form,30,fit,228,38,17.0,-0.146117327598955,0.0406294243893529,0.0003227227722692,-0.2183986702159632,0.1075212947338239,0.042233374692968,0.002259059405885
all_observed,southern_extratropical,yellow_orange__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,228,38,17.0,-0.09578522842219162,0.03846408920598271,0.012765298485374143,-0.17072933141475755,0.09683679507486483,0.07788993268561654,0.044678544698809504,butterfly_associated_form,30,fit,228,38,17.0,-0.1152567250836924,0.0371453733646439,0.0019166321477862,-0.1630247420061366,0.0959660981429005,0.0893617161434642,0.0067082125172518
all_observed,southern_extratropical,yellow_orange__large_bee_form,large_bee_associated_form,pilot,30,conditional_selfing,fit,228,38,17.0,-0.025022695658322713,0.048236018705988926,0.6039313162606966,0.07325618092568398,0.08912708686598331,0.4111170287607146,0.8455038427649753,large_bee_associated_form,30,fit,228,38,17.0,-0.0336169084732228,0.0498115917245903,0.499751224311329,0.077484155133245,0.0885676388813582,0.3816508809429764,0.6996517140358607
all_observed,southern_extratropical,blue_purple__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,249,38,15.0,-0.013003817391157135,0.0544442127301079,0.8112245015542335,,,,0.8112245015542335,butterfly_associated_form,30,fit,249,38,15.0,-0.0171645563854621,0.0591656833095642,0.7717320857323178,,,,0.7717320857323179
all_observed,southern_extratropical,blue_purple__large_bee_form,large_bee_associated_form,pilot,30,unconditional,fit,249,38,15.0,0.06864791028658246,0.06406240749006771,0.283909311977339,,,,0.4968412959603432,large_bee_associated_form,30,fit,249,38,15.0,0.0741085371793395,0.0707637406723482,0.2949764074446176,,,,0.5162087130280809
all_observed,southern_extratropical,red_pink__bird_form,bird_associated_form,pilot,30,unconditional,fit,249,38,15.0,-0.016539127148623822,0.048218666167792766,0.7315965153303652,,,,0.8112245015542335,bird_associated_form,30,fit,249,38,15.0,-0.0312098792016177,0.0545399797154481,0.5671603705067425,,,,0.7600684713432249
all_observed,southern_extratropical,red_pink__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,249,38,15.0,0.07148522082848402,0.032815644732843686,0.029377130493438194,,,,0.06854663781802245,butterfly_associated_form,30,fit,249,38,15.0,0.0529374570950799,0.0413469918357295,0.200431966096458,,,,0.467674587558402
all_observed,southern_extratropical,yellow_orange__bird_form,bird_associated_form,pilot,30,unconditional,fit,249,38,15.0,-0.1495364649171257,0.0370843804630931,5.522653097104412e-05,,,,0.00038658571679730885,bird_associated_form,30,fit,249,38,15.0,-0.1740949078450347,0.039328021868976,9.56681510939855e-06,,,,6.696770576578984e-05
all_observed,southern_extratropical,yellow_orange__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,249,38,15.0,-0.11444990763594359,0.03369653523645997,0.0006825632764441585,,,,0.002388971467554555,butterfly_associated_form,30,fit,249,38,15.0,-0.1347172730611097,0.0338495035109601,6.894739901305653e-05,,,,0.0002413158965456
all_observed,southern_extratropical,yellow_orange__large_bee_form,large_bee_associated_form,pilot,30,unconditional,fit,249,38,15.0,-0.013151219184767249,0.042166109079155537,0.7551235561617814,,,,0.8112245015542335,large_bee_associated_form,30,fit,249,38,15.0,-0.0201098907252805,0.044520750804939,0.6514872611513356,,,,0.7600684713432249
all_observed,tropical,blue_purple__butterfly_form,butterfly_associated_form,confirmatory,50,conditional_selfing,fit,1011,101,12.0,-0.06599970418856876,0.040899596123337066,0.10659237640919672,0.3516796563185367,0.048388652423672206,3.6535523171837456e-13,0.14922932697287541,butterfly_associated_form,50,fit,1011,101,12.0,-0.069084574929514,0.0420638650888844,0.1005126351536862,0.3542493839155796,0.0482723893391076,2.159188736187116e-13,0.1407176892151607
all_observed,tropical,blue_purple__large_bee_form,large_bee_associated_form,confirmatory,50,conditional_selfing,fit,1011,101,12.0,-0.08762494636691276,0.05086254944061172,0.08492844688105175,0.19725205359247466,0.0516145730871104,0.00013256986440024317,0.14922932697287541,large_bee_associated_form,50,fit,1011,101,12.0,-0.0877373653473573,0.0524836861463003,0.0945820385949803,0.1990618627249798,0.0517779521792233,0.0001207839730833,0.1407176892151607
all_observed,tropical,red_pink__bird_form,bird_associated_form,confirmatory,50,conditional_selfing,fit,1011,101,12.0,-0.05974555854643304,0.0349087038231687,0.08699248662454569,0.07974213192326984,0.04267713057297896,0.06169269255225618,0.14922932697287541,bird_associated_form,50,fit,1011,101,12.0,-0.0632568225333132,0.0336302043828395,0.0599783582620838,0.082451226245533,0.0426341087008095,0.0531221837762804,0.1407176892151607
all_observed,tropical,red_pink__butterfly_form,butterfly_associated_form,confirmatory,50,conditional_selfing,fit,1011,101,12.0,-0.07464031448446912,0.04097784563160391,0.06853396780640852,0.12536247374095622,0.05667458929312996,0.02696875925554343,0.14922932697287541,butterfly_associated_form,50,fit,1011,101,12.0,-0.0730777356939493,0.0406678610721687,0.0723450306932538,0.1263848792886799,0.0565452955263999,0.0254102164761251,0.1407176892151607
all_observed,tropical,yellow_orange__bird_form,bird_associated_form,confirmatory,50,conditional_selfing,fit,1011,101,12.0,-0.020738364538209514,0.0245730677880957,0.3986990751527147,-0.06303774160836495,0.0367346777842394,0.08615688808517705,0.3986990751527147,bird_associated_form,50,fit,1011,101,12.0,-0.0209197383503453,0.0237195804637591,0.3777980472799578,-0.0625332898463089,0.0371006195811961,0.0918911287969218,0.3777980472799577
all_observed,tropical,yellow_orange__butterfly_form,butterfly_associated_form,confirmatory,50,conditional_selfing,fit,1011,101,12.0,-0.06759310458163714,0.039177150872897616,0.08446989940496566,0.04841261619034665,0.045727718880621396,0.2897296512719424,0.14922932697287541,butterfly_associated_form,50,fit,1011,101,12.0,-0.0670677209713865,0.0387606140364113,0.0835756276190781,0.0496722856253728,0.0460780465180687,0.2810322890530943,0.1407176892151607
all_observed,tropical,yellow_orange__large_bee_form,large_bee_associated_form,confirmatory,50,conditional_selfing,fit,1011,101,12.0,0.04628722444335137,0.034441440191296135,0.1789678338737298,-0.11509785575807974,0.04472043737468602,0.010061184357135475,0.20879580618601812,large_bee_associated_form,50,fit,1011,101,12.0,0.0451091408399043,0.033294867083178,0.1754692751519401,-0.1155140175904239,0.0451448437743074,0.0105051608690139,0.2047141543439301
all_observed,tropical,blue_purple__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,1144,104,8.0,-0.0075637683028841884,0.04270411731925058,0.859413855866936,,,,0.8594138558669359,butterfly_associated_form,50,fit,1144,104,8.0,-0.0085497556296223,0.0435646458932541,0.8444110114795953,,,,0.8444110114795953
all_observed,tropical,blue_purple__large_bee_form,large_bee_associated_form,confirmatory,50,unconditional,fit,1144,104,8.0,-0.0565753036845853,0.05119782272978328,0.2691451205867201,,,,0.3768031688214081,large_bee_associated_form,50,fit,1144,104,8.0,-0.0559111062933361,0.0525833219989053,0.287652305055747,,,,0.4027132270780458
all_observed,tropical,red_pink__bird_form,bird_associated_form,confirmatory,50,unconditional,fit,1144,104,8.0,-0.047890882989098826,0.035412396235426746,0.1762549888367827,,,,0.3430551040143079,bird_associated_form,50,fit,1144,104,8.0,-0.0504648890977069,0.0340954318120932,0.1388446796498434,,,,0.3777511731259366
all_observed,tropical,red_pink__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,1144,104,8.0,-0.05578958041416815,0.04314936504733247,0.19603148800817594,,,,0.3430551040143079,butterfly_associated_form,50,fit,1144,104,8.0,-0.0533101086939968,0.0430747755352184,0.2158578132148209,,,,0.3777511731259366
all_observed,tropical,yellow_orange__bird_form,bird_associated_form,confirmatory,50,unconditional,fit,1144,104,8.0,-0.029841808744778597,0.022497591709818836,0.18469247831783314,,,,0.3430551040143079,bird_associated_form,50,fit,1144,104,8.0,-0.0299345828166829,0.0214550793596953,0.1629491284419647,,,,0.3777511731259366
all_observed,tropical,yellow_orange__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,1144,104,8.0,-0.059376880581831326,0.03785575769939518,0.11676372223483028,,,,0.3430551040143079,butterfly_associated_form,50,fit,1144,104,8.0,-0.0584335769603479,0.0371770368674296,0.1160049889219512,,,,0.3777511731259366
all_observed,tropical,yellow_orange__large_bee_form,large_bee_associated_form,confirmatory,50,unconditional,fit,1144,104,8.0,0.02971847090127422,0.03424892211286584,0.385547694992565,,,,0.4498056441579925,large_bee_associated_form,50,fit,1144,104,8.0,0.0283931887519812,0.0331444024713729,0.3916377372372226,,,,0.4569106934434264
all_observed,tropical,blue_purple__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,1011,101,12.0,-0.06599970418856876,0.040899596123337066,0.10659237640919672,0.3516796563185367,0.048388652423672206,3.6535523171837456e-13,0.14922932697287541,butterfly_associated_form,30,fit,1011,101,12.0,-0.069084574929514,0.0420638650888844,0.1005126351536862,0.3542493839155796,0.0482723893391076,2.159188736187116e-13,0.1407176892151607
all_observed,tropical,blue_purple__large_bee_form,large_bee_associated_form,pilot,30,conditional_selfing,fit,1011,101,12.0,-0.08762494636691276,0.05086254944061172,0.08492844688105175,0.19725205359247466,0.0516145730871104,0.00013256986440024317,0.14922932697287541,large_bee_associated_form,30,fit,1011,101,12.0,-0.0877373653473573,0.0524836861463003,0.0945820385949803,0.1990618627249798,0.0517779521792233,0.0001207839730833,0.1407176892151607
all_observed,tropical,red_pink__bird_form,bird_associated_form,pilot,30,conditional_selfing,fit,1011,101,12.0,-0.05974555854643304,0.0349087038231687,0.08699248662454569,0.07974213192326984,0.04267713057297896,0.06169269255225618,0.14922932697287541,bird_associated_form,30,fit,1011,101,12.0,-0.0632568225333132,0.0336302043828395,0.0599783582620838,0.082451226245533,0.0426341087008095,0.0531221837762804,0.1407176892151607
all_observed,tropical,red_pink__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,1011,101,12.0,-0.07464031448446912,0.04097784563160391,0.06853396780640852,0.12536247374095622,0.05667458929312996,0.02696875925554343,0.14922932697287541,butterfly_associated_form,30,fit,1011,101,12.0,-0.0730777356939493,0.0406678610721687,0.0723450306932538,0.1263848792886799,0.0565452955263999,0.0254102164761251,0.1407176892151607
all_observed,tropical,yellow_orange__bird_form,bird_associated_form,pilot,30,conditional_selfing,fit,1011,101,12.0,-0.020738364538209514,0.0245730677880957,0.3986990751527147,-0.06303774160836495,0.0367346777842394,0.08615688808517705,0.3986990751527147,bird_associated_form,30,fit,1011,101,12.0,-0.0209197383503453,0.0237195804637591,0.3777980472799578,-0.0625332898463089,0.0371006195811961,0.0918911287969218,0.3777980472799577
all_observed,tropical,yellow_orange__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,1011,101,12.0,-0.06759310458163714,0.039177150872897616,0.08446989940496566,0.04841261619034665,0.045727718880621396,0.2897296512719424,0.14922932697287541,butterfly_associated_form,30,fit,1011,101,12.0,-0.0670677209713865,0.0387606140364113,0.0835756276190781,0.0496722856253728,0.0460780465180687,0.2810322890530943,0.1407176892151607
all_observed,tropical,yellow_orange__large_bee_form,large_bee_associated_form,pilot,30,conditional_selfing,fit,1011,101,12.0,0.04628722444335137,0.034441440191296135,0.1789678338737298,-0.11509785575807974,0.04472043737468602,0.010061184357135475,0.20879580618601812,large_bee_associated_form,30,fit,1011,101,12.0,0.0451091408399043,0.033294867083178,0.1754692751519401,-0.1155140175904239,0.0451448437743074,0.0105051608690139,0.2047141543439301
all_observed,tropical,blue_purple__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,1144,104,8.0,-0.0075637683028841884,0.04270411731925058,0.859413855866936,,,,0.8594138558669359,butterfly_associated_form,30,fit,1144,104,8.0,-0.0085497556296223,0.0435646458932541,0.8444110114795953,,,,0.8444110114795953
all_observed,tropical,blue_purple__large_bee_form,large_bee_associated_form,pilot,30,unconditional,fit,1144,104,8.0,-0.0565753036845853,0.05119782272978328,0.2691451205867201,,,,0.3768031688214081,large_bee_associated_form,30,fit,1144,104,8.0,-0.0559111062933361,0.0525833219989053,0.287652305055747,,,,0.4027132270780458
all_observed,tropical,red_pink__bird_form,bird_associated_form,pilot,30,unconditional,fit,1144,104,8.0,-0.047890882989098826,0.035412396235426746,0.1762549888367827,,,,0.3430551040143079,bird_associated_form,30,fit,1144,104,8.0,-0.0504648890977069,0.0340954318120932,0.1388446796498434,,,,0.3777511731259366
all_observed,tropical,red_pink__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,1144,104,8.0,-0.05578958041416815,0.04314936504733247,0.19603148800817594,,,,0.3430551040143079,butterfly_associated_form,30,fit,1144,104,8.0,-0.0533101086939968,0.0430747755352184,0.2158578132148209,,,,0.3777511731259366
all_observed,tropical,yellow_orange__bird_form,bird_associated_form,pilot,30,unconditional,fit,1144,104,8.0,-0.029841808744778597,0.022497591709818836,0.18469247831783314,,,,0.3430551040143079,bird_associated_form,30,fit,1144,104,8.0,-0.0299345828166829,0.0214550793596953,0.1629491284419647,,,,0.3777511731259366
all_observed,tropical,yellow_orange__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,1144,104,8.0,-0.059376880581831326,0.03785575769939518,0.11676372223483028,,,,0.3430551040143079,butterfly_associated_form,30,fit,1144,104,8.0,-0.0584335769603479,0.0371770368674296,0.1160049889219512,,,,0.3777511731259366
all_observed,tropical,yellow_orange__large_bee_form,large_bee_associated_form,pilot,30,unconditional,fit,1144,104,8.0,0.02971847090127422,0.03424892211286584,0.385547694992565,,,,0.4498056441579925,large_bee_associated_form,30,fit,1144,104,8.0,0.0283931887519812,0.0331444024713729,0.3916377372372226,,,,0.4569106934434264
