stratum,context,combination,architecture_label,trait_name,support_tier,threshold,model,status,n_unique_islands,n_clusters,median_trials,distance_estimate,distance_se,distance_p,selfing_core_estimate,selfing_core_se,selfing_core_p,distance_q
all_observed,southern_extratropical,blue_purple__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,conditional_selfing,fit,183,37,6.0,0.04042385600473197,0.057640962637889724,0.483113119424652,-0.11153483124627367,0.09640121485462756,0.24727818502133914,0.6763583671945128
all_observed,southern_extratropical,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,unconditional,fit,190,35,11.0,0.041199655856161255,0.039521159451470514,0.29719344311549406,,,,0.4160708203616917
all_observed,southern_extratropical,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,confirmatory,50,conditional_selfing,fit,185,35,11.0,0.024492505864580294,0.043134410636949054,0.5701583816048665,0.1069373339725006,0.06702693200501081,0.11061425867575143,0.7256561220425574
all_observed,southern_extratropical,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,unconditional,fit,190,35,11.0,0.041199655856161255,0.039521159451470514,0.29719344311549406,,,,0.4160708203616917
all_observed,southern_extratropical,yellow_orange__large_bee_form_given_colour,large_bee_associated_form,floral_form,pilot,30,conditional_selfing,fit,185,35,11.0,0.024492505864580294,0.043134410636949054,0.5701583816048665,0.1069373339725006,0.06702693200501081,0.11061425867575143,0.7256561220425574
all_observed,southern_extratropical,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,175,36,4.0,-0.01627848131263565,0.036640307618189774,0.656841630153004,,,,0.6859186574454501
all_observed,southern_extratropical,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,175,36,4.0,0.013128461474350983,0.0381094937241344,0.7304754084524077,-0.18367208522162226,0.12421169095997066,0.1392199573711142,0.7866658244872082
all_observed,southern_extratropical,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,175,36,4.0,-0.01627848131263565,0.036640307618189774,0.656841630153004,,,,0.6859186574454501
all_observed,southern_extratropical,blue_purple__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,175,36,4.0,0.013128461474350983,0.0381094937241344,0.7304754084524077,-0.18367208522162226,0.12421169095997066,0.1392199573711142,0.7866658244872082
all_observed,southern_extratropical,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,unconditional,fit,176,34,8.0,0.14405532559403417,0.07129944787917063,0.04333912093232274,,,,0.0758434616315648
all_observed,southern_extratropical,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,confirmatory,50,conditional_selfing,fit,176,34,8.0,0.18323861641650827,0.06495842764259457,0.004789513171281776,-0.2550200590203393,0.13567712036224544,0.06016126264561903,0.021243350223359773
all_observed,southern_extratropical,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,unconditional,fit,176,34,8.0,0.14405532559403417,0.07129944787917063,0.04333912093232274,,,,0.0758434616315648
all_observed,southern_extratropical,yellow_orange__large_bee_deep_tube_given_colour,large_bee_associated_intermediate_deep_tube,tube_depth_class,pilot,30,conditional_selfing,fit,176,34,8.0,0.18323861641650827,0.06495842764259457,0.004789513171281776,-0.2550200590203393,0.13567712036224544,0.06016126264561903,0.021243350223359773
