candidate_id,accepted_species,axis,trait_name,raw_value,normalized_value,evidence_quality,evidence_scope,source_group,source_provider,source_url,page_title,source_citation,source_excerpt,source_record_id,source_lineage,lineage_method,name_resolution_lineage,name_match_method,matched_page_name,source_tier,source_type,domain,language,wild_cultivated_cultivar_status,evidence_status,content_sha256,content_sha256_basis,retrieved_at_utc,query,search_rank,inference_rule
4a7626ed4b43ca22276377d8,Corchorus torresianus,flower_colour,flower_primary_color,Yellow,yellow_orange,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=4,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche2262; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=4,Colors | Yellow | Corchorus torresianus | 4 | Author: Gaudich. | Rank: Espece,endemia:fiche2262:flower-colours,provider_treatment:endemia:2262,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Corchorus torresianus,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,fa83eb7de424c07db7e699576f3dd07a54feddd90559405b485936eacb200370,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
7284d64be3a6b8ccec90ddcd,Cordyline neocaledonica,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=25,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche2867; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=25,Colors | White | Cordyline neocaledonica | 11 | Author: (Baker) B.D.Jacks. | Rank: Espece,endemia:fiche2867:flower-colours,provider_treatment:endemia:2867,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cordyline neocaledonica,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,2a64fb75fed30a25c2895e8d770e91eeff224a9871d91baaa213b0ce9b975023,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
4667ace30b964f499e18563c,Corynocarpus dissimilis,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=24,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche792; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=24,Colors | White | Corynocarpus dissimilis |   | 20 | Author: Hemsl. | Rank: Espece | Red list status: Least Concern (LC),endemia:fiche792:flower-colours,provider_treatment:endemia:792,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Corynocarpus dissimilis,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,c7f4d18c8f7dc6bf7d976e9edb60b0edfe86a97f539ef4b591961a721b93f1da,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
4bda76d5d214c731e6206fcd,Cossinia trifoliata,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=8,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche2233; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=8,Colors | White | Cossinia trifoliata |   | 9 | Author: (Baill.) Radlk. | Rank: Espece | Protected species: in Northern Province,endemia:fiche2233:flower-colours,provider_treatment:endemia:2233,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cossinia trifoliata,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,944b4613a4c077b0e12b552913812e95264a76991147c278613f80648e4d3156,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
029cb627d3ad62c96c1f2c6b,Crepidium taurinum,flower_colour,flower_primary_color,Yellow,yellow_orange,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=7,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche1079; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=7,"Colors | Yellow | Crepidium taurinum |   | 35 | Author: (Rchb.f.) Szlach. | Rank: Espece | Protected species: in Northern Province | Habitats: Forêt humide d'altitude , Forêt humide de basse altitude , Maquis de basse altitude , Maquis d'altitude | Substrates: substrats. | Red list status: Data Deficient (DD)",endemia:fiche1079:flower-colours,provider_treatment:endemia:1079,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Crepidium taurinum,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,259e67cff261d677079ce622c766f5645b717760f045de817b22254212426947,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
ee6ad080c2e516bf48a6cac6,Crossostylis grandiflora,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=3,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche517; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=3,Colors | White | Crossostylis grandiflora |   | 22 | Author: Brongn. & Gris | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: substrats. | Red list status: Least Concern (LC),endemia:fiche517:flower-colours,provider_treatment:endemia:517,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Crossostylis grandiflora,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,17f3e7c5b7383cd40b284e21706d681e6fde8674c84521ce1f6f7c7f20c58748,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
4c8395c9e594904857bfb8e6,Cryptocarya macrocarpa,flower_colour,flower_primary_color,Yellow,yellow_orange,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=12,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche923; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=12,"Colors | Yellow | Cryptocarya macrocarpa | 11 | Author: Guillaumin | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: Ultramafique , Volcano-sédimentaire",endemia:fiche923:flower-colours,provider_treatment:endemia:923,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cryptocarya macrocarpa,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,e36a1a5ac70fd32dde7c4b9eea90b62078e8916f1c7516f5e6f4b46d729eb674,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
44a0922f5afb9b37cd771028,Cunonia aoupiniensis,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=22,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche3553; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=22,Colors | White | Cunonia aoupiniensis |   | 1 | Author: Hoogland | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: substrats. | Red list status: Near Threatened (NT),endemia:fiche3553:flower-colours,provider_treatment:endemia:3553,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cunonia aoupiniensis,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,84fe07b50eb98a481366524f8ac1bab4b791a1a736d76034464f1c59f22ab79e,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
e2ca6ad1e45365f86e237492,Cunonia austrocaledonica,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=13,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche3555; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=13,Colors | White | Cunonia austrocaledonica |   | 4 | Author: Brongn. ex Guillaumin | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: substrats. | Red list status: Least Concern (LC),endemia:fiche3555:flower-colours,provider_treatment:endemia:3555,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cunonia austrocaledonica,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,ab1328fdaa9c4f546bb2441a8b4d2c622ef973d5c65f40a848c8945f9a8d8fe9,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
31b5fa6a817eba41cac60dd6,Cunonia balansae,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=10,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche796; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=10,Colors | White | Cunonia balansae |   | 19 | Author: Brongn. & Gris | Rank: Espece | Red list status: Least Concern (LC),endemia:fiche796:flower-colours,provider_treatment:endemia:796,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cunonia balansae,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,320d1f2a38c04e6a3e4a9cdc9aa095f998fcb53a9e261c6b8936c31319e34ff8,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
f7b7e5d1a1ce881398613b86,Cunonia deplanchei,flower_colour,flower_primary_color,Pink,red_pink,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=rose&page=2,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche3558; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=rose&page=2,Colors | Pink | Cunonia deplanchei |   | 19 | Author: Brongn. & Gris | Rank: Espece | Habitats: Zone humide arbustive | Substrates: substrats. | Red list status: Vulnerable (VU),endemia:fiche3558:flower-colours,provider_treatment:endemia:3558,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cunonia deplanchei,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,2e6713c3f767da0275aa3d5a4a0ebab9b58f6b1c333c40257f83c6ea013d1903,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
b7ee6b170037fe8d4c8923de,Cunonia macrophylla,flower_colour,flower_primary_color,Yellow,yellow_orange,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=13,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche302; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=jaune&page=13,Colors | Yellow | Cunonia macrophylla |   | 22 | Author: Brongn. & Gris | Rank: Espece | Red list status: Least Concern (LC),endemia:fiche302:flower-colours,provider_treatment:endemia:302,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cunonia macrophylla,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,bbfd45f1c5dd2f832e8955a9f6495f4b97c161dfd3f608b388a070851acbbd6d,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
18abf16e904a5497afaa4c2f,Cunonia pterophylla,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=10,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche2299; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=10,Colors | White | Cunonia pterophylla |   | 12 | Author: (Brongn. & Gris) Schltr. | Rank: Espece | Red list status: Least Concern (LC),endemia:fiche2299:flower-colours,provider_treatment:endemia:2299,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cunonia pterophylla,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,320d1f2a38c04e6a3e4a9cdc9aa095f998fcb53a9e261c6b8936c31319e34ff8,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
3dd80dafd0089f8d3239d561,Cunonia purpurea,flower_colour,flower_primary_color,Red|White,red_pink|white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=31,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche304; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=31 | https://endemia.nc/en/search?section=flore&rank=Espece&colors=rouge&page=6,Colors | Red | Cunonia purpurea |   | 30 | Author: Brongn. & Gris | Rank: Espece | Red list status: Least Concern (LC) || Colors | White | Cunonia purpurea |   | 30 | Author: Brongn. & Gris | Rank: Espece | Red list status: Least Concern (LC),endemia:fiche304:flower-colours,provider_treatment:endemia:304,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cunonia purpurea,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,5e99e7e00eb35415062e608375412a45a94bb816b943a366be68b9512696fed6,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
5bd03beb27cc4e3d6c0ca53a,Cunonia vieillardii,flower_colour,flower_primary_color,Pink,red_pink,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=rose&page=4,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche3565; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=rose&page=4,Colors | Pink | Cunonia vieillardii |   | 10 | Author: Brongn. & Gris | Rank: Espece | Red list status: Near Threatened (NT),endemia:fiche3565:flower-colours,provider_treatment:endemia:3565,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cunonia vieillardii,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,55915e823b5f89970410057460b65b8646d8a49489761ac32a2bf2d1756eea35,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
29f0f80447982c85c667a54d,Cyathopsis albicans,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=24,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche2447; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=24,Colors | White | Cyathopsis albicans |   | 21 | Author: (Brongn. & Gris) Quinn | Rank: Espece | Red list status: Least Concern (LC),endemia:fiche2447:flower-colours,provider_treatment:endemia:2447,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cyathopsis albicans,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,c7f4d18c8f7dc6bf7d976e9edb60b0edfe86a97f539ef4b591961a721b93f1da,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
1a51c14322f0e5d3ef6a3ca0,Cyclophyllum baladense,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=7,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche4542; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=7,Colors | White | Cyclophyllum baladense |   | Author: Guillaumin | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: Ultramafique | Red list status: Not Evaluated (NE),endemia:fiche4542:flower-colours,provider_treatment:endemia:4542,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cyclophyllum baladense,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,b2c32da99c0dcd96cdf2a22dca860278297e6f9654e00971ec29a81d07eab813,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
7bdc51e45ff515f39bb27039,Cyclophyllum balansae,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=8,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche4543; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=8,"Colors | White | Cyclophyllum balansae |   | 9 | Author: (Baill.) Guillaumin | Rank: Espece | Habitats: Forêt humide de basse altitude , Forêt humide d'altitude | Substrates: Ultramafique | Red list status: Least Concern (LC)",endemia:fiche4543:flower-colours,provider_treatment:endemia:4543,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cyclophyllum balansae,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,944b4613a4c077b0e12b552913812e95264a76991147c278613f80648e4d3156,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
3eda389a8f1c197d00f4efc8,Cyclophyllum calyculatum,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=9,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche4544; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=9,Colors | White | Cyclophyllum calyculatum | Author: Guillaumin | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: substrats.,endemia:fiche4544:flower-colours,provider_treatment:endemia:4544,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cyclophyllum calyculatum,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,6cd40ae65a6ab6565d6a60bdc8f56b0c78e338b1e36f073b823e582c29c5aaa2,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
46a58fa80c4d70f967c97a96,Cyclophyllum cardiocarpum,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=10,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche4545; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=10,Colors | White | Cyclophyllum cardiocarpum | 3 | Author: (Baill.) Guillaumin | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: substrats.,endemia:fiche4545:flower-colours,provider_treatment:endemia:4545,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cyclophyllum cardiocarpum,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,320d1f2a38c04e6a3e4a9cdc9aa095f998fcb53a9e261c6b8936c31319e34ff8,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
c420a80a95bb2e6c054db4c9,Cyclophyllum deplanchei,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=3,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche4547; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=3,Colors | White | Cyclophyllum deplanchei |    | 6 | Author: Hook.f. | Rank: Espece | Protected species: in Northern Province | Habitats: Maquis de basse altitude | Substrates: Ultramafique | Red list status: Endangered (EN),endemia:fiche4547:flower-colours,provider_treatment:endemia:4547,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cyclophyllum deplanchei,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,17f3e7c5b7383cd40b284e21706d681e6fde8674c84521ce1f6f7c7f20c58748,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
9eb8267f112b19727383d6c4,Cyclophyllum henriettae,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=10,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche4549; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=10,Colors | White | Cyclophyllum henriettae | 9 | Author: (Baill.) Guillaumin | Rank: Espece | Habitats: Forêt humide de basse altitude | Substrates: substrats.,endemia:fiche4549:flower-colours,provider_treatment:endemia:4549,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cyclophyllum henriettae,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,320d1f2a38c04e6a3e4a9cdc9aa095f998fcb53a9e261c6b8936c31319e34ff8,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
2c9416267db9509bfadf7644,Cyclophyllum jasminifolium,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=28,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche4551; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=28,Colors | White | Cyclophyllum jasminifolium | 9 | Author: Guillaumin & MacKee | Rank: Espece,endemia:fiche4551:flower-colours,provider_treatment:endemia:4551,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cyclophyllum jasminifolium,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,730df6e513c19ae603bc8426563a5ca45f715dce9f37979a196e0b1bf5615e40,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
f01e9f4db61c4f41a7bab0ba,Cyclophyllum merrillianum,flower_colour,flower_primary_color,White,white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Endemia New Caledonia,https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=3,Endemia.nc - Search,Endemia original structured Flora/Species colour-filter result; species fiche https://endemia.nc/en/flore/fiche4552; supporting query pages https://endemia.nc/en/search?section=flore&rank=Espece&colors=blanche&page=3,Colors | White | Cyclophyllum merrillianum |   | Author: Guillaumin | Rank: Espece | Red list status: Endangered (EN),endemia:fiche4552:flower-colours,provider_treatment:endemia:4552,endemia_species_treatment_across_structured_colour_filters,master_accepted_name_and_family_exact,accepted_name_exact,Cyclophyllum merrillianum,B,specialist_island_biodiversity_database,endemia.nc,en,native_or_endemic_species_record_not_cultivar_limited,accepted_individual_source_backed_audit,17f3e7c5b7383cd40b284e21706d681e6fde8674c84521ce1f6f7c7f20c58748,sha256_of_sorted_retrieved_endemia_search_page_sha256_values,2026-08-14T02:45:00Z,credential_free_endemia_species_rank_structured_flower_colour_filter,,
