candidate_id,accepted_species,trait_name,axis,raw_value,normalized_value,source_url,page_title,domain,language,supporting_excerpt,source_lineage,lineage_method,name_match_method,matched_page_name,source_tier,source_type,domain_review_status,evidence_status,content_sha256,retrieved_at_utc,query,search_rank,already_direct_in_baseline,pre_audit_exclusion_reasons,source_run_id,source_artifact
d82f4255ebd668d503dc8884,Santolina chamaecyparissus,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/santolina-chamaecyparissus,"Santolina chamaecyparissus (Cotton Lavender, Lavender Cotton, Santolina) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/santolina-chamaecyparissus,canonical_url,exact_accepted_name,Santolina chamaecyparissus,B,university_extension,approved_registry_trait,review_only_not_promoted,3c49710383bbe3d4f46dfd3133ac6b42776cc6b27f34fdd32a56cd9b43c311ef,2026-08-08T01:42:13.684595Z,inventory:plants.ces.ncsu.edu,128,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
a4623c3bf7af0eed02c22575,Santolina virens,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/santolina-virens,"Santolina virens (Green Lavender Cotton, Green Santolina) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/santolina-virens,canonical_url,exact_accepted_name,Santolina virens,B,university_extension,approved_registry_trait,review_only_not_promoted,1662de47c6c7f5570c245bfd0595fb1f703314e3936aab695e953edd0578cee9,2026-08-08T01:42:14.599527Z,inventory:plants.ces.ncsu.edu,130,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
473746b58ddf230182370ce5,Sarcandra glabra,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/sarcandra-glabra,"Sarcandra glabra (Bone-knitted Lotus, Caoshanhu, Glabrous Sarcandra Herb, Nine-Knotted Flower) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/sarcandra-glabra,canonical_url,exact_accepted_name,Sarcandra glabra,B,university_extension,approved_registry_trait,review_only_not_promoted,084e64a535c7550e8a7c4fc4d7fe6dffc1b226450c17d3377299afc0827c8fba,2026-08-08T01:42:16.084253Z,inventory:plants.ces.ncsu.edu,133,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
6da3cdc460d8a8b39390a59e,Sarcococca confusa,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/sarcococca-confusa,"Sarcococca confusa (Fragrant Sarcococca, Sweet Box) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/sarcococca-confusa,canonical_url,exact_accepted_name,Sarcococca confusa,B,university_extension,approved_registry_trait,review_only_not_promoted,8a1d3301b8e94f21df4a2e8b4f5d014d1fcd36bcac18e2a9a137ee68b25b9a4f,2026-08-08T01:42:16.537149Z,inventory:plants.ces.ncsu.edu,134,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
76b46db849919fb79e209777,Sarcococca hookeriana,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/sarcococca-hookeriana,"Sarcococca hookeriana (Himalayan Sarcococca, Sweet box) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/sarcococca-hookeriana,canonical_url,exact_accepted_name,Sarcococca hookeriana,B,university_extension,approved_registry_trait,review_only_not_promoted,b02b56519c02b39290db0ad9fd3cc6dd99445e7852395211612d951e42d08a53,2026-08-08T01:42:17.016967Z,inventory:plants.ces.ncsu.edu,135,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
a263ba50a837c982509ca5ae,Sassafras albidum,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/sassafras-albidum,"Sassafras albidum (Cinnamon Wood, Common Sassafras, Mitten Tree, Sassafras, White Sassafras) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/sassafras-albidum,canonical_url,exact_accepted_name,Sassafras albidum,B,university_extension,approved_registry_trait,review_only_not_promoted,a3049546fe3a642110282a00ab5519a88930346bdcef85045c521ced8512d8c2,2026-08-08T01:42:20.932484Z,inventory:plants.ces.ncsu.edu,143,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
938ca35a0c3922b7a156888c,Satureja montana,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/satureja-montana,"Satureja montana (Mountain Savory, Winter Savory) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/satureja-montana,canonical_url,exact_accepted_name,Satureja montana,B,university_extension,approved_registry_trait,review_only_not_promoted,a1f6f8229d3ee57d8c9536e0bb2c754962b2a222ee1b69f8c334908c1bca8173,2026-08-08T01:42:21.458911Z,inventory:plants.ces.ncsu.edu,144,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
cf943bd32c0c7376aabfa230,Scheuchzeria palustris,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/scheuchzeria-palustris,"Scheuchzeria palustris (Pod Grass, Rannoch-rush, Scheuchzeria) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/scheuchzeria-palustris,canonical_url,exact_accepted_name,Scheuchzeria palustris,B,university_extension,approved_registry_trait,review_only_not_promoted,066efe00c58c69f1c1c6dad9b1931cdd7562c945be3c1517b05c2beebb4e804b,2026-08-08T01:42:23.296234Z,inventory:plants.ces.ncsu.edu,148,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
bf67da60296f5717dd035ab1,Schima argentea,inflorescence_display,floral_structural_complexity,Raceme; Solitary,other_described,https://plants.ces.ncsu.edu/plants/schima-argentea,Schima argentea | North Carolina Extension Gardener Plant Toolbox,plants.ces.ncsu.edu,en,Flower Inflorescence:: Raceme; Solitary,url:https://plants.ces.ncsu.edu/plants/schima-argentea,canonical_url,exact_accepted_name,Schima argentea,B,university_extension,approved_registry_trait,review_only_not_promoted,06dd65e9dfa40dcd588f6f076d848ba6b2c014b420519efb40d01defbfc60267,2026-08-08T01:42:23.727418Z,inventory:plants.ces.ncsu.edu,149,False,ontology_value_not_allowed|multistate_collapsed_to_other_described,31233181709,open-web-domain-backfill-31233181709
1c5d926b772758fe598f0869,Scilla luciliae,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/scilla-luciliae,"Scilla luciliae (Glory of the Snow, Lucile's glory-of-the-snow, 'Violet Beauty') | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/scilla-luciliae,canonical_url,exact_accepted_name,Scilla luciliae,B,university_extension,approved_registry_trait,review_only_not_promoted,6144a5620e218c95967a197b082373f73e03fef40bc9d4903b495ca0e0a80da1,2026-08-08T01:42:25.111192Z,inventory:plants.ces.ncsu.edu,152,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
de6859756f0389f6165a4cf4,Scilla mischtschenkoana,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/scilla-mischtschenkoana,"Scilla mischtschenkoana (Scilla, Squill, Tubergeniana, White Squill) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/scilla-mischtschenkoana,canonical_url,exact_accepted_name,Scilla mischtschenkoana,B,university_extension,approved_registry_trait,review_only_not_promoted,c9358d8dd3f1f353e64765074b1beb3963c7720fa0a734308f70db99b5376097,2026-08-08T01:42:25.612015Z,inventory:plants.ces.ncsu.edu,153,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
f57e086f92f2f12eff3e8bd6,Scindapsus pictus,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/scindapsus-pictus,"Scindapsus pictus (Satin Pothos, Silk Pothos, Silver Pothos) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/scindapsus-pictus,canonical_url,exact_accepted_name,Scindapsus pictus,B,university_extension,approved_registry_trait,review_only_not_promoted,e70f17b0010533b45070696497af228afd4696febcc1f840ff934b943d229442,2026-08-08T01:42:26.508472Z,inventory:plants.ces.ncsu.edu,155,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
2dd9a5e3623ebba13f952f70,Senna bicapsularis,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/senna-bicapsularis,"Senna bicapsularis (Butterfly Bush, Christmas Bush, Money Bush, Rambling Senna, Winter Cassia, Yellow Candlewood) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/senna-bicapsularis,canonical_url,exact_accepted_name,Senna bicapsularis,B,university_extension,approved_registry_trait,review_only_not_promoted,9648fb4a3fa57bd91f585d5139b754698afe8b005f8c3b73fd74e0fbce9cfd1c,2026-08-08T01:42:27.889286Z,inventory:plants.ces.ncsu.edu,158,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
efbeb37c3856243debc95e12,Senna marilandica,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/senna-marilandica,"Senna marilandica (Maryland Senna, Maryland Wild Senna) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/senna-marilandica,canonical_url,exact_accepted_name,Senna marilandica,B,university_extension,approved_registry_trait,review_only_not_promoted,a3074dc4187fd2d667ea8766a99bde559ab704b556d07b455edb86bfb2c9b523,2026-08-08T01:42:28.349971Z,inventory:plants.ces.ncsu.edu,159,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
9017ab67ad71647270d85071,Serenoa repens,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/serenoa-repens,Serenoa repens (Saw Palmetto) | North Carolina Extension Gardener Plant Toolbox,plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/serenoa-repens,canonical_url,exact_accepted_name,Serenoa repens,B,university_extension,approved_registry_trait,review_only_not_promoted,52b600b3c9d18e0038998641b3e3aebb1ca0e520d26b22fbcf5b1118b56fd85c,2026-08-08T01:42:28.813183Z,inventory:plants.ces.ncsu.edu,160,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
491eb75b8bd5eb6c5a739f9c,Sericocarpus linifolius,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/sericocarpus-linifolius,"Sericocarpus linifolius (Flaxleaf Whitetop, Narrowleaf Whitetop Aster) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/sericocarpus-linifolius,canonical_url,exact_accepted_name,Sericocarpus linifolius,B,university_extension,approved_registry_trait,review_only_not_promoted,f92d90d2cdc0eb6c891276c638b03217fa9395501a48e8e9596cd83c0a6233e4,2026-08-08T01:42:29.723011Z,inventory:plants.ces.ncsu.edu,162,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
863a497b7c2a55bb82e55227,Sibbaldia tridentata,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/sibbaldia-tridentata,"Sibbaldia tridentata (Shrubby Five-fingers, Three-toothed Cinquefoil) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/sibbaldia-tridentata,canonical_url,exact_accepted_name,Sibbaldia tridentata,B,university_extension,approved_registry_trait,review_only_not_promoted,4c29bd35198a5d168d8f58b3470fb5d8e7d18ae4bd18ad1df543dbcaf662c2d9,2026-08-08T01:42:32.460982Z,inventory:plants.ces.ncsu.edu,168,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
ee4edf1178cdde72f320da85,Sideroxylon lanuginosum,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/sideroxylon-lanuginosum,"Sideroxylon lanuginosum (Black Haw, Chittamwood, False Buckthorn, Gum Bully, Gum Bumelia, Gum Woolybucket, Shittamwood, Wooly Buckthorn) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/sideroxylon-lanuginosum,canonical_url,exact_accepted_name,Sideroxylon lanuginosum,B,university_extension,approved_registry_trait,review_only_not_promoted,d71c7eb04d2d42d82c8ac3b3c04be7505cee04f2fe62c229b61758549d016c0b,2026-08-08T01:42:32.923678Z,inventory:plants.ces.ncsu.edu,169,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
d4bcfe3711c5460adf55c65f,Sideroxylon lycioides,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/sideroxylon-lycioides,"Sideroxylon lycioides (Buckthorn Bully, Buckthorn Bumelia) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/sideroxylon-lycioides,canonical_url,exact_accepted_name,Sideroxylon lycioides,B,university_extension,approved_registry_trait,review_only_not_promoted,bbd88b81d62a59edb9807b06c246769b480146af182664e2018e928a6263a9ee,2026-08-08T01:42:33.387353Z,inventory:plants.ces.ncsu.edu,170,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
a7fb5006eff5d725f358ff5a,Silphium terebinthinaceum,inflorescence_display,floral_structural_complexity,Head; Panicle,other_described,https://plants.ces.ncsu.edu/plants/silphium-terebinthinaceum,"Silphium terebinthinaceum (Prairie-dock, Prairie Rosinweed) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Inflorescence:: Head; Panicle,url:https://plants.ces.ncsu.edu/plants/silphium-terebinthinaceum,canonical_url,exact_accepted_name,Silphium terebinthinaceum,B,university_extension,approved_registry_trait,review_only_not_promoted,b7eb6d7466fbc58e107ead209605e155c7b02e28ed61b351d1981830f8a8ae0d,2026-08-08T01:42:35.224768Z,inventory:plants.ces.ncsu.edu,174,False,ontology_value_not_allowed|multistate_collapsed_to_other_described,31233181709,open-web-domain-backfill-31233181709
53b5a190b02a1222fd0cd5ab,Sisyrinchium angustifolium,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/sisyrinchium-angustifolium,"Sisyrinchium angustifolium (Bermuda Blue-eyed Grass, Blue-eyed Grass, Blue Eyes, Grass Flower, Narrow-leaf Blue-eyed-grass, Narrowleaf Blue-eyed Grass, Narrow-leaved Blue-eyed Grass, Sassy Grass, Stout blue-eyed grass) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/sisyrinchium-angustifolium,canonical_url,exact_accepted_name,Sisyrinchium angustifolium,B,university_extension,approved_registry_trait,review_only_not_promoted,3d32349f00e37229b7b1ba1544dbab6f55814cc25763b75bb44505cc0fdf9acc,2026-08-08T01:42:37.536856Z,inventory:plants.ces.ncsu.edu,179,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
3378377112e7da74baf433c5,Sisyrinchium atlanticum,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/sisyrinchium-atlanticum,"Sisyrinchium atlanticum (Bicknell Blue-eyed Grass, Eastern Blue Eyed Grass) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/sisyrinchium-atlanticum,canonical_url,exact_accepted_name,Sisyrinchium atlanticum,B,university_extension,approved_registry_trait,review_only_not_promoted,548ad81ddf4163fd55350eae24d56071b05c4e3d30389f7f91f87c4084af1f85,2026-08-08T01:42:38.041706Z,inventory:plants.ces.ncsu.edu,180,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
933d57e6d9f617142fe935c5,Sisyrinchium mucronatum,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/sisyrinchium-mucronatum,"Sisyrinchium mucronatum (Needle-pointed Blue-eyed Grass, Needle-tip Blue-eyed Grass, Slender Blue-eyed Grass) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/sisyrinchium-mucronatum,canonical_url,exact_accepted_name,Sisyrinchium mucronatum,B,university_extension,approved_registry_trait,review_only_not_promoted,7463a9b0a2dbb89bf3e7f696c4afb50a1fabed71915168899d59cc063b45239b,2026-08-08T01:42:38.476808Z,inventory:plants.ces.ncsu.edu,181,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
c6187632f3438201c50a31f0,Skimmia japonica,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/skimmia-japonica,Skimmia japonica (Japanese Skimmia) | North Carolina Extension Gardener Plant Toolbox,plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/skimmia-japonica,canonical_url,exact_accepted_name,Skimmia japonica,B,university_extension,approved_registry_trait,review_only_not_promoted,0ff233004511940da82c880b552f21437ff2ce13874b5668e163a434bcdb993b,2026-08-08T01:42:38.920638Z,inventory:plants.ces.ncsu.edu,182,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
dd2f9d346c7d111cb39a4335,Smallanthus uvedalia,inflorescence_display,floral_structural_complexity,Head; Panicle,other_described,https://plants.ces.ncsu.edu/plants/smallanthus-uvedalia,"Smallanthus uvedalia (Bear's Foot, Hairy Leafcup, Yellow Flower Leafcup) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Inflorescence:: Head; Panicle,url:https://plants.ces.ncsu.edu/plants/smallanthus-uvedalia,canonical_url,exact_accepted_name,Smallanthus uvedalia,B,university_extension,approved_registry_trait,review_only_not_promoted,044cbe115200cf79a0dfeda75dc90f525a8160a20a9d7b879864aacfecadac73,2026-08-08T01:42:39.472852Z,inventory:plants.ces.ncsu.edu,183,False,ontology_value_not_allowed|multistate_collapsed_to_other_described,31233181709,open-web-domain-backfill-31233181709
770144a3fa71637610621d12,Smilax glabra,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/smilax-glabra,"Smilax glabra (Cat Brier, Chinaroot, China Root, Chin-lao-shu, Greenbrier, Jackson Brier, Kuang-yen-pa-hsieh, Sarsaparilla, Shan Ku'ei-lai, Shiny Leaf Smilax, Ti-hu-ling, Tufuling, Tu Fu-Ling) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/smilax-glabra,canonical_url,exact_accepted_name,Smilax glabra,B,university_extension,approved_registry_trait,review_only_not_promoted,bfb737a55fb5be59830b5748bbbe800e870edfbd8188657362ed8c8213c73edf,2026-08-08T01:42:39.992808Z,inventory:plants.ces.ncsu.edu,184,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
691ff204eff6de1b1c032074,Smilax glauca,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/smilax-glauca,"Smilax glauca (Cat Greenbriar, Sawbrier, Whiteleaf Greenbrier, Wild Sarsaparilla, Wild Sasparilla) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/smilax-glauca,canonical_url,exact_accepted_name,Smilax glauca,B,university_extension,approved_registry_trait,review_only_not_promoted,c4852ff95c0dee64c0e2c324e6bf14756cd3fe96b3b46b92fdf8acd1839d532e,2026-08-08T01:42:40.447602Z,inventory:plants.ces.ncsu.edu,185,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
49ad839c4d556ad4729c77bb,Smilax laurifolia,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/smilax-laurifolia,"Smilax laurifolia (Bamboo Vine, Blaspheme Vine, Greenbriar, Laurel Greenbriar, Laurel-leaved Greenbrier) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/smilax-laurifolia,canonical_url,exact_accepted_name,Smilax laurifolia,B,university_extension,approved_registry_trait,review_only_not_promoted,95d53fc2a37e5eb428b02f8508ad00ed4a095cfbb698bcbfc7a082dbff51c87e,2026-08-08T01:42:42.507525Z,inventory:plants.ces.ncsu.edu,187,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
7d5bf6f939c0ac288f8d2995,Smilax maritima,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/smilax-maritima,"Smilax maritima (Bamboo Vine, Jacksonbrier, Jacksonvine, Lanceleaf Greenbrier, Southern Smilax) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/smilax-maritima,canonical_url,exact_accepted_name,Smilax maritima,B,university_extension,approved_registry_trait,review_only_not_promoted,713afc31468997926a80211f4f1fec8ee9cd0147a6fbae9ee0ef57dfe3538e37,2026-08-08T01:42:42.982677Z,inventory:plants.ces.ncsu.edu,188,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
8ff2f41de5ae5f8abba588bd,Smilax rotundifolia,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/smilax-rotundifolia,"Smilax rotundifolia (Brambles, Bullbrier, Catbrier, Chaineybriar, Common Catbrier, Common Greenbrier, Horsebrier, Horse Brier, Round-Leaved Greenbrier) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/smilax-rotundifolia,canonical_url,exact_accepted_name,Smilax rotundifolia,B,university_extension,approved_registry_trait,review_only_not_promoted,764e6c308a300ba3c7dde5acc296a225249d6db4df94d1442acc282518ba1a08,2026-08-08T01:42:43.447002Z,inventory:plants.ces.ncsu.edu,189,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
106d5e3ec961ee5752a505c4,Smilax tamnoides,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/smilax-tamnoides,"Smilax tamnoides (Bristly Greenbrier, China Root, Hagbrier, Hellfetter, Smilax Tamnoides Vas) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/smilax-tamnoides,canonical_url,exact_accepted_name,Smilax tamnoides,B,university_extension,approved_registry_trait,review_only_not_promoted,42011aea6ac41f6a9b59d1c11c778c492a9db94656d37e428ed07393f9188ffb,2026-08-08T01:42:43.927197Z,inventory:plants.ces.ncsu.edu,190,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
5afeb4a869710df59efb1d4d,Smilax walteri,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/smilax-walteri,"Smilax walteri (Coral Greenbrier, Red Bead Greenbrier, Red-berried Bamboo, Red Berried Greenbrier, Red-berried Greenbrier, Red-berried Swamp Smilax, Walter's Greenbrier) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/smilax-walteri,canonical_url,exact_accepted_name,Smilax walteri,B,university_extension,approved_registry_trait,review_only_not_promoted,786a368bd36d9ffc6b0cfe5078ffeb0106dfa9f36ae9bed300494fdb8049317b,2026-08-08T01:42:44.384568Z,inventory:plants.ces.ncsu.edu,191,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
0da67fa5fc8c762e824054a6,Soleirolia soleirolii,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/soleirolia-soleirolii,"Soleirolia soleirolii (Angel's Tears, Baby's Tears, Corsican Carpet, Irish Moss, Japanese Moss, Mind-Your-Own-Business, Paddys Wig, Peace-in-the-Home, Pollyanna Vine) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/soleirolia-soleirolii,canonical_url,exact_accepted_name,Soleirolia soleirolii,B,university_extension,approved_registry_trait,review_only_not_promoted,977764ee10f6d74eebcfdd3d04f47f9c484c0283dc62179afc304e577235b32d,2026-08-08T01:42:44.857154Z,inventory:plants.ces.ncsu.edu,192,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
7106338fbea8ef4e7827efa5,Solidago bicolor,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/solidago-bicolor,"Solidago bicolor (Goldenrod, Silver-rod, White Goldenrod) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/solidago-bicolor,canonical_url,exact_accepted_name,Solidago bicolor,B,university_extension,approved_registry_trait,review_only_not_promoted,f6552afde8ac406cbd1dc2df41efc38919c8b4c4c703c1d27a1498f17dad5278,2026-08-08T01:42:45.334853Z,inventory:plants.ces.ncsu.edu,193,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
1d54be3fcf0826e6e0861f64,Solidago juncea,flower_size_class,floral_structural_complexity,< 1 inch,medium,https://plants.ces.ncsu.edu/plants/solidago-juncea,"Solidago juncea (Early Goldenrod, Goldenrod, Plume Goldenrod, Yellow Top) | North Carolina Extension Gardener Plant Toolbox",plants.ces.ncsu.edu,en,Flower Size:: < 1 inch,url:https://plants.ces.ncsu.edu/plants/solidago-juncea,canonical_url,exact_accepted_name,Solidago juncea,B,university_extension,approved_registry_trait,review_only_not_promoted,45d616b710410d8fa87eb08b3460dfe0afda649f631cf4e8437302b3f1f4542f,2026-08-08T01:42:46.286228Z,inventory:plants.ces.ncsu.edu,195,False,ambiguous_upper_bound_measurement,31233181709,open-web-domain-backfill-31233181709
