site_key,latitude,longitude,on_seeded_continent,spherical_distance_km
41.95568333|3.200673056,41.95568333,3.200673056,True,0.0
42.060023|-87.770237,42.060023,-87.770237,True,0.0
42.10623333|3.158867,42.10623333,3.158867,True,0.0
42.15777778|-8.694722222,42.15777778,-8.694722222,True,0.0
42.17701667|112.180255,42.17701667,112.180255,True,0.0
42.25611|-71.340397,42.25611,-71.340397,True,0.0
42.269669|2.595889,42.269669,2.595889,True,0.0
42.276108|-81.870002,42.276108,-81.870002,True,0.0
42.27|-72.34,42.27,-72.34,True,0.0
42.324098|-71.177125,42.324098,-71.177125,True,0.0
42.33333333|143.1522222,42.33333333,143.1522222,False,583.173740689299
42.337041|-71.209221,42.337041,-71.209221,True,0.0
42.353542|-123.917256,42.353542,-123.917256,True,0.0
42.35686|-71.2988,42.35686,-71.2988,True,0.0
42.368291|-71.305773,42.368291,-71.305773,True,0.0
42.38333333|-85.36666667,42.38333333,-85.36666667,True,0.0
42.3|143.2708333,42.3,143.2708333,False,592.817372037759
42.401724|-71.199069,42.401724,-71.199069,True,0.0
42.405301|-85.400973,42.405301,-85.400973,True,0.0
42.405586|-85.400794,42.405586,-85.400794,True,0.0
42.43333333|-7.711666667,42.43333333,-7.711666667,True,0.0
42.453449|-76.473503,42.453449,-76.473503,True,0.0
42.460833|-6.666111,42.460833,-6.666111,True,0.0
42.483758|12.320782,42.483758,12.320782,True,0.0
42.51666667|116.0508333,42.51666667,116.0508333,True,0.0
42.531236|117.234912,42.531236,117.234912,True,0.0
42.55|142.6438889,42.55,142.6438889,False,536.3914887877361
42.56666667|-9.016666667,42.56666667,-9.016666667,True,0.0
42.58333333|142.1355556,42.58333333,142.1355556,False,504.48287266358494
42.592192|-6.663812,42.592192,-6.663812,True,0.0
42.59305556|129.3727778,42.59305556,129.3727778,True,0.0
42.61666667|-7.084722222,42.61666667,-7.084722222,True,0.0
42.61666667|-83.83333333,42.61666667,-83.83333333,True,0.0
42.61666667|142.5083333,42.61666667,142.5083333,False,523.2716515633462
42.66666667|141.61,42.66666667,141.61,False,467.5664514190983
42.6|-7.316667,42.6,-7.316667,True,0.0
42.70888889|-96.57611111,42.70888889,-96.57611111,True,0.0
42.77527778|1.931944444,42.77527778,1.931944444,True,0.0
42.86458333|89.18638889,42.86458333,89.18638889,True,0.0
42.95825|2.59855,42.95825,2.59855,True,0.0
42.9666667|141.3833333,42.9666667,141.3833333,False,431.43189866801265
43.089927|-88.710893,43.089927,-88.710893,True,0.0
43.131953|-71.513002,43.131953,-71.513002,True,0.0
43.136021|-70.941064,43.136021,-70.941064,True,0.0
43.149|3.064,43.149,3.064,True,0.0
43.183333|141.4,43.183333,141.4,False,414.8687666035011
43.198589|13.702701,43.198589,13.702701,True,0.0
43.1|86.84722222,43.1,86.84722222,True,0.0
43.25|141.833333,43.25,141.833333,False,434.9577167985566
43.28333333|5.508333333,43.28333333,5.508333333,True,0.0
43.337706|141.931066,43.337706,141.931066,False,434.41117175670297
43.346307|141.945729,43.346307,141.945729,False,434.6877266471131
43.372252|82.272155,43.372252,82.272155,True,0.0
43.379238|-5.863954,43.379238,-5.863954,True,0.0
43.383333|-5.866667,43.383333,-5.866667,True,0.0
43.39013333|2.766567,43.39013333,2.766567,True,0.0
43.39263333|2.753417,43.39263333,2.753417,True,0.0
43.3|141.61,43.3,141.61,False,417.91376336611296
43.416667|143.533333,43.416667,143.533333,False,530.3723887469753
43.42993|83.26077,43.42993,83.26077,True,0.0
43.496|5.009,43.496,5.009,True,0.0
43.528|3.654,43.528,3.654,True,0.0
43.539914|-80.216794,43.539914,-80.216794,True,0.0
43.55716667|4.031867,43.55716667,4.031867,True,0.0
43.55|142.8811111,43.55,142.8811111,False,480.0887467095891
43.560538|1.468692,43.560538,1.468692,True,0.0
43.603|4.908,43.603,4.908,True,0.0
43.63333333|-110.5252778,43.63333333,-110.5252778,True,0.0
43.684232|-116.12223,43.684232,-116.12223,True,0.0
43.759028|-73.571455,43.759028,-73.571455,True,0.0
43.765895|87.553748,43.765895,87.553748,True,0.0
43.772222|3.958333,43.772222,3.958333,True,0.0
43.776814|3.605078,43.776814,3.605078,True,0.0
43.8125|3.980556,43.8125,3.980556,True,0.0
43.815278|3.858333,43.815278,3.858333,True,0.0
43.8|-120.55,43.8,-120.55,True,0.0
43.929167|3.505556,43.929167,3.505556,True,0.0
43.93333333|3.883333333,43.93333333,3.883333333,True,0.0
43.964437|-69.459333,43.964437,-69.459333,True,0.0
43.9|3.4575,43.9,3.4575,True,0.0
43|141.4066667,43.0,141.4066667,False,429.9828183877097
43|142.0169444,43.0,142.0169444,False,464.8233081670296
44.02973|-79.52715,44.02973,-79.52715,True,0.0
44.05|-79.49138889,44.05,-79.49138889,True,0.0
44.07775|2.983117,44.07775,2.983117,True,0.0
44.08333333|141.333,44.08333333,141.333,False,345.45181987721963
44.114054|-69.76666667,44.114054,-69.76666667,True,0.0
44.13333333|86.11861111,44.13333333,86.11861111,True,0.0
44.189109|-72.955701,44.189109,-72.955701,True,0.0
44.25|143.5166667,44.25,143.5166667,False,476.9536220484589
44.333|85.71,44.333,85.71,True,0.0
44.33527778|80.66083333,44.33527778,80.66083333,True,0.0
44.3|-85.6,44.3,-85.6,True,0.0
44.42027778|119.3558333,44.42027778,119.3558333,True,0.0
44.47083|-93.14722,44.47083,-93.14722,True,0.0
44.53333333|-73.08333333,44.53333333,-73.08333333,True,0.0
44.55|-72.56666667,44.55,-72.56666667,True,0.0
44.55|-76.4,44.55,-76.4,True,0.0
44.567|-76.324,44.567,-76.324,True,0.0
44.58333333|-66.7625,44.58333333,-66.7625,False,29.26773231383575
44.583|-66.767,44.583,-66.767,False,29.044920516490894
44.583|-76.367,44.583,-76.367,True,0.0
44.5|81.2,44.5,81.2,True,0.0
44.691162|-63.670786,44.691162,-63.670786,True,0.0
44.78333333|-79.5,44.78333333,-79.5,True,0.0
44.86666667|-113.6269444,44.86666667,-113.6269444,True,0.0
44.883333|-79.266667,44.883333,-79.266667,True,0.0
44.96666667|-113.4575,44.96666667,-113.4575,True,0.0
45.033333|-78.916667,45.033333,-78.916667,True,0.0
45.050974|-116.279918,45.050974,-116.279918,True,0.0
45.05667|-124.004722,45.05667,-124.004722,True,0.0
45.05|-123.9333333,45.05,-123.9333333,True,0.0
45.06666667|-113.0508333,45.06666667,-113.0508333,True,0.0
45.21666667|-79.8,45.21666667,-79.8,True,0.0
45.382917|-77.799432,45.382917,-77.799432,True,0.0
45.415889|-123.16412,45.415889,-123.16412,True,0.0
45.529096|-122.349399,45.529096,-122.349399,True,0.0
45.58333333|-74,45.58333333,-74.0,True,0.0
45.58958|-122.760605,45.58958,-122.760605,True,0.0
45.679503|-115.637791,45.679503,-115.637791,True,0.0
45.999143|-78.482718,45.999143,-78.482718,True,0.0
45.999144|-78.48272,45.999144,-78.48272,True,0.0
45|-79.533333,45.0,-79.533333,True,0.0
46.51666667|88.55916667,46.51666667,88.55916667,True,0.0
46.51805556|88.55916667,46.51805556,88.55916667,True,0.0
46.636462|-117.375621,46.636462,-117.375621,True,0.0
46.697449|-123.805159,46.697449,-123.805159,True,0.0
46.91326|-114.031868,46.91326,-114.031868,True,0.0
46.91526|-122.70686,46.91526,-122.70686,True,0.0
46.92724|-122.73322,46.92724,-122.73322,True,0.0
47.04391|-122.437096,47.04391,-122.437096,True,0.0
47.060434|-122.669983,47.060434,-122.669983,True,0.0
47.10583|-122.50431,47.10583,-122.50431,True,0.0
47.42551|7.418365,47.42551,7.418365,True,0.0
47.426133|9.364355,47.426133,9.364355,True,0.0
47.661297|-122.417806,47.661297,-122.417806,True,0.0
47.682979|-122.259806,47.682979,-122.259806,True,0.0
47.751074|-123.8333333,47.751074,-123.8333333,True,0.0
47.907873|-123.345465,47.907873,-123.345465,True,0.0
47.96666667|-123.378237,47.96666667,-123.378237,True,0.0
48.05596|11.574444,48.05596,11.574444,True,0.0
48.25906|-124.68186,48.25906,-124.68186,True,0.0
48.26666667|120.4044444,48.26666667,120.4044444,True,0.0
48.28757|-124.360497,48.28757,-124.360497,True,0.0
48.445|-123.3558333,48.445,-123.3558333,False,33.48347462370959
48.4488|-123.4744444,48.4488,-123.4744444,False,33.443852988320955
48.4596|-123.275,48.4596,-123.275,False,32.822734915461325
48.4668|-123.4236111,48.4668,-123.4236111,False,35.960544488331365
48.474|-123.3727778,48.474,-123.3727778,False,36.900888336485764
48.4884|-123.4066667,48.4884,-123.4066667,False,38.40191533345679
48.545|-123.4066667,48.545,-123.4066667,False,44.692168598376306
48.5676|-123.4744444,48.5676,-123.4744444,False,46.52801261663852
48.7775|-123.9488889,48.7775,-123.9488889,False,60.888344464959474
48.78166667|-123.8980556,48.78166667,-123.8980556,False,59.89631286320551
48.79091667|-123.6438889,48.79091667,-123.6438889,False,43.34300416783075
48.80855556|-123.6269444,48.80855556,-123.6269444,False,41.19958807276854
48.8175|-124.1186111,48.8175,-124.1186111,False,59.775116893576595
48.81886111|-124.1355556,48.81886111,-124.1355556,False,59.22907138758634
48|-83,48.0,-83.0,True,0.0
49.18333333|-123.1694444,49.18333333,-123.1694444,True,0.0
49.307669|16.699657,49.307669,16.699657,True,0.0
49.65930833|5.660833333,49.65930833,5.660833333,True,0.0
49.66758611|5.542222222,49.66758611,5.542222222,True,0.0
49.67164167|5.677777778,49.67164167,5.677777778,True,0.0
49.67517222|5.779444444,49.67517222,5.779444444,True,0.0
49.69528056|5.728611111,49.69528056,5.728611111,True,0.0
49.697632|5.936056,49.697632,5.936056,True,0.0
49.75404444|5.813333333,49.75404444,5.813333333,True,0.0
49.77194444|22.84722222,49.77194444,22.84722222,True,0.0
49.867734|-97.496256,49.867734,-97.496256,True,0.0
49.967574|8.324229,49.967574,8.324229,True,0.0
49|2,49.0,2.0,True,0.0
5.614666667|-61.50255528,5.614666667,-61.50255528,True,0.0
5.642533333|-61.38877333,5.642533333,-61.38877333,True,0.0
5.6736|-61.55142306,5.6736,-61.55142306,True,0.0
5.741483333|-61.41002167,5.741483333,-61.41002167,True,0.0
50.01666667|-96.89805556,50.01666667,-96.89805556,True,0.0
50.035173|-96.897152,50.035173,-96.897152,True,0.0
50.202424|-114.44488,50.202424,-114.44488,True,0.0
50.21897778|5.796388889,50.21897778,5.796388889,True,0.0
50.22277778|5.677777778,50.22277778,5.677777778,True,0.0
50.240525|5.813333333,50.240525,5.813333333,True,0.0
50.24238056|5.779444444,50.24238056,5.779444444,True,0.0
50.24444444|5.7625,50.24444444,5.7625,True,0.0
50.24444444|5.779444444,50.24444444,5.779444444,True,0.0
50.25|5.739444444,50.25,5.739444444,True,0.0
50.26046944|5.847222222,50.26046944,5.847222222,True,0.0
50.26271389|5.643888889,50.26271389,5.643888889,True,0.0
50.266667|-63.566667,50.266667,-63.566667,True,0.0
50.305|5.813333333,50.305,5.813333333,True,0.0
50.31819722|5.745555556,50.31819722,5.745555556,True,0.0
50.33000556|5.694722222,50.33000556,5.694722222,True,0.0
50.429|-122.459,50.429,-122.459,True,0.0
50.54658|-96.591945,50.54658,-96.591945,True,0.0
50.818721|4.599621,50.818721,4.599621,True,0.0
50.942703|-115.151098,50.942703,-115.151098,True,0.0
51.08611111|2.559166667,51.08611111,2.559166667,True,0.0
51.093081|2.645309,51.093081,2.645309,True,0.0
51.102309|2.606552,51.102309,2.606552,True,0.0
51.13611111|2.694722222,51.13611111,2.694722222,True,0.0
51.149897|3.073005,51.149897,3.073005,True,0.0
51.24666667|4.321944444,51.24666667,4.321944444,True,0.0
51.28083333|4.305,51.28083333,4.305,True,0.0
51.36611111|11.03388889,51.36611111,11.03388889,True,0.0
51.3675|11.06777778,51.3675,11.06777778,True,0.0
51.37305556|11.08472222,51.37305556,11.08472222,True,0.0
51.37611111|11.03388889,51.37611111,11.03388889,True,0.0
51.3|-56.733333,51.3,-56.733333,False,19.64962053761768
51.452623|4.180668,51.452623,4.180668,False,1.189428984653409
51.913147|4.062596,51.913147,4.062596,True,0.0
52.08333333|4.55,52.08333333,4.55,True,0.0
52.571688|4.63718,52.571688,4.63718,True,0.0
52.977867|6.478377,52.977867,6.478377,True,0.0
53.04833333|21.87772222,53.04833333,21.87772222,True,0.0
53.3854|-6.049,53.3854,-6.049,False,495.9060886628399
54.2|10.33333333,54.2,10.33333333,True,0.0
54.3|9.45,54.3,9.45,True,0.0
55.04944444|12.25416667,55.04944444,12.25416667,False,50.911213550281595
55.20361111|11.38972222,55.20361111,11.38972222,False,91.33254817251917
55.696956|13.199194,55.696956,13.199194,True,0.0
55.699734|14.201067,55.699734,14.201067,True,0.0
55.990752|13.596341,55.990752,13.596341,True,0.0
56.083285|14.516958,56.083285,14.516958,True,0.0
56.36666667|9.338888889,56.36666667,9.338888889,True,0.0
56.55|16.62694444,56.55,16.62694444,False,19.307817867928524
56.58333333|16.5,56.58333333,16.5,False,11.072801639229908
56.616667|16.55,56.616667,16.55,False,11.389364293906636
56.617771|16.548823,56.617771,16.548823,False,11.274615729404482
56.65|16.633333,56.65,16.633333,False,15.557748414071936
56.662608|16.630402,56.662608,16.630402,False,15.042035829081303
56.664895|16.636478,56.664895,16.636478,False,15.067698504972727
56.66666667|16.62694444,56.66666667,16.62694444,False,14.554500714154551
56.671284|16.544101,56.671284,16.544101,False,10.19486904013437
56.7333|16.6667,56.7333,16.6667,False,11.982213949964898
56.75|16.7625,56.75,16.7625,False,17.22564380501718
56.85|16.84722222,56.85,16.84722222,False,23.013039779692928
58.08|6.78,58.08,6.78,False,0.14025300765048357
58.1|17.06666667,58.1,17.06666667,False,14.302806422440268
58.1|17.066667,58.1,17.066667,False,14.302825329351506
58.2709|11.4208,58.2709,11.4208,True,0.0
58.3409|11.541,58.3409,11.541,True,0.0
58.93333333|12.53333333,58.93333333,12.53333333,True,0.0
58.950036|17.600852,58.950036,17.600852,False,0.00312956891735173
58.95|17.61,58.95,17.61,True,0.0
58.966667|12.53333,58.966667,12.53333,True,0.0
59.03|17.4,59.03,17.4,True,0.0
59.056237|17.495832,59.056237,17.495832,True,0.0
59.4|17.16944444,59.4,17.16944444,True,0.0
59.710686|14.413924,59.710686,14.413924,True,0.0
59.73416667|10.03388889,59.73416667,10.03388889,True,0.0
59.78333333|18.59305556,59.78333333,18.59305556,True,0.0
6.25|0,6.25,0.0,True,0.0
6.4|80.47444444,6.4,80.47444444,False,344.1717461185552
6.75|-75.10166667,6.75,-75.10166667,True,0.0
60.195234|12.003008,60.195234,12.003008,True,0.0
60.23333333|21.967,60.23333333,21.967,False,24.527838347497198
60.23333333|21.98333333,60.23333333,21.98333333,False,23.90039080101738
60.25|5.271111111,60.25,5.271111111,False,0.08856545860352373
60.337927|18.564103,60.337927,18.564103,False,5.314926557338344
60.35|22.69472222,60.35,22.69472222,True,0.0
60.38333333|22.32194444,60.38333333,22.32194444,False,0.49874079597329757
60.384209|7.255753,60.384209,7.255753,True,0.0
60.41666667|22.7625,60.41666667,22.7625,True,0.0
60.47221|17.980221,60.47221,17.980221,True,0.0
60.491667|18.05,60.491667,18.05,True,0.0
60.53333333|7.533333333,60.53333333,7.533333333,True,0.0
60.544648|17.945538,60.544648,17.945538,True,0.0
60.59|7.52,60.59,7.52,True,0.0
60.605052|7.504643,60.605052,7.504643,True,0.0
60.61555556|7.525277778,60.61555556,7.525277778,True,0.0
60.61666667|7.533333333,60.61666667,7.533333333,True,0.0
60.61|7.51,60.61,7.51,True,0.0
60.663952|6.99249,60.663952,6.99249,True,0.0
60.6|7.5,60.6,7.5,True,0.0
60.6|7.533333,60.6,7.533333,True,0.0
60.6|7.55,60.6,7.55,True,0.0
60|7,60.0,7.0,True,0.0
61.158804|7.17582,61.158804,7.17582,True,0.0
61.163523|7.175563,61.163523,7.175563,True,0.0
61.195055|22.414455,61.195055,22.414455,True,0.0
62.50111111|9.118611111,62.50111111,9.118611111,True,0.0
62.51916667|9.677777778,62.51916667,9.677777778,True,0.0
62.5375|9.61,62.5375,9.61,True,0.0
62.62222222|9.643888889,62.62222222,9.643888889,True,0.0
62.62361111|9.694722222,62.62361111,9.694722222,True,0.0
62.66666667|11.84722222,62.66666667,11.84722222,True,0.0
62.70611111|9.423611111,62.70611111,9.423611111,True,0.0
62.73694444|9.491388889,62.73694444,9.491388889,True,0.0
63.05|9.050833333,63.05,9.050833333,True,0.0
63.05|9.084722222,63.05,9.084722222,True,0.0
63.21666667|15.98277778,63.21666667,15.98277778,True,0.0
63.2|10.47444444,63.2,10.47444444,True,0.0
63.666667|20.3,63.666667,20.3,True,0.0
63.767|20.533,63.767,20.533,False,0.17602006362352815
63.78333333|20.61666667,63.78333333,20.61666667,False,2.1199440484340832
63.81666667|20.27111111,63.81666667,20.27111111,True,0.0
63.93333333|19.13555556,63.93333333,19.13555556,True,0.0
63.93333333|20.28805556,63.93333333,20.28805556,True,0.0
64.16666667|19.59305556,64.16666667,19.59305556,True,0.0
64.18333333|19.58333333,64.18333333,19.58333333,True,0.0
64.183333|19.583333,64.183333,19.583333,True,0.0
64.51666667|18.25416667,64.51666667,18.25416667,True,0.0
64.5|18.3,64.5,18.3,True,0.0
65.46666667|-145.4236111,65.46666667,-145.4236111,True,0.0
7.233333333|11.06777778,7.233333333,11.06777778,True,0.0
8.633333333|-71.03388889,8.633333333,-71.03388889,True,0.0
8.7833333|-82.95,8.7833333,-82.95,True,0.0
8.8333333|-82.83333,8.8333333,-82.83333,True,0.0
8.892651|-83.148148,8.892651,-83.148148,True,0.0
8.933333333|-67.42361111,8.933333333,-67.42361111,True,0.0
8.945278|-82.833333,8.945278,-82.833333,True,0.0
8.9|-70.85,8.9,-70.85,True,0.0
