island_id,analysis_regime,island_latitude,island_longitude,distance_to_continent_km,spherical_coast_distance_km,seconds,island_segment_count
gshhg_2.3.7_h_31c70239cbc426b3a791,tropical,20.86480123076923,106.79303924028711,0.0,1.4182413590889396,0.0149999998975545,60
gshhg_2.3.7_h_31ca2832f3e2851a49af,tropical,-15.350459384615384,125.01059305890168,0.0,1.818723092994485,0.0160000000614672,10
gshhg_2.3.7_h_32051b17d4a8e600b43f,northern_midlatitude,29.747659923076924,122.02370809013829,0.0,7.108691685852879,0.0150000001303851,11
gshhg_2.3.7_h_32535bb71e6822ca278e,northern_midlatitude,29.12506815384616,121.93650347735358,0.0,1.229102620635847,0.0150000001303851,56
gshhg_2.3.7_h_33504d820ce5844d817e,northern_midlatitude,41.4811385,-70.7575911125433,0.0,1.82898051411934,0.0,26
gshhg_2.3.7_h_336779951277a9c89318,tropical,-15.725686,136.66546156121225,0.0,0.8442136492612993,0.0,22
gshhg_2.3.7_h_338ce624635c19aa1f26,northern_midlatitude,60.1614445,5.34526435706836,0.0,0.0091333119457392,0.0149999998975545,19
gshhg_2.3.7_h_33bfb4a7fbfbe1ffcb6c,northern_midlatitude,44.05523261538462,-69.79927564662835,0.0,0.0784201180311676,0.0470000000204891,13
gshhg_2.3.7_h_33e9ecdbb7120d506f1a,northern_midlatitude,44.109653615384616,-68.8277502692384,0.0,15.424394110945642,0.0149999998975545,20
gshhg_2.3.7_h_34101000a3c344a5c417,northern_midlatitude,34.8712085,128.622794644924,0.0,0.4208700879425281,0.0469999997876584,256
gshhg_2.3.7_h_3462a7c590ada3a86389,tropical,23.43501961538461,117.05802689960636,0.0,7.0778191388551726,0.0319999998901039,57
gshhg_2.3.7_h_348ec255a442e0b26914,northern_high_latitude,66.63840215384614,69.34067720065393,0.0,3.05875937824526,0.0160000000614672,20
gshhg_2.3.7_h_3499af989fcf2da6df68,northern_midlatitude,37.69398715384616,126.32686937172042,0.0,10.457062630869354,0.0310000001918524,23
gshhg_2.3.7_h_34b80c713940ba644330,northern_midlatitude,26.60528830769231,-82.10989201273539,0.0,1.021214180649707,0.0470000000204891,138
gshhg_2.3.7_h_351ec7ae787aed5102d3,southern_extratropical,-34.836779923076925,-57.90229316942753,0.0,0.0983669314278093,0.0470000000204891,14
gshhg_2.3.7_h_354017a1fe1188b7e649,northern_high_latitude,66.83351053846154,13.446293142924052,0.0,2.12146184805297,0.0159999998286366,29
gshhg_2.3.7_h_356af5abd6809f6e9d72,tropical,3.800209307692308,9.641634444573825,0.0,0.1851173568621705,0.0309999999590218,34
gshhg_2.3.7_h_35ea5da06919b43be88f,northern_midlatitude,48.690399538461534,-122.66537555331077,0.0,1.0686228050447024,0.0150000001303851,23
gshhg_2.3.7_h_37122b0b88736ca204ec,southern_extratropical,-25.51991246153846,-48.33597153834973,0.0,2.5441360380687583,0.0160000000614672,28
gshhg_2.3.7_h_375ccdc9d762ca7ea260,northern_midlatitude,40.58366465384615,-74.1559551288916,0.0,0.023286144283321,0.0630000000819563,43
gshhg_2.3.7_h_377e09ed02aa87a0813a,northern_midlatitude,55.012008384615385,-58.81899105279222,0.0,3.3668851997139986,0.0160000000614672,26
gshhg_2.3.7_h_377e0ab3a2afc3af7972,tropical,-23.06243169230769,-43.86050903377527,0.0,0.1924452204424505,0.0149999998975545,42
gshhg_2.3.7_h_37974bbbf25394fb7133,northern_high_latitude,68.00969646153847,15.715618049695104,0.0,0.1398114279433176,0.0319999998901039,55
gshhg_2.3.7_h_37a3e904bb9d4f35fd09,tropical,5.803799230769231,0.6348902692210232,0.0,0.2077649656170222,0.0150000001303851,15
gshhg_2.3.7_h_37e61f608c7a029181a8,northern_midlatitude,39.35183723076923,26.63977463927589,0.0,0.2517728190011318,0.0149999998975545,34
gshhg_2.3.7_h_38095f96bc4d3592a3e7,northern_midlatitude,24.487875000000003,118.13154281831773,0.0,1.271392806068956,0.0149999998975545,44
gshhg_2.3.7_h_39004973805fdb299e17,tropical,20.97875,106.74658157452178,0.0,1.0109438513076932,0.0160000000614672,19
gshhg_2.3.7_h_391d1a214df1ab611f56,northern_midlatitude,64.52789930769231,10.695810978888524,0.0,1.0899699561137357,0.0160000000614672,74
gshhg_2.3.7_h_39307e178ea46386d6a4,northern_midlatitude,60.494472,28.61827939563612,0.0,0.5719416082365766,0.0160000000614672,22
gshhg_2.3.7_h_395cef7f9967aee43b92,northern_midlatitude,52.903028,-128.82417062542626,0.0,0.5927193467177345,0.125,557
gshhg_2.3.7_h_39aa87ac0bbf3ab6422b,northern_midlatitude,57.65924807692308,-134.3847571120344,0.0,4.316949823973113,0.1409999998286366,936
gshhg_2.3.7_h_39cf8107922377ce4827,northern_midlatitude,43.14996784615384,16.731863005351855,0.0,3.908291463648436,0.0309999999590218,226
gshhg_2.3.7_h_39ea04632ed2bea6893a,northern_midlatitude,60.34389761538462,28.481882764644173,0.0,4.929162278006625,0.0159999998286366,25
gshhg_2.3.7_h_3a051e2a2f1e487a5acb,tropical,11.336955153846151,103.01202383653671,0.0,3.050948135283122,0.0159999998286366,35
gshhg_2.3.7_h_3a0d06eb829da2897f24,northern_high_latitude,69.75303423076923,170.1526599950779,0.0,3.827428421103787,0.0160000000614672,14
gshhg_2.3.7_h_3a2b49f15982c939d4e5,northern_midlatitude,39.25669838461538,-74.60714534011345,0.0,0.024567890846801,0.0310000001918524,35
gshhg_2.3.7_h_3a6fdf426928cea85eda,northern_midlatitude,46.92707915384615,-70.96327903734492,0.0,0.723787913634253,0.0470000000204891,29
gshhg_2.3.7_h_3b278069a98216b43d77,northern_midlatitude,61.03304469230769,17.231961762012418,0.0,0.7675433502806492,0.0160000000614672,10
gshhg_2.3.7_h_3b5b7ecd77fc8a9c61d7,tropical,22.359309692307693,114.35230052643944,0.0,0.1492100628628387,0.0319999998901039,20
gshhg_2.3.7_h_3b5d5a820c255a060370,northern_high_latitude,68.06703415384615,16.269960188122223,0.0,1.1344248542237414,0.0319999998901039,17
gshhg_2.3.7_h_3b6860c6923c472400d2,northern_midlatitude,59.204619923076926,5.423830338954566,0.0,3.155196103739783,0.0160000000614672,30
gshhg_2.3.7_h_3b743394cb53f80307e7,northern_high_latitude,67.6525,15.068805115431168,0.0,2.336133767655637,0.0319999998901039,16
gshhg_2.3.7_h_3b7497a53d63029ef277,northern_midlatitude,34.32836107692307,-77.6915861382571,0.0,0.1307726914348609,0.0150000001303851,13
gshhg_2.3.7_h_3ba8c4b4184b6dcc3b3f,northern_midlatitude,28.80925023076923,-82.67121657930915,0.0,0.0016550686496979,0.0309999999590218,32
gshhg_2.3.7_h_3bd6687992420e9a4666,northern_high_latitude,67.57820061538462,-108.0278297329668,0.0,2.5293537562089927,0.0309999999590218,66
gshhg_2.3.7_h_3be628830283b7a639d5,tropical,1.3644761538461538,103.81071466172988,0.0,0.6823853051226682,0.0620000001508742,87
gshhg_2.3.7_h_3be81e13daecc1440272,northern_high_latitude,66.57683792307694,-163.75129127637177,0.0,1.250692160529356,0.0159999998286366,12
gshhg_2.3.7_h_3bfa990c9da271c71c40,southern_extratropical,-38.23453184615385,145.29208225000332,0.0,0.3959842524101055,0.0319999998901039,13
gshhg_2.3.7_h_3c0fc0a8e367cab0ff67,northern_midlatitude,28.77508323076924,-82.68129752285304,0.0,0.8059537368676161,0.0,34
gshhg_2.3.7_h_3c9acfca75b923bf443a,northern_midlatitude,60.297806,28.620986412797883,0.0,1.4762243274493398,0.0160000000614672,48
gshhg_2.3.7_h_3ce08dbed681e96334aa,northern_midlatitude,66.407889,13.0592085336939,0.0,0.5363200707011193,0.0160000000614672,11
gshhg_2.3.7_h_3d136a931f0a0a48d9bc,northern_midlatitude,58.42444023076923,-134.86982786256368,0.0,2.3378649674280934,0.0160000000614672,22
gshhg_2.3.7_h_3d9e408fe82a5532a744,northern_midlatitude,31.641170846153845,121.50438467474304,0.0,1.8874822449367428,0.0310000001918524,76
gshhg_2.3.7_h_3da6b3c9dcae6e647ad5,northern_midlatitude,59.13681184615385,5.915611788503913,0.0,1.5924909102836369,0.0,19
gshhg_2.3.7_h_3dc2d91992ea3bb14f89,northern_high_latitude,67.23381376923076,14.669820093853287,0.0,0.2470186427632193,0.0160000000614672,12
gshhg_2.3.7_h_3e1bd70ae923e92f1b6a,northern_high_latitude,69.95847423076923,20.64843028844869,0.0,7.102208182049708,0.0309999999590218,12
gshhg_2.3.7_h_3e365cbd7868a97541ee,tropical,2.4704445384615386,-78.49869223555271,0.0,0.213111753302936,0.0309999999590218,17
gshhg_2.3.7_h_3e52201ca137f78e89c8,northern_midlatitude,32.32397407692307,-80.76153625961008,0.0,0.1651977000626832,0.0160000000614672,11
gshhg_2.3.7_h_3e85e5a291a1f610b957,southern_extratropical,-23.952959384615383,-46.36103629080807,0.0,0.0355705778963199,0.0619999999180436,43
gshhg_2.3.7_h_3e8b350fcba398b01ceb,tropical,-3.3512973846153846,-80.09417244810183,0.0,0.1378346241109979,0.0630000000819563,112
gshhg_2.3.7_h_40119bd26a076af0ceb2,northern_midlatitude,60.12385069230769,-144.3546828108446,0.0,1.6437490043039693,0.0160000000614672,17
gshhg_2.3.7_h_402ebd0dd9ee7cf7ce77,northern_midlatitude,53.48963807692307,6.2138808746391145,0.0,4.805525588575976,0.0159999998286366,20
gshhg_2.3.7_h_403cce96fe892ef2fff0,northern_midlatitude,54.757751846153845,-130.5251349691719,0.0,1.0998186194377562,0.0160000000614672,46
gshhg_2.3.7_h_4064ef5bd62c370e3e2a,northern_midlatitude,34.863653923076924,128.0170415056982,0.0,1.8902430902624687,0.0160000000614672,61
gshhg_2.3.7_h_4067d28624bc35087460,tropical,-14.8412915,129.6065787428263,0.0,0.8572939202815916,0.0150000001303851,19
gshhg_2.3.7_h_4081c9b2e6ad6c20a0f3,northern_midlatitude,49.94006838461539,-124.8112067979562,0.0,1.8099126922548063,0.0,15
gshhg_2.3.7_h_409c6017d126186bad47,northern_high_latitude,72.57481192307692,128.7222611883384,0.0,0.1343710564178925,0.0,18
gshhg_2.3.7_h_40d5545aa9fa9d55f58b,northern_midlatitude,37.71924392307693,126.44634996595532,0.0,0.1730194042779189,0.0309999999590218,63
gshhg_2.3.7_h_413c47c2e45d3e245ddf,northern_midlatitude,63.66163461538461,9.411598341311423,0.0,2.1217168711023824,0.0,27
gshhg_2.3.7_h_414494feb5e3435a3592,southern_extratropical,-25.523254,-48.43102091343655,0.0,1.344830005562384,0.0319999998901039,18
gshhg_2.3.7_h_415103949b18696e375f,northern_midlatitude,56.58367315384615,-61.62419921148669,0.0,2.2062092190436653,0.0149999998975545,10
gshhg_2.3.7_h_4162a700df05cf69b401,northern_midlatitude,61.62976484615385,21.493818757324988,0.0,2.243180114394009,0.0,19
gshhg_2.3.7_h_42554136ed79f18446bd,northern_midlatitude,37.64329915384615,126.24393493029277,0.0,11.844543838805626,0.0159999998286366,11
gshhg_2.3.7_h_43222cd16d2f5cd2baef,tropical,-0.1915471538461538,-48.909037081737424,0.0,100.57914000114005,0.0,17
gshhg_2.3.7_h_43857925a46eec214616,tropical,0.003139,-50.84936526502091,0.0,8.67400477173905,0.0150000001303851,47
gshhg_2.3.7_h_439c66412519472bdac6,northern_midlatitude,62.66200430769231,7.300859227395791,0.0,2.404970200704452,0.0159999998286366,17
gshhg_2.3.7_h_43f6b47ec92a70fe6bf6,northern_midlatitude,41.618974384615385,-71.3273520988768,0.0,2.1530526251677125,0.0309999999590218,26
gshhg_2.3.7_h_4407ec8157baf44934cb,southern_extratropical,-26.298685923076924,-48.60008176591512,0.0,0.2692297595862595,0.0310000001918524,55
gshhg_2.3.7_h_44560296357c6ad5f5ed,northern_midlatitude,60.406925,22.20461639664244,0.0,0.1398709358426834,0.0149999998975545,30
gshhg_2.3.7_h_44c0e47c59c35e90eb89,northern_midlatitude,55.48552146153846,-77.50742597480969,0.0,1.917744601209268,0.0309999999590218,26
gshhg_2.3.7_h_454278de88d0f72e9d56,northern_midlatitude,50.60975853846154,-126.45265043491956,0.0,3.203729071094436,0.0149999998975545,41
gshhg_2.3.7_h_457910cffbf4725cf5b4,northern_midlatitude,58.88788269230769,11.027306894266,0.0,3.6695112838808153,0.0319999998901039,54
gshhg_2.3.7_h_45c73abad2b18bc853cc,northern_midlatitude,37.78825453846154,126.26852043233148,0.0,2.5060708458864323,0.0159999998286366,23
gshhg_2.3.7_h_45e564970b95f35f3604,tropical,11.88693253846154,-16.25974238866759,0.0,1.503547709438296,0.0159999998286366,33
gshhg_2.3.7_h_460b09e3dcf5ad3636a1,northern_midlatitude,41.51548707692307,-71.37825257450832,0.0,1.558522325436598,0.0460000000894069,31
gshhg_2.3.7_h_461bbf7c324156a2a6b6,tropical,0.380042,-80.0224030132157,0.0,0.4225607788268034,0.0310000001918524,14
gshhg_2.3.7_h_462122ba55517987fd08,tropical,-20.30131376923077,118.55352901699284,0.0,0.1822721266257952,0.0309999999590218,12
gshhg_2.3.7_h_46386ebf817b4c4e62ad,tropical,19.62877546153846,-87.67395591026049,0.0,2.855969958216404,0.0160000000614672,16
gshhg_2.3.7_h_4641b6419457803dbcd0,northern_midlatitude,52.491014,156.36696959373603,0.0,0.1464471774378891,0.0159999998286366,9
gshhg_2.3.7_h_46582990a83872a8cc0f,northern_midlatitude,50.067709615384615,-125.05208738341624,0.0,12.9079896917582,0.0160000000614672,9
gshhg_2.3.7_h_46bcd18b17d9d24d7f0e,northern_midlatitude,26.41703415384616,-97.26076129914064,0.0,0.4575993598173332,0.0470000000204891,290
gshhg_2.3.7_h_46bfb732f374238a9d83,northern_midlatitude,53.842699,-128.75091436176655,0.0,1.3721623738799071,0.0150000001303851,11
gshhg_2.3.7_h_470731e171c7e0bba0c9,northern_midlatitude,38.53604507692308,23.7711010746018,0.0,0.1338994349192493,0.0629999998491257,528
gshhg_2.3.7_h_47378a04d05002779fa0,southern_extratropical,-42.62441223076923,-73.64324448426358,0.0,54.92100843875075,0.0160000000614672,45
gshhg_2.3.7_h_475f2b7700dd528aaab7,northern_midlatitude,26.64117723076923,-113.10659195433472,0.0,0.6425595748100473,0.0160000000614672,16
gshhg_2.3.7_h_479d086f68a3df05ae47,tropical,-7.762816192307692,-34.85428562014954,0.0,0.2739395040365476,0.0319999998901039,24
gshhg_2.3.7_h_479e4dadf4dbfd910b4f,northern_midlatitude,50.80964923076923,-126.71780892911158,0.0,0.7487400199105146,0.0310000001918524,117
gshhg_2.3.7_h_47aa55506bb55d48a590,northern_midlatitude,26.75268176923077,-113.2125953324934,0.0,0.1310216913742338,0.0159999998286366,15
gshhg_2.3.7_h_47af5dd87d299ada68df,northern_high_latitude,71.02285223076923,24.98499460654619,0.0,2.2349419893070497,0.0160000000614672,31
gshhg_2.3.7_h_47c6a0391cdbfb12e8d1,northern_midlatitude,57.50276076923077,-62.12475712981429,0.0,1.4310703629238966,0.0319999998901039,12
gshhg_2.3.7_h_47ed71f2f0bd7c7544b3,southern_extratropical,-33.80076269230769,18.369184016826587,0.0,6.650176750154767,0.0150000001303851,10
gshhg_2.3.7_h_48090db4bf01ca44b62e,northern_midlatitude,45.935339769230765,-1.2915457099046317,0.0,0.9379768036844656,0.0149999998975545,46
gshhg_2.3.7_h_4878cc8a740ffb680d4f,northern_midlatitude,60.12122246153846,22.65548119228388,0.0,0.0530774583355187,0.1099999998696148,261
gshhg_2.3.7_h_489de62fc13db5022055,tropical,19.50629923076923,93.81609813581044,0.0,1.3832601712641113,0.0150000001303851,14
gshhg_2.3.7_h_48afd80e05bdce0a6191,northern_midlatitude,53.19451261538462,-129.24874918367405,0.0,3.9423518936376336,0.0319999998901039,82
gshhg_2.3.7_h_4990699300ffcf9a84d3,northern_high_latitude,70.134986,20.59619853736565,0.0,9.567647748682964,0.0150000001303851,56
gshhg_2.3.7_h_4a94990c500a51aeaa72,tropical,-15.69179507692308,136.77674290362685,0.0,7.490608245776356,0.0150000001303851,77
gshhg_2.3.7_h_4aad35fb9c322d919b12,northern_midlatitude,64.64672965384617,40.56028728658311,0.0,0.2293077995299571,0.0310000001918524,23
gshhg_2.3.7_h_4acb1643b05ee2fe3b98,northern_midlatitude,29.66381619230769,-85.13348361573435,0.0,0.1919609938948345,0.0149999998975545,30
gshhg_2.3.7_h_4ae643c3582bdefb47f6,northern_midlatitude,65.09688907692308,11.896324489198268,0.0,0.0115051082472761,0.0319999998901039,46
gshhg_2.3.7_h_4af44c05a8e6d29ee5e0,northern_high_latitude,70.02050461538462,21.64212059397949,0.0,2.59073902665046,0.0309999999590218,22
gshhg_2.3.7_h_4b3d98cfb16c5890e9fa,northern_midlatitude,50.28411938461539,-125.14988785317642,0.0,1.9606212457978405,0.0,31
gshhg_2.3.7_h_4b42a327a61c4c4ec5a1,northern_midlatitude,55.1358195,8.522873653814601,0.0,2.932138173325935,0.0310000001918524,32
gshhg_2.3.7_h_4b7e1fc0d153a959d603,northern_high_latitude,71.0039788076923,24.61367294065539,0.0,0.2008871614266712,0.0160000000614672,14
gshhg_2.3.7_h_4ba3ae34fd5a5d0e6728,northern_midlatitude,34.446096999999995,-77.51567026821319,0.0,0.0841762302898667,0.0629999998491257,33
gshhg_2.3.7_h_4bad54165bbf9d21e616,northern_midlatitude,51.49431661538462,-127.7268381297794,0.0,0.2061083819642611,0.0160000000614672,36
gshhg_2.3.7_h_4bd9ddfda8e71187ea28,tropical,-6.994566384615385,-34.85810324639332,0.0,0.4838591683864788,0.0160000000614672,8
gshhg_2.3.7_h_4bec86c4278c781c659d,tropical,-2.7343395384615383,-42.2049350469792,0.0,2.4521459413988067,0.0,37
gshhg_2.3.7_h_4c256815cc7f8ae4de0c,northern_midlatitude,43.75855753846154,-65.91370352339119,0.0,0.168928884681989,0.0470000000204891,53
gshhg_2.3.7_h_4cbffe2e14e86da73cd8,northern_midlatitude,62.25349376923077,5.444114588918498,0.0,3.8991924699237406,0.0159999998286366,32
gshhg_2.3.7_h_4ceefec32a209e9f7e1e,northern_midlatitude,60.823771538461536,5.175384906250847,0.0,0.0922843626000389,0.0160000000614672,22
gshhg_2.3.7_h_4da7a53945652a3163b3,tropical,-0.1346602307692307,-50.42608035543501,0.0,49.09343585007792,0.0149999998975545,14
gshhg_2.3.7_h_4dcea9dfdb4375ca82b7,northern_midlatitude,55.60108123076923,-77.29136192952066,0.0,1.038571547202947,0.0309999999590218,27
gshhg_2.3.7_h_4dd128ad58bb9f91f494,northern_midlatitude,56.79179676923077,-133.4434588891116,0.0,5.275006740310948,0.0779999999795109,534
gshhg_2.3.7_h_4e0ae9b04489f169a2ee,southern_extratropical,-43.353375,-73.74379200008615,0.0,47.37871044295336,0.0150000001303851,27
gshhg_2.3.7_h_4e4cead6006a394dc303,northern_midlatitude,63.23775830769231,8.183041828112803,0.0,9.066327564098492,0.0149999998975545,16
gshhg_2.3.7_h_4e6c388f1c0878afd1c4,tropical,-3.3835322307692306,-80.27698980778169,0.0,0.7838720227271117,0.0310000001918524,22
gshhg_2.3.7_h_4e8671bfec7d02c0801e,southern_extratropical,-23.636309384615384,150.9175159399097,0.0,0.0693997850172451,0.0150000001303851,8
gshhg_2.3.7_h_4ebadcc694ed14d30507,northern_high_latitude,70.12120515384616,-143.66610646384308,0.0,0.1148373975698062,0.0159999998286366,27
gshhg_2.3.7_h_4ec778ace5129815a8f3,northern_midlatitude,47.20020238461538,-122.9106283877619,0.0,0.6090376089783075,0.0309999999590218,21
gshhg_2.3.7_h_4f02c5d41a371790fb2b,northern_high_latitude,68.61008123076923,15.811565557591395,0.0,0.5377912962585344,0.0619999999180436,544
gshhg_2.3.7_h_4f0e97719bc3c862e8c7,northern_midlatitude,44.53224561538462,-68.7799682500047,0.0,0.1778145143440294,0.0319999998901039,11
gshhg_2.3.7_h_4f16304a040464506135,northern_midlatitude,48.177807538461536,-122.5714682215903,0.0,0.2601425486760161,0.0319999998901039,142
gshhg_2.3.7_h_4f19f8001dba10c633fd,northern_midlatitude,65.8380303076923,12.445381684982348,0.0,4.586273145317455,0.0309999999590218,35
gshhg_2.3.7_h_4f4b8701fdba746c5d3c,tropical,1.2726455384615385,-78.92773748632251,0.0,0.2038490804213577,0.0319999998901039,32
gshhg_2.3.7_h_4f94c0d96ab1ae960511,northern_midlatitude,61.49063015384616,5.09841409226814,0.0,2.2324647292219177,0.0309999999590218,32
gshhg_2.3.7_h_4f9986cdc19842ff5944,northern_midlatitude,60.00490384615384,29.737226206920475,0.0,4.509588646598589,0.0160000000614672,24
gshhg_2.3.7_h_4fa4e056c619df285053,tropical,-1.1438031538461535,-50.84088857562984,0.0,0.6208404748932922,0.0310000001918524,16
gshhg_2.3.7_h_4fb421bd1cf7d128d1f3,northern_midlatitude,59.96301723076923,23.89220620915429,0.0,1.6338219071257098,0.0160000000614672,29
gshhg_2.3.7_h_4fd32730797213d863cb,northern_midlatitude,37.464185923076926,121.61100151059468,0.0,1.40621364362846,0.0,14
gshhg_2.3.7_h_4fe50786b6565eef2c36,southern_extratropical,-38.72030515384616,146.46762515612835,0.0,1.1149557166130346,0.0160000000614672,15
gshhg_2.3.7_h_502e434cb276d6d3f4a9,northern_high_latitude,66.585739,-163.92791724127213,0.0,0.0273477426343402,0.0310000001918524,18
gshhg_2.3.7_h_50a51903176e794232cd,northern_midlatitude,28.243557692307693,-96.62002259662522,0.0,2.74917602664427,0.0470000000204891,127
gshhg_2.3.7_h_50ba265b8280bd760faf,northern_midlatitude,62.21085046153846,5.384598853485017,0.0,1.9437245510094945,0.0150000001303851,13
gshhg_2.3.7_h_50c7dac3f7bdc2395d1f,northern_midlatitude,32.372444384615385,-80.45714746151683,0.0,0.3148753758109607,0.0,19
gshhg_2.3.7_h_50c7dc34c089190f68b1,tropical,-1.311399576923077,-51.50867647101367,0.0,1.9507695615554292,0.0309999999590218,15
gshhg_2.3.7_h_50ce8c00947e4e0ac1fd,northern_midlatitude,57.87490630769231,11.598928314927408,0.0,3.231612871184504,0.0319999998901039,45
gshhg_2.3.7_h_516d8476d13ed48757c6,southern_extratropical,-33.36577323076923,-58.37945827156458,0.0,0.0057184249577247,0.0160000000614672,15
gshhg_2.3.7_h_51a6b637f56e0c0698a5,northern_midlatitude,58.58726253846154,-136.1202170107852,0.0,2.02796913697636,0.0159999998286366,13
gshhg_2.3.7_h_5299cbd7c84236260673,northern_midlatitude,58.35309423076923,-135.64195214205444,0.0,2.1776760232558443,0.0160000000614672,20
gshhg_2.3.7_h_52beb31a6ae15d6fe5c0,tropical,9.98938476923077,-84.98245248436233,0.0,3.887448137765284,0.0319999998901039,10
gshhg_2.3.7_h_52c0bfe1f61ff108d221,tropical,-12.79166246153846,-38.64194950240182,0.0,3.651563881655353,0.0,15
gshhg_2.3.7_h_52ee05ecf6e3c6c4440f,northern_midlatitude,59.0966196923077,10.87574875958459,0.0,4.939178057885526,0.0150000001303851,35
gshhg_2.3.7_h_5307d7ebdbcbdcfee604,tropical,8.956057692307692,98.28442669943404,0.0,0.3107891497506768,0.0150000001303851,22
gshhg_2.3.7_h_53e065c983b09dfd166b,tropical,-0.4641475384615384,-50.905791862657104,0.0,37.59630990313197,0.0160000000614672,38
gshhg_2.3.7_h_54774373ae78f6438123,northern_midlatitude,60.041594,5.391020991428951,0.0,0.185353750931785,0.0150000001303851,38
gshhg_2.3.7_h_547e58017e03d9b205d1,northern_midlatitude,35.03711976923077,128.8289566490564,0.0,2.413426090707711,0.0159999998286366,30
gshhg_2.3.7_h_54c7f120edb9a5cca146,northern_midlatitude,59.69365823076923,10.57515538067648,0.0,0.6588247600041846,0.0309999999590218,11
gshhg_2.3.7_h_54f398424145bba7db72,tropical,-0.8033509999999999,-50.909139667262856,0.0,6.254973502034669,0.0150000001303851,18
gshhg_2.3.7_h_54fd5ab7334210fb8606,northern_high_latitude,70.02668176923076,20.96622752656937,0.0,6.096282864549183,0.0159999998286366,18
gshhg_2.3.7_h_551fb13aa31c8f2e1706,southern_extratropical,-34.79104246153846,138.53149706249175,0.0,0.3469864553473398,0.0470000000204891,13
gshhg_2.3.7_h_555e4da0a8fe83073d13,tropical,-1.5869165384615385,-48.50093126659818,0.0,0.4074465731219669,0.0310000001918524,15
gshhg_2.3.7_h_556d7cbd2bffb95903d9,northern_high_latitude,67.21860046153846,14.47558823634924,0.0,0.1418855069844934,0.0319999998901039,20
gshhg_2.3.7_h_558bc378453c8e85aea4,northern_midlatitude,25.82026076923077,-81.41534484147452,0.0,0.7866548966626077,0.0159999998286366,39
gshhg_2.3.7_h_55e9020de3eeda5cb7e5,northern_midlatitude,51.73889923076924,4.3088429350713815,0.0,0.5038915847072746,0.0159999998286366,9
gshhg_2.3.7_h_564b1db59a3439a8a244,northern_midlatitude,59.85136776923077,5.583999230781816,0.0,1.662917665839282,0.0,24
gshhg_2.3.7_h_56813cdd05ef8c5875b3,tropical,-12.18663446153846,136.1303320168233,0.0,1.178126692501891,0.0,20
gshhg_2.3.7_h_568b95260807bd5604fc,tropical,18.543732,-91.99425493751308,0.0,0.339446872999003,0.0309999999590218,10
gshhg_2.3.7_h_56d46a2e69b4be7ca39b,northern_midlatitude,37.02907876923077,-7.781722411831027,0.0,0.028396478028423,0.0160000000614672,8
gshhg_2.3.7_h_56f64d7d34cf99c6b78d,tropical,13.808735076923078,-16.620403637033412,0.0,0.7454824061758661,0.0309999999590218,13
gshhg_2.3.7_h_571c848849db41f54219,northern_midlatitude,64.74039753846154,40.27043424583335,0.0,2.843651868958489,0.0310000001918524,27
gshhg_2.3.7_h_571f3f770f3c6df80ea0,northern_midlatitude,31.23163215384616,-81.35831888528683,0.0,0.024529894661541,0.0620000001508742,91
gshhg_2.3.7_h_57238bad1effd54dfd9b,northern_midlatitude,30.373770923076925,-86.92632542289115,0.0,0.0019889118275042,0.078999999910593,56
gshhg_2.3.7_h_57bac3c889757b31eb15,northern_midlatitude,57.69761330769231,11.64396308656341,0.0,2.083168419430582,0.0150000001303851,36
gshhg_2.3.7_h_57e77661a324a266910a,southern_extratropical,-38.49522423076923,145.24200013699945,0.0,0.3736926832780609,0.0309999999590218,65
gshhg_2.3.7_h_589af09023f8efbb3905,northern_high_latitude,69.9499826923077,19.170922283597257,0.0,2.128107037880801,0.0310000001918524,123
gshhg_2.3.7_h_58ed38c0da82c148ffac,northern_midlatitude,55.40919853846154,8.419302399455807,0.0,1.1885138269130155,0.0149999998975545,23
gshhg_2.3.7_h_590416141c651b12a0a6,tropical,-19.139882153846155,146.8318264567794,0.0,4.327425830815212,0.0159999998286366,34
gshhg_2.3.7_h_597b95ab7d40675c8c8f,northern_midlatitude,65.08590215384615,11.636519756963615,0.0,2.871873133259073,0.0309999999590218,68
gshhg_2.3.7_h_59fbdc8b4c1c3e16b3f1,northern_midlatitude,25.88880115384616,-81.70031997716404,0.0,0.3847905798201759,0.0150000001303851,17
gshhg_2.3.7_h_5a23be5002baffc576f1,northern_midlatitude,60.05181415384615,5.238979704353819,0.0,5.222834310516301,0.0150000001303851,85
gshhg_2.3.7_h_5a3093f2ecafddf0e2c8,tropical,10.74266253846154,-83.58888546153352,0.0,0.0286480101731619,0.0620000001508742,18
gshhg_2.3.7_h_5a746fa2ae1af11110e5,northern_midlatitude,40.134312,-8.83059913822774,0.0,0.06261500703923,0.0310000001918524,7
gshhg_2.3.7_h_5a8d708e596de9df1a5f,northern_midlatitude,28.11911969230769,121.20912468747348,0.0,0.1393971583492134,0.0150000001303851,102
gshhg_2.3.7_h_5acf85c2e7dafb7745ff,northern_high_latitude,70.04233976923078,21.23549388584648,0.0,1.7461931613651842,0.0160000000614672,7
gshhg_2.3.7_h_5b228b004226baebc656,northern_midlatitude,51.35129492307692,-80.44685088460336,0.0,0.1100394222068775,0.0159999998286366,11
gshhg_2.3.7_h_5b31f24f52fa78eb3b46,northern_midlatitude,37.52395938461538,126.45628706012486,0.0,11.836690602465232,0.0160000000614672,14
