island_id,spherical_coast_distance_km,seconds,island_segment_count
gshhg_2.3.7_h_03b42fa54967dd324ef9,18.769085322349255,0.01500000013038516,17
gshhg_2.3.7_h_03bdc5a41d9d97d7362e,366.0943081022545,0.06299999984912574,159
gshhg_2.3.7_h_03c0d858ae667fc20dba,5.156488501217931,0.01500000013038516,22
gshhg_2.3.7_h_03c331de84964c8a01d4,1562.5429528183474,0.015999999828636646,13
gshhg_2.3.7_h_03cdc91918643e15d1a7,0.03408479447248824,0.03100000019185245,24
gshhg_2.3.7_h_03d823b20f509b48f97e,936.958464086105,0.031999999890103936,122
gshhg_2.3.7_h_03e035eff0cf6d1c0ac2,977.2362045181765,0.030999999959021807,25
gshhg_2.3.7_h_03eb5f4caf4d20979b6d,5613.3927042784435,0.030999999959021807,16
gshhg_2.3.7_h_03eface4414b1f8ff1be,0.06897536217473153,0.03100000019185245,12
gshhg_2.3.7_h_03f433a7bcf0590ae06b,777.6163144087429,0.015999999828636646,13
gshhg_2.3.7_h_03f6a6e3db06e462db45,158.00515442210792,0.01600000006146729,26
gshhg_2.3.7_h_03fcf2a72ea81085489b,4.97575928599024,0.014999999897554517,8
gshhg_2.3.7_h_03fe4d833edaa8dab79d,115.48780229725413,0.01600000006146729,66
gshhg_2.3.7_h_03fee71a3544e053dcdc,1.2736105061147303,0.030999999959021807,13
gshhg_2.3.7_h_040605fd3e9720fcc8f8,0.16351871133743937,0.01600000006146729,17
gshhg_2.3.7_h_041cb7a864bb47a42eee,117.93641783131444,0.01500000013038516,29
gshhg_2.3.7_h_0433969db482949e44b7,1.7361179564290736,0.015999999828636646,13
gshhg_2.3.7_h_0435ee6cd4b0d1bd8178,567.7067176339013,0.030999999959021807,53
gshhg_2.3.7_h_043af4a7e57e892e7dc9,2.005383362260847,0.01600000006146729,77
gshhg_2.3.7_h_043bc279386c9c75fc4e,3.2938306594098004,0.01500000013038516,15
gshhg_2.3.7_h_0445eb88245bee2014c1,1.3540317205574466,0.015999999828636646,16
gshhg_2.3.7_h_045266724aeb3f0eb8e1,53.510310711293386,0.01600000006146729,13
gshhg_2.3.7_h_045daf587a7b177553af,16.01716053943477,0.01500000013038516,33
gshhg_2.3.7_h_0476417a31d5e7ebda15,702.9258902674676,0.031999999890103936,27
gshhg_2.3.7_h_047cf0264610d415b168,1492.7040147799214,0.0,17
gshhg_2.3.7_h_048ba95588be31703d8d,1.6236355490518328,0.014999999897554517,12
gshhg_2.3.7_h_049916b2b50c72b693b1,14.679575065877797,0.03100000019185245,110
gshhg_2.3.7_h_04996eead1a857570d69,41.15822429098762,0.015999999828636646,10
gshhg_2.3.7_h_04a072133fb9aff5f502,0.19226640510986065,0.03100000019185245,29
gshhg_2.3.7_h_04a5cb280566cb0d5870,1345.386495567835,0.015999999828636646,16
gshhg_2.3.7_h_04b3b4286ad688d814ad,72.56785847653708,0.01600000006146729,13
gshhg_2.3.7_h_04c3f22c9ddc0af47f45,8.223889409684972,0.014999999897554517,12
gshhg_2.3.7_h_04cf1983141980566b76,5.768726393804463,0.01600000006146729,20
gshhg_2.3.7_h_04d6c63dde4bdd11d96a,390.8412779234808,0.0,18
gshhg_2.3.7_h_04dc305dfc73e8939567,2.319651900552552,0.030999999959021807,20
gshhg_2.3.7_h_04e667d104fb0a7c2934,1465.030298477397,0.03100000019185245,10
gshhg_2.3.7_h_04e6b6a875c02d475044,514.6169870699995,0.015999999828636646,29
gshhg_2.3.7_h_04ee7e64d3ae8f20d0f2,41.2969175529724,0.030999999959021807,39
gshhg_2.3.7_h_05009e1c446b7a4b906f,215.72948629645316,0.03100000019185245,202
gshhg_2.3.7_h_05059f34c5d520b8f121,3.45550750189623,0.015999999828636646,21
gshhg_2.3.7_h_0505b23aba75823fb29b,110.22929146681427,0.01600000006146729,28
gshhg_2.3.7_h_05087c3586c0b1fda6cd,770.7486173224318,0.01500000013038516,21
gshhg_2.3.7_h_050ca282d3cd4c92b562,230.46129065407467,0.031999999890103936,34
gshhg_2.3.7_h_0517581719fdf6ebcb6d,1556.0690475039492,0.030999999959021807,74
gshhg_2.3.7_h_0517ff26130429fb10b5,101.61513086344888,0.01500000013038516,71
gshhg_2.3.7_h_051a1add97a3f0466dd1,6.8465596650080585,0.031999999890103936,50
gshhg_2.3.7_h_051acb45957e442ef242,0.9778616961472906,0.01500000013038516,27
gshhg_2.3.7_h_0520ac20e6aa1c59c42f,834.9307956861011,0.0779999999795109,114
gshhg_2.3.7_h_0526ad28157866deaf5f,1508.7668816014477,0.015999999828636646,24
gshhg_2.3.7_h_0529c490e73a2a625bb0,25.017153011748118,0.01600000006146729,19
gshhg_2.3.7_h_052a1ba07738de5e4078,1632.4098708506626,0.030999999959021807,60
gshhg_2.3.7_h_053ad197feff690e9e67,0.8208617599162399,0.030999999959021807,54
gshhg_2.3.7_h_054669d2ca2205626dd4,197.45860176769875,0.01600000006146729,13
gshhg_2.3.7_h_05474c7152761ed7a33e,0.17564611408452385,0.01500000013038516,12
gshhg_2.3.7_h_05492291fefefa70f946,606.42005577539,0.031999999890103936,10
gshhg_2.3.7_h_054a84aabcfa8de7014b,0.23409343682176906,0.01500000013038516,159
gshhg_2.3.7_h_054e82acf24f42f98fcb,1.0374511944186313,0.015999999828636646,10
gshhg_2.3.7_h_056c5ca3d0dca59470bc,48.124026655384775,0.01600000006146729,10
gshhg_2.3.7_h_057f4c1ee75cd5b54938,0.12119961938305926,0.014999999897554517,22
gshhg_2.3.7_h_057f6200510d8a1fedea,38.57023996594747,0.03100000019185245,29
gshhg_2.3.7_h_05901e662ffc68f3ccc4,679.8397015088332,0.015999999828636646,25
gshhg_2.3.7_h_05905f851f80782cd219,12.841166155888992,0.03100000019185245,30
gshhg_2.3.7_h_05a24c4d1bbaa480d74e,61.06269089235982,0.0,16
gshhg_2.3.7_h_05a6d229584042b15763,0.46920343790615265,0.015999999828636646,13
gshhg_2.3.7_h_05adb4bf8021eeaf5857,1015.7984810104718,0.01600000006146729,28
gshhg_2.3.7_h_05c13551db9043de14c1,1006.6426058606949,0.014999999897554517,22
gshhg_2.3.7_h_05c294065501b7c412bc,0.03428403787921464,0.01600000006146729,27
gshhg_2.3.7_h_05c82caa974320394105,0.06110540443777885,0.030999999959021807,18
gshhg_2.3.7_h_05d27631c63bd5da3cbd,1.1859552863598102,0.0470000000204891,37
gshhg_2.3.7_h_05e3f114d996f83cd562,5.19301725661698,0.01600000006146729,20
gshhg_2.3.7_h_060801cf464a9d6c4cc5,23.869087399371175,0.014999999897554517,39
gshhg_2.3.7_h_06143486b495d85b6c7c,15.88015797302978,0.03100000019185245,12
gshhg_2.3.7_h_061edbd137bef34f96a7,3.313146417061558,0.015999999828636646,12
gshhg_2.3.7_h_062dff688c0d93cb5efc,1.2756846351766602,0.01600000006146729,32
gshhg_2.3.7_h_0639a2a1e7c089a67efa,251.49852301437897,0.01500000013038516,15
gshhg_2.3.7_h_063c5ff6519759c505a1,618.3810304505037,0.0,10
gshhg_2.3.7_h_0640b39c19e547191c03,140.4202287230864,0.031999999890103936,32
gshhg_2.3.7_h_06457a9cb889e7e71c5b,4890.227423817846,0.030999999959021807,13
gshhg_2.3.7_h_06466ac43778cc45846e,3.311607218888967,0.01500000013038516,10
gshhg_2.3.7_h_06606570822645b17b2c,4.420786892281006,0.015999999828636646,23
gshhg_2.3.7_h_066c7f5f50150a495018,42.68060328513969,0.03100000019185245,77
gshhg_2.3.7_h_067202e6e1c005c00735,1025.665683979433,0.0,9
gshhg_2.3.7_h_06763712c361cd8859c5,42.86205897212998,0.015999999828636646,24
gshhg_2.3.7_h_067b6a31cc6c3900c5f6,13.812556099780451,0.01600000006146729,54
gshhg_2.3.7_h_068921739417103090b2,4.463108090350202,0.014999999897554517,20
gshhg_2.3.7_h_06921b420b5e4aaa49bf,1430.7600847444912,0.01600000006146729,10
gshhg_2.3.7_h_0692a786a9e71cfa7763,0.3860345487127036,0.01500000013038516,18
gshhg_2.3.7_h_06969c206f4ad22b4063,32.00934157711474,0.0470000000204891,195
gshhg_2.3.7_h_06998c678044c3de8adb,7.97988264797323,0.0,20
gshhg_2.3.7_h_06b4b9bee84f69ebbfe1,1.1085951539225003,0.015999999828636646,12
gshhg_2.3.7_h_06b724a58eb56e9a2a6a,1482.9616424990693,0.0470000000204891,111
gshhg_2.3.7_h_06b8381a57f44208f4a4,2047.3011099500575,0.0470000000204891,165
gshhg_2.3.7_h_06d237d3e3afdafd3196,798.0860024042728,0.01500000013038516,14
gshhg_2.3.7_h_06d2a95f2c6d7504d1c7,178.4783556297411,0.015999999828636646,12
gshhg_2.3.7_h_06e392575dfa104784e8,1.5894107911405924,0.01600000006146729,30
gshhg_2.3.7_h_06e490eefa99e14da2cf,738.948152684044,0.014999999897554517,7
gshhg_2.3.7_h_06fac0b51e4a817cbf37,0.6287517346400495,0.03100000019185245,82
gshhg_2.3.7_h_0705d94cc797dda3ee9f,355.63373249504485,0.06299999984912574,310
gshhg_2.3.7_h_070c93b19bd0bb376dde,660.751419763155,0.0470000000204891,176
gshhg_2.3.7_h_071bd8fdd116b6f1da4c,15.147546760519889,0.0,31
gshhg_2.3.7_h_071d25978c3254c83dad,0.2811078032716861,0.0,14
gshhg_2.3.7_h_071ddfbe4d13e4b754f0,3.9666545257010952,0.015999999828636646,12
gshhg_2.3.7_h_07253a218f97539138c7,698.4179469839364,0.01600000006146729,20
gshhg_2.3.7_h_07263cfc9276f495cf83,126.05853414182441,0.01500000013038516,11
gshhg_2.3.7_h_07297d21dd47c848909b,0.7767426842278964,0.015999999828636646,10
gshhg_2.3.7_h_0730b05a132aeed5c2ee,5657.8009704012675,0.06200000015087426,16
gshhg_2.3.7_h_07490670ad603eb97fcd,1383.733724532363,0.015999999828636646,19
gshhg_2.3.7_h_074b71a37a38b3c43111,6.898175793924083,0.0,7
gshhg_2.3.7_h_0758235bd84794f88b12,42.97529501138946,0.01600000006146729,13
gshhg_2.3.7_h_07637f406f1002989879,16.441258240704798,0.0470000000204891,13
gshhg_2.3.7_h_0763e349e5a4da489621,620.0724424142481,0.014999999897554517,38
gshhg_2.3.7_h_0767776ad336fefac2d4,0.4172882658055531,0.01600000006146729,12
gshhg_2.3.7_h_0779d68da529e5636452,1.2170804213801567,0.030999999959021807,11
gshhg_2.3.7_h_077a4b5c27af5b820fb4,6.368514700274057,0.01600000006146729,16
gshhg_2.3.7_h_078c23717246bf812f53,1.5142504842730586,0.01500000013038516,9
gshhg_2.3.7_h_079388061aa2315b9aac,1072.0839813760458,0.031999999890103936,25
gshhg_2.3.7_h_079b29a03ddd94d9798f,359.3792768258795,0.030999999959021807,33
gshhg_2.3.7_h_079dc1353a781ae42665,345.93364228685675,0.0,25
gshhg_2.3.7_h_07bcb55c354c41075c9a,4.110882722485429,0.01500000013038516,28
gshhg_2.3.7_h_07c3c5218256723fa568,1290.1415708090215,0.1720000000204891,95
gshhg_2.3.7_h_07d02858a868cab574f1,1005.4140980916567,0.015999999828636646,41
gshhg_2.3.7_h_07d1d9764bf349b8750d,1025.824159439396,0.01600000006146729,10
gshhg_2.3.7_h_07d47a507f6b4d6679b2,0.12035293381605952,0.030999999959021807,17
gshhg_2.3.7_h_07de10cddb2eb86ce438,39.896474831398294,0.01500000013038516,12
gshhg_2.3.7_h_07e140543e74605e9bf6,137.6328473402048,0.015999999828636646,9
gshhg_2.3.7_h_07e51892c331e4953ebd,753.418431982894,0.03100000019185245,47
gshhg_2.3.7_h_07eb89947d8ef52ec8df,0.4205724123990913,0.031999999890103936,15
gshhg_2.3.7_h_07ecc582f50814d0c1ba,2.586692287013833,0.030999999959021807,41
gshhg_2.3.7_h_07fdd05fa0f1a89a9370,0.15552024768795672,0.0470000000204891,29
gshhg_2.3.7_h_0804a93150d863123482,0.18192625494712558,0.01500000013038516,15
gshhg_2.3.7_h_080dfeff3bd9a30fddbe,1.9773551064344943,0.0,15
gshhg_2.3.7_h_081b1c72a76c13d075aa,125.89777441546617,0.015999999828636646,14
gshhg_2.3.7_h_08203b8b4890bd594c30,842.5623309224685,0.01600000006146729,15
gshhg_2.3.7_h_0820bcdb93640c482d98,302.1934721503369,0.014999999897554517,14
gshhg_2.3.7_h_082103304dc2622e3c3a,515.2938945962941,0.01600000006146729,66
gshhg_2.3.7_h_0821987cc1ba4add4891,198.22493736353042,0.01500000013038516,16
gshhg_2.3.7_h_0827687c806530fad9c2,9.725436131774213,0.015999999828636646,12
gshhg_2.3.7_h_083b6b347de91011c111,207.27444105396773,0.03100000019185245,64
gshhg_2.3.7_h_08438688d5e754b6e3a8,0.5160910082678959,0.015999999828636646,33
gshhg_2.3.7_h_08457ffff373e3e321f2,0.915318508673929,0.01600000006146729,7
gshhg_2.3.7_h_0847387d215f8ac94589,0.18836392057702805,0.030999999959021807,32
gshhg_2.3.7_h_08530068a066b184e981,1837.843756120214,0.030999999959021807,16
gshhg_2.3.7_h_08533b2acc1d52324c12,1089.674606049641,0.01600000006146729,13
gshhg_2.3.7_h_0853d2536db91ffb40dd,1162.2591357477645,0.01500000013038516,15
gshhg_2.3.7_h_086c43c0d2a9672ab823,76.54831022486194,0.015999999828636646,9
gshhg_2.3.7_h_0870761c5d29520cfc9f,13.80567731280391,0.01600000006146729,13
gshhg_2.3.7_h_0873ba7ab54bb6624eda,1.5268812885562066,0.014999999897554517,14
gshhg_2.3.7_h_087578c54e228bd05201,16.58021442225447,0.03100000019185245,26
gshhg_2.3.7_h_087b137b49297a03f36e,43.50642113748155,0.031999999890103936,13
gshhg_2.3.7_h_087be2486cd292d8f0ec,2.258307982968349,0.030999999959021807,179
gshhg_2.3.7_h_08846018f1fc7b2dec59,5.4565602750466144,0.030999999959021807,19
gshhg_2.3.7_h_088cc0a4ea345ae1678f,0.00940828691920938,0.06300000008195639,29
gshhg_2.3.7_h_088d407f8b66fffb8414,4.2924383386434615,0.0470000000204891,148
gshhg_2.3.7_h_089c0236edf462ffc0e5,0.1449843747878852,0.014999999897554517,11
gshhg_2.3.7_h_08a918298a8421d49fe8,7.455804657115861,0.03100000019185245,26
gshhg_2.3.7_h_08ad6d04c6d64637d358,1014.2966663540323,0.015999999828636646,17
gshhg_2.3.7_h_08af985d57343bdfa948,32.5366471709126,0.01600000006146729,21
gshhg_2.3.7_h_08cb53139bfbf0f2b688,517.5630244886195,0.0470000000204891,23
gshhg_2.3.7_h_0901a1bc2ba217205f80,89.1374994506598,0.014999999897554517,28
gshhg_2.3.7_h_09097501edb9a1e26ebb,7.251485460739575,0.01600000006146729,81
gshhg_2.3.7_h_090dc527e7be24bc1bb9,17.125373097928343,0.0470000000204891,23
gshhg_2.3.7_h_0912b3434a560befde92,349.6626915267354,0.030999999959021807,10
gshhg_2.3.7_h_091fc0f83aa7c80a0565,54.528172262814714,0.030999999959021807,78
gshhg_2.3.7_h_0928b7cbe8cc7d63bf5e,68.93906469083304,0.03100000019185245,45
gshhg_2.3.7_h_092c1e7088ee9f976a5f,2865.787766211599,0.0470000000204891,51
gshhg_2.3.7_h_0931125fcb380d4cd8a0,160.23824672561332,0.015999999828636646,43
gshhg_2.3.7_h_09347e9e432fbe3cb276,30.06162773107469,0.0,12
gshhg_2.3.7_h_093ecfa373caf889fde4,6.915806087137139,0.01600000006146729,25
gshhg_2.3.7_h_09495b7ca4654d6c27e2,26.469173032862734,0.030999999959021807,88
gshhg_2.3.7_h_0951590172ee93510004,1441.709532596031,0.030999999959021807,13
gshhg_2.3.7_h_0954035e12d3021eb468,53.59963551225237,0.01600000006146729,10
gshhg_2.3.7_h_096127ffb5ffb7a8da4c,0.2749991833945462,0.030999999959021807,24
gshhg_2.3.7_h_096bcb03aef7161ab14f,6.0488667878339974,0.01600000006146729,22
gshhg_2.3.7_h_0979215e0a4042999043,7.294442948489159,0.030999999959021807,35
gshhg_2.3.7_h_0981209195c6644ef5ab,0.8519364786063779,0.01500000013038516,40
gshhg_2.3.7_h_098e003c61d404548d45,24.713969512425844,0.015999999828636646,21
gshhg_2.3.7_h_09908b026146467ba134,0.06231728338992736,0.0470000000204891,23
gshhg_2.3.7_h_099cc80aa00dd32bf3d0,1.111822715653462,0.06200000015087426,28
gshhg_2.3.7_h_099f372e12f116cf8bc3,1.9045023244896837,0.0470000000204891,21
gshhg_2.3.7_h_09a05e28c58ef2a628d4,752.553381416213,0.0779999999795109,463
gshhg_2.3.7_h_09a3a5f1577d69d93c81,1.7869189592041264,0.031999999890103936,101
gshhg_2.3.7_h_09a609cdfd174521857d,3.7301909363875385,0.0,45
gshhg_2.3.7_h_09b04eb5c7d478d6f7d1,37.81544279710096,0.01500000013038516,71
gshhg_2.3.7_h_09b8962d6485c6f1bc71,21.161699178475097,0.015999999828636646,31
gshhg_2.3.7_h_09b94864e86e4f794c51,0.03707428189729595,0.030999999959021807,10
gshhg_2.3.7_h_09c69eec839306c40012,0.4633475503182061,0.01600000006146729,21
gshhg_2.3.7_h_09df7f4dc97a72af16e2,815.8593606834019,0.0,12
gshhg_2.3.7_h_09e9515d700456d40280,65.791985719027,0.0470000000204891,57
gshhg_2.3.7_h_09eef7cad8307f38e8e8,20.6979148940084,0.0470000000204891,35
gshhg_2.3.7_h_09f103104e8311a56580,728.0704082193993,0.014999999897554517,10
gshhg_2.3.7_h_09f39baa93c9840f568a,0.1981553518243277,0.01600000006146729,8
gshhg_2.3.7_h_09f40c0a6add9df6e37f,3.057649989180366,0.01500000013038516,46
