island_id,n_bombus_species_total,n_bombus_species_scored,n_bombus_species_unscored,n_environmentally_compatible_species,share_environmentally_compatible_species,environmental_compatibility_max,environmental_compatibility_mean,environmental_extrapolation_share,bombus_regime_set,primary_bombus_channel_analysis,global_comparison_only,n_trait_species,area_km2,log_island_area_km2,island_latitude,island_longitude,abs_latitude,spatial_block,climate_pc1,climate_pc2,climate_pc3,climate_pc4,distance_to_continent_km,log_distance_to_continent_km,legacy_v1_all_land_distance_km,legacy_v1_log_all_land_distance_km,analysis_regime,bombus_channel_state,plain_color_trials,plain_color_successes,plain_color_share,conspicuous_color_trials,conspicuous_color_successes,conspicuous_color_share,generalized_form_trials,generalized_form_successes,generalized_form_share,wind_mixed_trials,wind_mixed_successes,wind_mixed_share,showy_alternative_guild_trials,showy_alternative_guild_successes,showy_alternative_guild_share,other_bee_guild_trials,other_bee_guild_successes,other_bee_guild_share,generalist_insect_guild_trials,generalist_insect_guild_successes,generalist_insect_guild_share,spherical_coast_distance_km,original_projected_distance_km
gshhg_2.3.7_h_066c7f5f50150a495018,169,142,27,3,0.0211267605633802,0.7021275741211258,0.0450779880061221,0.8402366863905325,applicability_unresolved,False,True,3,160.10166613993988,5.082035632400955,0.8645702307692308,104.16744856878066,0.8645702307692308,lat09_lon28,2.402949135480274,-0.4662463215031225,-0.8645091318552038,-0.8263901816205893,42.68060328513969,3.7769041428142502,35.18321410784991,3.5885953126120684,tropical,0.7021275741211258,2.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,42.68060328513969,35.18321410784991
gshhg_2.3.7_h_067202e6e1c005c00735,169,142,27,2,0.0140845070422535,0.7393549264798491,0.0233932872194101,0.8402366863905325,applicability_unresolved,False,True,0,6.267694663441907,1.983439138567492,-1.4662264615384617,143.06056581729808,1.4662264615384617,lat08_lon32,3.462313080743764,-1.560782988209953,-1.465227857529733,-0.0481051900458703,1025.665683979433,6.934071630136162,200.2800452924748,5.304697198534282,tropical,0.7393549264798491,,,,,,,,,,,,,,,,,,,,,,1025.665683979433,1031.5638841730072
gshhg_2.3.7_h_06763712c361cd8859c5,169,142,27,2,0.0140845070422535,0.5799915372663372,0.0595977255208762,0.8402366863905325,applicability_unresolved,False,True,151,47.91414677422436,3.890066654728013,-13.744611,136.50433091115949,13.744611,lat07_lon31,1.3178244903136176,2.4702483079807176,0.5441925183872061,0.4274654661267179,42.86205897212998,3.781049686076908,42.903353081229,3.7819906971467607,tropical,0.5799915372663372,139.0,83.0,0.5971223021582733,139.0,56.0,0.4028776978417266,139.0,7.0,0.0503597122302158,151.0,14.0,0.0927152317880794,151.0,3.0,0.0198675496688741,151.0,137.0,0.9072847682119204,151.0,2.0,0.0132450331125827,42.86205897212998,42.903353081229
gshhg_2.3.7_h_067b6a31cc6c3900c5f6,169,142,27,0,0.0,0.3254865642325524,0.0144515108561447,0.8402366863905325,applicability_unresolved,False,True,1,44.29339985484718,3.813161323305426,11.569617307692308,-15.937652603333,11.569617307692308,lat10_lon16,1.624483787908953,2.954480681768813,0.7742425260476676,1.2974363283583044,13.812556099780451,2.695475206215128,0.0,0.0,tropical,0.3254865642325524,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,13.812556099780451,0.0
gshhg_2.3.7_h_068921739417103090b2,169,142,27,10,0.0704225352112676,0.9458786003308456,0.1088010231963092,0.834319526627219,applicability_unresolved,False,True,0,7.184028186600432,2.1021844727539065,62.30185046153846,-92.1852104288013,62.30185046153846,lat15_lon08,-3.2390083235293043,0.330011218703481,-0.6700095636754292,0.6466658282801798,4.463108090350202,1.6980178751139072,45.4259142460415,3.837857800012911,northern_midlatitude,0.9458786003308456,,,,,,,,,,,,,,,,,,,,,,4.463108090350202,45.4259142460415
gshhg_2.3.7_h_06921b420b5e4aaa49bf,169,142,27,4,0.028169014084507,0.7798319538540663,0.0468452255909519,0.834319526627219,applicability_unresolved,False,True,0,6.481547520204323,2.012439658315922,12.278914846153846,124.09964689423724,12.278914846153846,lat10_lon30,2.406695092702281,-0.2563904368816629,-0.2771371486669132,-0.3941451666801902,1430.7600847444912,7.266659794898185,27.951433896882502,3.365619732909268,tropical,0.7798319538540663,,,,,,,,,,,,,,,,,,,,,,1430.7600847444912,1526.6211925700245
gshhg_2.3.7_h_0692a786a9e71cfa7763,169,142,27,9,0.0633802816901408,0.8538954350061235,0.078884647340437,0.7633136094674556,applicability_unresolved,False,True,1,6.063246942918011,1.9549048527092705,46.198978730769234,-123.65155027883424,46.198978730769234,lat13_lon05,0.602681684376858,-0.5282216780589805,-0.0271716457963766,0.8627235863477278,0.3860345487127036,0.32644682737818354,0.0,0.0,northern_midlatitude,0.8538954350061235,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3860345487127036,0.0
gshhg_2.3.7_h_06969c206f4ad22b4063,169,142,27,12,0.0845070422535211,0.8479535632866654,0.1336829202693755,0.7810650887573964,applicability_unresolved,False,True,1114,795.9827409419211,6.680833023526784,38.21774323076923,20.57491862875053,38.21774323076923,lat12_lon20,-0.0258430110589581,-0.0309784764043707,3.261441698693162,0.151362500279594,32.00934157711474,3.4967905995018222,37.740555120721496,3.656886987270132,northern_midlatitude,0.8479535632866654,1111.0,439.0,0.3951395139513951,1111.0,672.0,0.6048604860486049,1054.0,114.0,0.1081593927893738,1114.0,171.0,0.1535008976660682,1112.0,2.0,0.0017985611510791,1112.0,759.0,0.6825539568345323,1112.0,144.0,0.1294964028776978,32.00934157711474,37.740555120721496
gshhg_2.3.7_h_06998c678044c3de8adb,169,142,27,37,0.2605633802816901,0.8130539103643399,0.257144708563524,0.621301775147929,applicability_unresolved,False,True,0,5.164494354369238,1.818806114496582,59.37310723076923,-150.3981534197819,59.37310723076923,lat14_lon02,-0.7660623690398585,-0.5423738367079919,0.3800411744662748,-0.1625625284859592,7.97988264797323,2.1949868140742903,10.11985870640355,2.408732582483037,northern_midlatitude,0.8130539103643399,,,,,,,,,,,,,,,,,,,,,,7.97988264797323,10.11985870640355
gshhg_2.3.7_h_06b4b9bee84f69ebbfe1,169,142,27,0,0.0,0.0516888245627823,0.0007891671011778,0.8402366863905325,applicability_unresolved,False,True,0,9.334174361221756,2.3354563023007207,8.900623846153845,-13.221856237981838,8.900623846153845,lat09_lon16,3.655121259283357,0.1567264985740365,-0.6520893379657764,2.647583432731146,1.1085951539225003,0.7460219219139758,0.0,0.0,tropical,0.0516888245627823,,,,,,,,,,,,,,,,,,,,,,1.1085951539225003,0.0
gshhg_2.3.7_h_06b724a58eb56e9a2a6a,169,142,27,7,0.0492957746478873,0.6508802572964711,0.1083556489259454,0.8224852071005917,applicability_unresolved,False,True,1,122.02880126871057,4.81241848461821,65.65188696153847,-37.0610602033366,65.65188696153847,lat15_lon14,-1.7518133826532227,-1.1241383748827298,0.2611437430353515,-0.4785405321774372,1482.9616424990693,7.302470576020682,52.26530734051397,3.975285225073999,northern_midlatitude,0.6508802572964711,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1482.9616424990693,3314.1467519362345
gshhg_2.3.7_h_06b8381a57f44208f4a4,169,142,27,0,0.0,0.4739290357653356,0.0145307051857895,0.8402366863905325,applicability_unresolved,False,True,25,522.5222552250034,6.260579541775646,-10.74894223076923,165.8773413238626,10.74894223076923,lat07_lon34,3.853107645819604,-2.618718972476235,-0.4228318842445447,0.291915822229723,2047.3011099500573,7.624766001694886,367.0975551185799,5.90834799846827,tropical,0.4739290357653356,25.0,13.0,0.52,25.0,12.0,0.48,22.0,1.0,0.0454545454545454,25.0,7.0,0.28,25.0,0.0,0.0,25.0,18.0,0.72,25.0,3.0,0.12,2047.3011099500573,2142.942046332821
gshhg_2.3.7_h_06d237d3e3afdafd3196,169,142,27,8,0.056338028169014,0.6796515363615706,0.096454053185349,0.834319526627219,applicability_unresolved,False,True,35,6.156372733610299,1.9680032511556085,77.70676707692309,14.701077803669603,77.70676707692309,lat16_lon19,-2.4366989716998573,-0.4509710256168883,-0.593019794556401,-0.7333849069499195,798.0860024042728,6.6834685775260505,0.0,0.0,northern_high_latitude,0.6796515363615706,35.0,23.0,0.6571428571428571,35.0,12.0,0.3428571428571428,35.0,0.0,0.0,35.0,10.0,0.2857142857142857,35.0,0.0,0.0,35.0,26.0,0.7428571428571429,35.0,7.0,0.2,798.0860024042728,2992.7050786258483
gshhg_2.3.7_h_06d2a95f2c6d7504d1c7,169,142,27,7,0.0492957746478873,0.906395364762264,0.073086270934656,0.8224852071005917,applicability_unresolved,False,True,0,14.158580599926283,2.718566747857653,70.2851603846154,-112.68228334136758,70.2851603846154,lat16_lon06,-3.848163157694589,0.6588056856522978,-0.2290399402314649,1.2647278362094827,178.4783556297411,5.190054619207896,0.0,0.0,northern_high_latitude,0.906395364762264,,,,,,,,,,,,,,,,,,,,,,178.4783556297411,518.3815570762987
gshhg_2.3.7_h_06e392575dfa104784e8,169,142,27,55,0.3873239436619718,0.934132174311592,0.3610869502527786,0.5502958579881657,applicability_unresolved,False,True,0,36.8495872232475,3.633620074229473,60.83764888461539,-146.76293879324663,60.83764888461539,lat15_lon03,-1.162393494568892,-0.6426171984705975,0.7463363963041216,-0.4275745266571376,1.5894107911405924,0.9514303560627029,0.0,0.0,northern_midlatitude,0.934132174311592,,,,,,,,,,,,,,,,,,,,,,1.5894107911405924,0.0
gshhg_2.3.7_h_06e490eefa99e14da2cf,169,142,27,2,0.0140845070422535,0.5423157629161762,0.0645586686852493,0.8402366863905325,applicability_unresolved,False,True,0,8.846715658804262,2.28713796392758,22.594876,-73.61369234976193,22.594876,lat11_lon10,0.9625128890845814,1.6473721583935954,-0.0203548511088529,-1.2328126053277946,738.948152684044,6.606580119803142,267.7869166492533,5.593918934284556,tropical,0.5423157629161762,,,,,,,,,,,,,,,,,,,,,,738.948152684044,816.2963241853963
gshhg_2.3.7_h_06fac0b51e4a817cbf37,169,142,27,8,0.056338028169014,0.8139962658033407,0.1012143712359641,0.8402366863905325,applicability_unresolved,False,True,64,307.49316446131587,5.731699685762253,29.564066384615383,-91.86803497500476,29.564066384615383,lat11_lon08,0.8360659006264975,0.2927851138818011,-0.8597267328797688,-0.4580889247265312,0.6287517346400495,0.4878139144694279,0.0,0.0,northern_midlatitude,0.8139962658033407,64.0,38.0,0.59375,64.0,26.0,0.40625,64.0,5.0,0.078125,64.0,21.0,0.328125,64.0,0.0,0.0,64.0,53.0,0.828125,64.0,3.0,0.046875,0.6287517346400495,0.0
gshhg_2.3.7_h_0705d94cc797dda3ee9f,169,142,27,4,0.028169014084507,0.7749506087332568,0.0463194625468581,0.8284023668639053,applicability_unresolved,False,True,148,11149.795750890082,9.319266142134538,73.2538335,-78.50361514516932,73.2538335,lat16_lon10,-4.006067157723525,-2.0132895381012337,4.337044701220043,1.2241841024610745,355.63373249504485,5.876709295725413,0.0,0.0,northern_high_latitude,0.7749506087332568,148.0,74.0,0.5,148.0,74.0,0.5,140.0,11.0,0.0785714285714285,148.0,41.0,0.277027027027027,148.0,0.0,0.0,148.0,107.0,0.722972972972973,148.0,20.0,0.1351351351351351,355.63373249504485,1124.425771146358
gshhg_2.3.7_h_070c93b19bd0bb376dde,169,142,27,2,0.0140845070422535,0.567962673340113,0.0711188934723538,0.8402366863905325,applicability_unresolved,False,True,231,234.22366227014848,5.460536815854226,22.730325230769232,-74.1934019959166,22.730325230769232,lat11_lon10,0.9519439234191954,1.584090957951022,-0.0554799211002767,-1.1916545550369797,660.751419763155,6.494889986572465,248.45376631472843,5.519273592668625,tropical,0.567962673340113,231.0,131.0,0.5670995670995671,231.0,100.0,0.4329004329004329,228.0,9.0,0.0394736842105263,231.0,42.0,0.1818181818181818,231.0,0.0,0.0,231.0,193.0,0.8354978354978355,231.0,20.0,0.0865800865800865,660.751419763155,731.0113904502301
gshhg_2.3.7_h_071bd8fdd116b6f1da4c,169,142,27,23,0.1619718309859155,0.8473618138482961,0.1943839626869491,0.7218934911242604,applicability_unresolved,False,True,0,20.22624338228548,3.0552383115080164,54.44056838461538,-130.77251939165436,54.44056838461538,lat14_lon04,-0.1280454615603536,-0.6610829664905902,-0.5489255383564488,-0.1225033488351263,15.147546760519887,2.781768134756798,22.87054300649781,3.172645188583735,northern_midlatitude,0.8473618138482961,,,,,,,,,,,,,,,,,,,,,,15.147546760519887,22.87054300649781
gshhg_2.3.7_h_071d25978c3254c83dad,169,142,27,1,0.0070422535211267,0.566893398797201,0.0631109286939592,0.834319526627219,applicability_unresolved,False,True,0,5.247154275367966,1.8321260441194065,-51.65164638461539,-73.85544409857783,51.65164638461539,lat03_lon10,0.2244491935380632,-1.7893157053800195,-0.2373121852062327,-0.4418576673744074,0.2811078032716861,0.2477251749331907,0.0,0.0,southern_extratropical,0.566893398797201,,,,,,,,,,,,,,,,,,,,,,0.2811078032716861,0.0
gshhg_2.3.7_h_071ddfbe4d13e4b754f0,169,142,27,4,0.028169014084507,0.7941818712546209,0.0642983645480401,0.8165680473372781,applicability_unresolved,False,True,0,6.245226402258416,1.9803428247334485,73.0776816153846,122.63904453836096,73.0776816153846,lat16_lon30,-4.036611724515764,-0.0108896891858117,-0.8015848833870185,0.5882647826199462,3.9666545257010952,1.6027464797906037,26.36444965638425,3.3092447131707083,northern_high_latitude,0.7941818712546209,,,,,,,,,,,,,,,,,,,,,,3.9666545257010952,26.36444965638425
gshhg_2.3.7_h_07253a218f97539138c7,169,142,27,0,0.0,0.466572329315523,0.046054945443662,0.8402366863905325,applicability_unresolved,False,True,70,29.85315671456594,3.4292390697378523,18.365608846153847,-114.73318126213633,18.365608846153847,lat10_lon06,0.4158248070788821,2.6467658456149747,1.519124622431327,0.170041678281388,698.4179469839364,6.550248484843281,739.885002552062,6.607845421015092,tropical,0.466572329315523,70.0,36.0,0.5142857142857142,70.0,34.0,0.4857142857142857,70.0,4.0,0.0571428571428571,70.0,13.0,0.1857142857142857,70.0,0.0,0.0,70.0,56.0,0.8,70.0,5.0,0.0714285714285714,698.4179469839364,739.885002552062
gshhg_2.3.7_h_07263cfc9276f495cf83,169,142,27,3,0.0211267605633802,0.5634375843700766,0.060145000083317,0.8402366863905325,applicability_unresolved,False,True,21,12.257064304378789,2.5845305654030315,-9.562354461538462,142.28809404206342,9.562354461538462,lat08_lon32,1.7049491702573785,1.6982906830938418,0.1778621321257962,0.034652251410128,126.0585341418244,4.844647879031908,35.33636580611793,3.592819052631933,tropical,0.5634375843700766,21.0,19.0,0.9047619047619048,21.0,2.0,0.0952380952380952,21.0,0.0,0.0,21.0,2.0,0.0952380952380952,21.0,2.0,0.0952380952380952,21.0,19.0,0.9047619047619048,21.0,0.0,0.0,126.0585341418244,125.52360216789516
gshhg_2.3.7_h_07297d21dd47c848909b,169,142,27,7,0.0492957746478873,0.8300848367784521,0.0726449498720812,0.834319526627219,applicability_unresolved,False,True,0,6.075191480130805,1.9565945074925115,72.10713107692308,128.7601432436281,72.10713107692308,lat16_lon30,-3.797353130498677,0.0745160264440291,-0.8581697084414883,0.7742358466131107,0.7767426842278964,0.5747817352141513,2.762987621352936,1.3252132220371773,northern_high_latitude,0.8300848367784521,,,,,,,,,,,,,,,,,,,,,,0.7767426842278964,2.762987621352936
gshhg_2.3.7_h_0730b05a132aeed5c2ee,169,142,27,4,0.028169014084507,0.645229143582586,0.0758850490866942,0.7988165680473372,applicability_unresolved,False,True,51,45.70625718030696,3.843878142429773,-23.36973923076923,-149.481518865398,23.36973923076923,lat06_lon03,1.3728305435559467,-0.089040590227657,-0.179646038269332,-0.9034873807555176,5657.800970401268,8.64096730607011,3478.9838412692534,8.154782929444307,tropical,0.645229143582586,51.0,28.0,0.5490196078431373,51.0,23.0,0.4509803921568627,51.0,1.0,0.0196078431372549,51.0,9.0,0.1764705882352941,51.0,0.0,0.0,51.0,44.0,0.8627450980392157,51.0,4.0,0.0784313725490196,5657.800970401268,6868.884093161536
gshhg_2.3.7_h_07490670ad603eb97fcd,169,142,27,4,0.028169014084507,0.6640234192852226,0.0663019224955704,0.8402366863905325,applicability_unresolved,False,True,0,42.48970899058001,3.772524335177181,4.893333500000001,119.81953036536638,4.893333500000001,lat09_lon29,1.895528459404244,0.1263930137057936,-0.6608742953411241,-1.4595451176441034,1383.733724532363,7.233263143482426,76.13189550393939,4.345516885087206,tropical,0.6640234192852226,,,,,,,,,,,,,,,,,,,,,,1383.733724532363,1401.9685884248624
gshhg_2.3.7_h_074b71a37a38b3c43111,169,142,27,0,0.0,0.4216923919642601,0.023862509879089,0.8402366863905325,applicability_unresolved,False,True,0,5.13035442951675,1.8132525671211688,-1.548185846153846,-44.74757975000183,1.548185846153846,lat08_lon13,1.8576409492245307,1.6742288838214052,0.1458579286802765,0.4098689777960808,6.898175793924083,2.0666318206471495,11.932414656959386,2.559736923759851,tropical,0.4216923919642601,,,,,,,,,,,,,,,,,,,,,,6.898175793924083,11.932414656959386
gshhg_2.3.7_h_0758235bd84794f88b12,169,142,27,0,0.0,0.4346209560528777,0.0254698217040157,0.8402366863905325,applicability_unresolved,False,True,0,6.81670623851462,2.0562632687079043,-52.03625215384616,-74.3954388365205,52.03625215384616,lat03_lon10,0.6463606809138687,-2.275379497023438,-0.477401514230906,-0.1536758100421879,42.97529501138946,3.783627999217139,0.0,0.0,southern_extratropical,0.4346209560528777,,,,,,,,,,,,,,,,,,,,,,42.97529501138946,0.0
gshhg_2.3.7_h_07637f406f1002989879,169,142,27,0,0.0,0.0015619394478682,2.0509757249761817e-05,0.8402366863905325,applicability_unresolved,False,True,0,5.155872683453322,1.817406534062524,13.922472192307694,97.91370573317366,13.922472192307694,lat10_lon27,6.075859442182908,-2.8528063758545064,-1.7561007947286174,4.908409266851452,16.441258240704798,2.85883856270778,11.416097597241489,2.518993824012537,tropical,0.0015619394478682,,,,,,,,,,,,,,,,,,,,,,16.441258240704798,11.416097597241489
gshhg_2.3.7_h_0763e349e5a4da489621,169,142,27,7,0.0492957746478873,0.6756578136099578,0.0782558862372792,0.8165680473372781,applicability_unresolved,False,True,148,145.1137888343753,4.984385693730816,-8.247420538461538,125.5801853033037,8.247420538461538,lat08_lon30,1.4595370354317825,0.548374960109787,2.692053175236952,-0.2594678527683227,620.0724424142481,6.431447729581163,22.92311858947395,3.1748452963983715,tropical,0.6756578136099578,144.0,71.0,0.4930555555555556,144.0,73.0,0.5069444444444444,142.0,6.0,0.0422535211267605,148.0,26.0,0.1756756756756756,145.0,0.0,0.0,145.0,125.0,0.8620689655172413,145.0,6.0,0.0413793103448275,620.0724424142481,645.7399572784343
gshhg_2.3.7_h_0767776ad336fefac2d4,169,142,27,8,0.056338028169014,0.905711883828488,0.0806735164231067,0.8165680473372781,applicability_unresolved,False,True,0,7.26962085827174,2.1125886625519863,69.2466836923077,-91.02700235468193,69.2466836923077,lat15_lon08,-3.893607993641916,0.0302654056110697,0.2719135769292892,1.1211663525748443,0.4172882658055531,0.34874537389697935,0.0,0.0,northern_high_latitude,0.905711883828488,,,,,,,,,,,,,,,,,,,,,,0.4172882658055531,0.0
gshhg_2.3.7_h_0779d68da529e5636452,169,142,27,2,0.0140845070422535,0.8980647629611768,0.0352700344017443,0.8284023668639053,applicability_unresolved,False,True,0,49.474235757538416,3.921463023074635,-1.708012923076923,-50.632835870212325,1.708012923076923,lat08_lon12,2.2856291237249984,0.2880599791708835,-0.5183823014383293,-0.1315557795780352,1.2170804213801567,0.7961912048432653,0.0,0.0,tropical,0.8980647629611768,,,,,,,,,,,,,,,,,,,,,,1.2170804213801567,0.0
gshhg_2.3.7_h_077a4b5c27af5b820fb4,169,142,27,3,0.0211267605633802,0.5778802650766334,0.0917596648315379,0.8224852071005917,applicability_unresolved,False,True,1,7.264713967614537,2.1119951230049856,60.01783092307693,-144.3806986454311,60.01783092307693,lat15_lon03,-0.1475703599765445,-1.0097138403543169,-1.2344319921738458,0.3018244285152482,6.368514700274057,1.9972161526850087,9.700688124773688,2.3703080501265275,northern_midlatitude,0.5778802650766334,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.368514700274057,9.700688124773688
gshhg_2.3.7_h_078c23717246bf812f53,169,142,27,4,0.028169014084507,0.8078040244655796,0.0570869346710793,0.834319526627219,applicability_unresolved,False,True,0,13.182020801888042,2.651975021661722,73.29232715384614,128.41488743354736,73.29232715384614,lat16_lon30,-3.953075852824407,-0.0480535572511289,-0.906849419093855,0.6791168652465372,1.5142504842730586,0.921974740953773,36.99225670415886,3.6373823680190784,northern_high_latitude,0.8078040244655796,,,,,,,,,,,,,,,,,,,,,,1.5142504842730586,36.99225670415886
gshhg_2.3.7_h_079388061aa2315b9aac,169,142,27,14,0.0985915492957746,0.7406783228842997,0.1664068576097405,0.8402366863905325,applicability_unresolved,False,True,34,68.2315092075312,4.237456094358881,51.78847869230769,-178.80402990615747,51.78847869230769,lat14_lon00,-0.9288737089883856,-2.3658308704090203,3.4242541036233334,-0.5511820623463906,1072.0839813760458,6.978292007392765,1620.1661522096674,7.390901016303821,northern_midlatitude,0.7406783228842997,33.0,12.0,0.3636363636363636,33.0,21.0,0.6363636363636364,26.0,5.0,0.1923076923076923,34.0,5.0,0.1470588235294117,33.0,0.0,0.0,33.0,27.0,0.8181818181818182,33.0,1.0,0.0303030303030303,1072.0839813760458,1620.1661522096674
