accepted_species,genus,family,n_islands,n_records
Parinari papuana,Parinari,Chrysobalanaceae,17,69
Utricularia ochroleuca,Utricularia,Lentibulariaceae,70,2579
Potamogeton polygonifolius,Potamogeton,Potamogetonaceae,238,66026
Smilax bracteata,Smilax,Smilacaceae,37,1520
Averrhoa carambola,Averrhoa,Oxalidaceae,131,1508
Camellia lanceolata,Camellia,Theaceae,13,195
Fumana arabica,Fumana,Cistaceae,51,456
Achlys triphylla,Achlys,Berberidaceae,19,4003
Alnus alnobetula,Alnus,Betulaceae,155,3083
Barringtonia macrostachya,Barringtonia,Lecythidaceae,14,122
Magnolia obovata,Magnolia,Magnoliaceae,17,5075
Schuurmansia henningsii,Schuurmansia,Ochnaceae,14,242
Erythroxylum brevipes,Erythroxylum,Erythroxylaceae,16,223
Lindernia rotundifolia,Lindernia,Linderniaceae,34,347
Sambucus canadensis,Sambucus,Viburnaceae,88,1364
Drypetes neglecta,Drypetes,Putranjivaceae,17,82
Mesembryanthemum nodiflorum,Mesembryanthemum,Aizoaceae,96,2742
Deutzia scabra,Deutzia,Hydrangeaceae,30,2195
Gonocarpus micranthus,Gonocarpus,Haloragaceae,51,2221
Agelaea trinervis,Agelaea,Connaraceae,12,83
Linum trigynum,Linum,Linaceae,80,1765
Humulus scandens,Humulus,Cannabaceae,89,4153
Ryparosa javanica,Ryparosa,Achariaceae,7,83
Colchicum variegatum,Colchicum,Colchicaceae,27,471
Cornus kousa,Cornus,Cornaceae,54,3276
Rochefortia acanthophora,Rochefortia,Ehretiaceae,14,101
Kallstroemia pubescens,Kallstroemia,Zygophyllaceae,26,73
Buxus liukiuensis,Buxus,Buxaceae,13,84
Halophila decipiens,Halophila,Hydrocharitaceae,94,10332
Trillium ovatum,Trillium,Melanthiaceae,19,5304
Drosera peltata,Drosera,Droseraceae,58,3950
Rhizophora apiculata,Rhizophora,Rhizophoraceae,112,3648
Schizolaena elongata,Schizolaena,Sarcolaenaceae,2,231
Claytonia rubra,Claytonia,Montiaceae,24,308
Gilia capitata,Gilia,Polemoniaceae,23,197
Iodes cirrhosa,Iodes,Icacinaceae,7,93
Tribeles australis,Tribeles,Escalloniaceae,6,21
Sagittaria lancifolia,Sagittaria,Alismataceae,32,179
Gomphandra montana,Gomphandra,Stemonuraceae,8,84
Thyridia repens,Thyridia,Phrymaceae,19,747
Dapsilanthus elatior,Dapsilanthus,Restionaceae,18,80
Simarouba glauca,Simarouba,Simaroubaceae,21,154
Xyris operculata,Xyris,Xyridaceae,13,600
Ribes sanguineum,Ribes,Grossulariaceae,146,32139
Stylidium perpusillum,Stylidium,Stylidiaceae,9,167
Burmannia lutescens,Burmannia,Burmanniaceae,8,57
Allocasuarina torulosa,Allocasuarina,Casuarinaceae,18,137
Tarenaya aculeata,Tarenaya,Cleomaceae,18,78
Nothofagus dombeyi,Nothofagus,Nothofagaceae,9,71
Zygogynum haplopus,Zygogynum,Winteraceae,8,38
Hamamelis mollis,Hamamelis,Hamamelidaceae,9,35
Heliconia caribaea,Heliconia,Heliconiaceae,32,829
Nymphaea nouchali,Nymphaea,Nymphaeaceae,59,526
Austrobuxus carunculatus,Austrobuxus,Picrodendraceae,7,330
Costus spiralis,Costus,Costaceae,14,32
Romanzoffia unalaschcensis,Romanzoffia,Hydrophyllaceae,15,37
Musa textilis,Musa,Musaceae,15,108
Portulaca rubricaulis,Portulaca,Portulacaceae,37,138
Sabia pauciflora,Sabia,Sabiaceae,10,123
Exocarpos syrticola,Exocarpos,Santalaceae,17,179
Cladomyza multinervis,Cladomyza,Amphorogynaceae,4,7
Juglans mandshurica,Juglans,Juglandaceae,18,646
Dichapetalum steenisii,Dichapetalum,Dichapetalaceae,4,15
Styrax suberifolius,Styrax,Styracaceae,7,1257
Clethra longispicata,Clethra,Clethraceae,4,54
Kadsura heteroclita,Kadsura,Schisandraceae,6,57
Ulmus laevis,Ulmus,Ulmaceae,35,1479
Sparganium erectum,Sparganium,Typhaceae,185,131994
Curculigo ensifolia,Curculigo,Hypoxidaceae,16,32
Chloranthus quadrifolius,Chloranthus,Chloranthaceae,15,542
Elaeagnus pungens,Elaeagnus,Elaeagnaceae,61,1779
Morella faya,Morella,Myricaceae,25,13784
Sphenostemon lobosporus,Sphenostemon,Paracryphiaceae,2,12
Astelia nervosa,Astelia,Asteliaceae,10,9625
Marcgravia lineolata,Marcgravia,Marcgraviaceae,4,13
Illigera celebica,Illigera,Hernandiaceae,9,66
Aponogeton natans,Aponogeton,Aponogetonaceae,2,9
Anisophyllea griffithii,Anisophyllea,Anisophylleaceae,2,6
Klaprothia fasciculata,Klaprothia,Loasaceae,6,26
Nymphoides cordata,Nymphoides,Menyanthaceae,12,101
Glinus lotoides,Glinus,Molluginaceae,18,210
Uncarina grandidieri,Uncarina,Pedaliaceae,3,158
Chaetocarpus myrsinites,Chaetocarpus,Peraceae,3,17
Thesium australe,Thesium,Thesiaceae,5,7
Piriqueta racemosa,Piriqueta,Turneraceae,8,91
Gonocaryum macrophyllum,Gonocaryum,Cardiopteridaceae,5,41
Rafflesia lagascae,Rafflesia,Rafflesiaceae,1,68
Dalrympelea trifoliata,Dalrympelea,Staphyleaceae,13,61
Xerophyta setosa,Xerophyta,Velloziaceae,1,56
Balanophora harlandii,Balanophora,Balanophoraceae,5,125
Olax retusa,Olax,Olacaceae,3,45
Trichostigma octandrum,Trichostigma,Phytolaccaceae,31,502
Sciaphila densiflora,Sciaphila,Triuridaceae,5,17
Gunnera lobata,Gunnera,Gunneraceae,7,17
Camptotheca acuminata,Camptotheca,Nyssaceae,7,48
Reseda odorata,Reseda,Resedaceae,16,124
Phyllospadix scouleri,Phyllospadix,Zosteraceae,32,275
Tamarix canariensis,Tamarix,Tamaricaceae,18,395
Vochysia laurifolia,Vochysia,Vochysiaceae,2,2
Daphniphyllum calycinum,Daphniphyllum,Daphniphyllaceae,6,85
Elatine macropoda,Elatine,Elatinaceae,10,116
Triglochin minutissima,Triglochin,Juncaginaceae,12,84
Cladopus nymanii,Cladopus,Podostemaceae,2,5
Alstroemeria pelegrina,Alstroemeria,Alstroemeriaceae,8,48
Frankenia capitata,Frankenia,Frankeniaceae,8,192
Heteranthera reniformis,Heteranthera,Pontederiaceae,14,98
Asplundia insignis,Asplundia,Cyclanthaceae,5,43
Ottoschulzia domingensis,Ottoschulzia,Metteniusaceae,2,11
Rhopalocarpus coriaceus,Rhopalocarpus,Sphaerosepalaceae,1,323
Zamites carruthersii,Zamites,Williamsoniaceae,1,16
Pentaphragma ellipticum,Pentaphragma,Pentaphragmataceae,1,15
Schoepfia brasiliensis,Schoepfia,Schoepfiaceae,3,6
Anacolosa casearioides,Anacolosa,Aptandraceae,2,107
Corsia boridiensis,Corsia,Corsiaceae,1,4
Lachnanthes caroliniana,Lachnanthes,Haemodoraceae,5,14
Calceolaria biflora,Calceolaria,Calceolariaceae,3,20
Lepionurus sylvestris,Lepionurus,Opiliaceae,6,77
Nuxia congesta,Nuxia,Stilbaceae,3,18
Picramnia gardneri,Picramnia,Picramniaceae,2,5
Stemona curtisii,Stemona,Stemonaceae,4,7
Halodule wrightii,Halodule,Cymodoceaceae,50,455
Stauntonia obovata,Stauntonia,Lardizabalaceae,4,142
Nama hispida,Nama,Namaceae,3,5
Aletris bracteata,Aletris,Nartheciaceae,4,17
Paeonia suffruticosa,Paeonia,Paeoniaceae,6,26
Talinum galapagosum,Talinum,Talinaceae,1,71
Argophyllum montanum,Argophyllum,Argophyllaceae,1,122
Coriaria angustissima,Coriaria,Coriariaceae,3,474
Hydrostachys stolonifera,Hydrostachys,Hydrostachyaceae,1,30
Myodocarpus crassifolius,Myodocarpus,Myodocarpaceae,1,128
Sacoglottis gabonensis,Sacoglottis,Humiriaceae,2,6
Cinnamosma madagascariensis,Cinnamosma,Canellaceae,1,148
Canna flaccida,Canna,Cannaceae,13,41
Axinandra coriacea,Axinandra,Crypteroniaceae,1,68
Cyrilla lutgardae,Cyrilla,Cyrillaceae,1,37
Alluaudia humbertii,Alluaudia,Didiereaceae,1,157
Heisteria acuminata,Heisteria,Erythropalaceae,5,25
Garrya fadyenii,Garrya,Garryaceae,3,137
Hanguana major,Hanguana,Hanguanaceae,1,14
Orchidantha micrantha,Orchidantha,Lowiaceae,1,4
Mazus goodeniifolius,Mazus,Mazaceae,4,280
Nilsonia schaumbergensis,Nilssonia,Nilssoniaceae,1,6
Galearia filiformis,Galearia,Pandaceae,6,86
Parnassia parviflora,Parnassia,Parnassiaceae,11,60
Phelline lucida,Phelline,Phellinaceae,1,220
Quiina jamaicensis,Quiina,Quiinaceae,1,9
Forchhammeria emarginata,Forchhammeria,Stixaceae,2,5
Ravenala agatheae,Ravenala,Strelitziaceae,3,44
Strombosia philippinensis,Strombosia,Strombosiaceae,4,40
Triantha occidentalis,Triantha,Tofieldiaceae,17,130
Trimenia bougainvilleensis,Trimenia,Trimeniaceae,3,4
Tropaeolum peregrinum,Tropaeolum,Tropaeolaceae,3,54
Alseuosmia banksii,Alseuosmia,Alseuosmiaceae,3,605
Liquidambar orientalis,Liquidambar,Altingiaceae,3,64
Nemuaron vieillardii,Nemuaron,Atherospermataceae,1,56
Balanops balansae,Balanops,Balanopaceae,2,24
Anredera ramosa,Anredera,Basellaceae,6,34
Calamites undulatus,Calamites,Calamitaceae,1,3
Vasconcellea pentagona,Vasconcellea,Caricaceae,2,7
Staufferia capuronii,Staufferia,Cervantesiaceae,1,79
Schizocodon ilicifolius,Schizocodon,Diapensiaceae,5,592
Itea virginica,Itea,Iteaceae,4,29
Sarracenia leucophylla,Sarracenia,Sarraceniaceae,5,15
Melanophylla alnifolia,Melanophylla,Torricelliaceae,1,150
Asteropeia micraster,Asteropeia,Asteropeiaceae,1,209
Cochlospermum religiosum,Cochlospermum,Cochlospermaceae,4,8
Misodendrum linearifolium,Misodendrum,Misodendraceae,2,29
Platanus aceroides,Platanus,Platanaceae,3,15
Ruppia spiralis,Ruppia,Ruppiaceae,14,83
Schlegelia parviflora,Schlegelia,Schlegeliaceae,2,8
Ctenopteris cycadea,Ptilozamites,Umkomasiaceae,1,5
Caryocar costaricense,Caryocar,Caryocaraceae,1,3
Trithuria filamentosa,Trithuria,Hydatellaceae,1,134
Ixonanthes icosandra,Ixonanthes,Ixonanthaceae,3,38
Schizopteris gracilis,Baiera,Karkeniaceae,1,4
Lozania pittieri,Lozania,Lacistemataceae,2,3
Paulownia elongata,Paulownia,Paulowniaceae,2,23
Ripogonum discolor,Ripogonum,Ripogonaceae,1,22
Siparuna brasiliensis,Siparuna,Siparunaceae,4,15
Cabomba aquatica,Cabomba,Cabombaceae,5,8
Calycanthus chinensis,Calycanthus,Calycanthaceae,2,6
Gamocarpha australis,Gamocarpha,Calyceraceae,1,8
Thinnfeldia variabilis,Sagenopteris,Caytoniaceae,1,4
Bhesa indica,Bhesa,Centroplacaceae,2,2
Classopollis torosus,Classopollis,Cheirolepidiaceae,1,2
Windwardia crookallii,Windwardia,Czekanowskiaceae,1,41
Griselinia ruscifolia,Griselinia,Griseliniaceae,3,4
Gyrostemon australasicus,Gyrostemon,Gyrostemonaceae,1,121
Hydrolea sansibarica,Hydrolea,Hydroleaceae,2,2
Lepidodendron dichotomum,Lychnophorites,Lepidodendraceae,1,7
Rhetinangium arberi,Rhetinangium,Lyginopteridaceae,1,14
Proboscidea althaeifolia,Proboscidea,Martyniaceae,6,26
Moringa hildebrandtii,Moringa,Moringaceae,1,48
Olinia emarginata,Olinia,Penaeaceae,1,1
Posidonia coriacea,Posidonia,Posidoniaceae,3,5
Dobera glabra,Dobera,Salvadoraceae,3,16
Anemopsis californica,Anemopsis,Saururaceae,5,60
Trigonia villosa,Trigonia,Trigoniaceae,2,5
Bonnetia cubensis,Bonnetia,Bonnetiaceae,1,29
Ceratophyllum platyacanthum,Ceratophyllum,Ceratophyllaceae,5,14
Corynocarpus dissimilis,Corynocarpus,Corynocarpaceae,2,69
Cycadolepis shuteana,Cycadolepis,Cycadeoideaceae,1,1
Jurinodendron ursinum,Cyclostigma,Cyclostigmataceae,1,1
Cytinus baronii,Cytinus,Cytinaceae,1,2
Perrottetia wichmaniorum,Perrottetia,Dipentodontaceae,1,3
Flagellaria guineensis,Flagellaria,Flagellariaceae,5,32
Fouquieria macdougalii,Fouquieria,Fouquieriaceae,3,3
Mostuea brunonis,Mostuea,Gelsemiaceae,2,505
Krameria paucifolia,Krameria,Krameriaceae,2,3
Sutcliffia insignis,Sutcliffia,Pachytestaceae,1,12
Cephalostemon gracilis,Cephalostemon,Rapateaceae,1,2
Gangamopteris cyclopteroides,Gangamopteris,Rigbyaceae,1,1
Roussea simplex,Roussea,Rousseaceae,2,6
Stachyurus salicifolius,Stachyurus,Stachyuraceae,1,8
Ximenia perrieri,Ximenia,Ximeniaceae,1,75
Achatocarpus gracilis,Achatocarpus,Achatocarpaceae,1,1
Byblis rorida,Byblis,Byblidaceae,2,2
Campynemanthe parva,Campynemanthe,Campynemataceae,1,11
Greyia flanaganii,Greyia,Francoaceae,1,2
Klainedoxa gabonensis,Klainedoxa,Irvingiaceae,1,1
Joinvillea bryanii,Joinvillea,Joinvilleaceae,2,4
Limnanthes alba,Limnanthes,Limnanthaceae,1,1
Melianthus comosus,Melianthus,Melianthaceae,1,2
Rehmannia elata,Rehmannia,Rehmanniaceae,1,1
Bensonites fusiformis,Bensonites,Stauropteridaceae,1,2
Recchia mexicana,Recchia,Surianaceae,1,3
Trochodendroides arctica,Trochodendroides,Trochodendraceae,1,1
Corallorhiza trifida,Corallorhiza,Orchidaceae,238,4845
Matricaria discoidea,Matricaria,Asteraceae,635,226994
Sherardia arvensis,Sherardia,Rubiaceae,276,55366
Vicia sepium,Vicia,Fabaceae,476,217938
Agrostis stolonifera,Agrostis,Poaceae,725,368065
Eleocharis uniglumis,Eleocharis,Cyperaceae,508,16379
Melaleuca viridiflora,Melaleuca,Myrtaceae,91,1015
Euphorbia cyparissias,Euphorbia,Euphorbiaceae,224,5901
Fragaria vesca,Fragaria,Rosaceae,554,153457
Cerbera manghas,Cerbera,Apocynaceae,157,1933
Stachys palustris,Stachys,Lamiaceae,343,101879
Miconia prasina,Miconia,Melastomataceae,27,688
Urena lobata,Urena,Malvaceae,200,4161
Pyrola minor,Pyrola,Ericaceae,403,14017
Phoenix canariensis,Phoenix,Arecaceae,73,3934
Ruellia blechum,Ruellia,Acanthaceae,105,1135
Neolitsea sericea,Neolitsea,Lauraceae,70,3902
Primula vulgaris,Primula,Primulaceae,218,216672
Conandron ramondioides,Conandron,Gesneriaceae,11,1197
Phyllanthus acidus,Phyllanthus,Phyllanthaceae,76,290
Zantedeschia aethiopica,Zantedeschia,Araceae,146,7959
Aquilegia vulgaris,Aquilegia,Ranunculaceae,327,52176
Uvaria littoralis,Uvaria,Annonaceae,32,288
Thlaspi arvense,Thlaspi,Brassicaceae,378,39927
Pometia pinnata,Pometia,Sapindaceae,111,1925
Zanthoxylum piperitum,Zanthoxylum,Rutaceae,70,2494
Cerastium holosteoides,Cerastium,Caryophyllaceae,541,57494
Angelica archangelica,Angelica,Apiaceae,381,9555
Urtica gracilis,Urtica,Urticaceae,75,819
Salix glauca,Salix,Salicaceae,238,2066
Ficus benjamina,Ficus,Moraceae,132,1507
Piper sarmentosum,Piper,Piperaceae,47,721
Hippuris vulgaris,Hippuris,Plantaginaceae,496,26737
Hydrocotyle verticillata,Hydrocotyle,Araliaceae,73,1550
Solanum torvum,Solanum,Solanaceae,171,4995
Hedychium flavescens,Hedychium,Zingiberaceae,44,2151
Cordyline fruticosa,Cordyline,Asparagaceae,152,2235
Sideroxylon salicifolium,Sideroxylon,Sapotaceae,42,375
Begonia brachybotrys,Begonia,Begoniaceae,11,83
Atriplex littoralis,Atriplex,Amaranthaceae,255,19815
Evolvulus alsinoides,Evolvulus,Convolvulaceae,174,1158
Freycinetia arborea,Freycinetia,Pandanaceae,19,992
Campanula patula,Campanula,Campanulaceae,128,3358
Quercus coccifera,Quercus,Fagaceae,73,1467
Persicaria lapathifolia,Persicaria,Polygonaceae,434,64173
Euonymus oxyphyllus,Euonymus,Celastraceae,47,4338
Grevillea heliosperma,Grevillea,Proteaceae,22,358
Odontites vulgaris,Odontites,Orobanchaceae,208,10168
Sageretia thea,Sageretia,Rhamnaceae,72,849
Elaeocarpus multiflorus,Elaeocarpus,Elaeocarpaceae,20,101
Borago officinalis,Borago,Boraginaceae,246,27247
Cedrela odorata,Cedrela,Meliaceae,49,369
Ligustrum obtusifolium,Ligustrum,Oleaceae,96,2845
Diospyros blancoi,Diospyros,Ebenaceae,30,478
Sedum anglicum,Sedum,Crassulaceae,198,34900
Gentianella uliginosa,Gentianella,Gentianaceae,89,5487
Spondias dulcis,Spondias,Anacardiaceae,87,397
Causonis japonica,Causonis,Vitaceae,84,4878
Viola epipsila,Viola,Violaceae,132,834
Shorea parvifolia,Shorea,Dipterocarpaceae,15,787
Podranea ricasoliana,Podranea,Bignoniaceae,66,741
Myristica guatteriifolia,Myristica,Myristicaceae,24,144
Cucurbita moschata,Cucurbita,Cucurbitaceae,94,789
Allium scorodoprasum,Allium,Amaryllidaceae,144,9515
Malpighia coccigera,Malpighia,Malpighiaceae,32,246
Ludwigia octovalvis,Ludwigia,Onagraceae,211,4977
Amyema mackayensis,Amyema,Loranthaceae,19,41
Iris versicolor,Iris,Iridaceae,83,1732
Daphnopsis americana,Daphnopsis,Thymelaeaceae,25,225
Austrocylindropuntia subulata,Austrocylindropuntia,Cactaceae,55,476
Garcinia parvifolia,Garcinia,Clusiaceae,19,251
Aegialitis annulata,Aegialitis,Plumbaginaceae,57,157
Bromelia pinguin,Bromelia,Bromeliaceae,35,648
Asemeia violacea,Asemeia,Polygalaceae,31,120
Kniphofia uvaria,Kniphofia,Asphodelaceae,52,2010
Canarium vitiense,Canarium,Burseraceae,22,175
Symphoricarpos albus,Symphoricarpos,Caprifoliaceae,231,104062
Impatiens platypetala,Impatiens,Balsaminaceae,27,1031
Luzula campestris,Luzula,Juncaceae,428,202707
Hypericum humifusum,Hypericum,Hypericaceae,81,37611
Isotrema liukiuense,Isotrema,Aristolochiaceae,17,132
Saxifraga tridactylites,Saxifraga,Saxifragaceae,153,28695
Verbascum blattaria,Verbascum,Scrophulariaceae,85,3510
Tradescantia fluminensis,Tradescantia,Commelinaceae,77,9469
Weinmannia trichosperma,Weinmannia,Cunoniaceae,9,91
Terminalia buceras,Terminalia,Combretaceae,39,499
Actinidia callosa,Actinidia,Actinidiaceae,7,236
Fumaria muralis,Fumaria,Papaveraceae,145,31573
Geranium lucidum,Geranium,Geraniaceae,175,70814
Ilex mucronata,Ilex,Aquifoliaceae,38,907
Calophyllum antillanum,Calophyllum,Calophyllaceae,16,434
Eurya chinensis,Eurya,Pentaphylacaceae,12,1211
Hibbertia lepidota,Hibbertia,Dilleniaceae,17,115
Menispermum dauricum,Menispermum,Menispermaceae,25,306
Adenia heterophylla,Adenia,Passifloraceae,55,335
Dioscorea oppositifolia,Dioscorea,Dioscoreaceae,44,94
Verbena bonariensis,Verbena,Verbenaceae,114,7704
Gardneria nutans,Gardneria,Loganiaceae,25,267
Tulipa gesneriana,Tulipa,Liliaceae,76,4942
Pittosporum crassifolium,Pittosporum,Pittosporaceae,26,3497
Levieria montana,Levieria,Monimiaceae,7,45
Eriocaulon alpestre,Eriocaulon,Eriocaulaceae,14,734
Cuphea hyssopifolia,Cuphea,Lythraceae,91,692
Arceuthobium pusillum,Arceuthobium,Viscaceae,17,142
Heliotropium verdcourtii,Heliotropium,Heliotropiaceae,44,541
Symplocos glauca,Symplocos,Symplocaceae,19,1720
Bougainvillea spectabilis,Bougainvillea,Nyctaginaceae,69,240
Cordia lutea,Cordia,Cordiaceae,31,1059
Capparis micracantha,Capparis,Capparaceae,35,306
Nepenthes hookeriana,Nepenthes,Nepenthaceae,7,41
Goeppertia majestica,Goeppertia,Marantaceae,17,33
Dampiera stricta,Dampiera,Goodeniaceae,14,318
Hirtella triandra,Hirtella,Chrysobalanaceae,15,167
Utricularia bifida,Utricularia,Lentibulariaceae,50,476
Potamogeton gramineus,Potamogeton,Potamogetonaceae,225,10399
Smilax nipponica,Smilax,Smilacaceae,36,1132
Averrhoa bilimbi,Averrhoa,Oxalidaceae,87,612
Polyspora axillaris,Polyspora,Theaceae,11,2417
Helianthemum salicifolium,Helianthemum,Cistaceae,35,357
Berberis microphylla,Berberis,Berberidaceae,19,717
Carpinus betulus,Carpinus,Betulaceae,111,69110
Barringtonia novae-hiberniae,Barringtonia,Lecythidaceae,14,79
Magnolia alba,Magnolia,Magnoliaceae,17,71
Ochna integerrima,Ochna,Ochnaceae,13,52
Erythroxylum ecarinatum,Erythroxylum,Erythroxylaceae,11,150
Bonnaya ciliata,Bonnaya,Linderniaceae,26,191
Viburnum erosum,Viburnum,Viburnaceae,74,3502
Putranjiva roxburghii,Putranjiva,Putranjivaceae,15,79
Carpobrotus acinaciformis,Carpobrotus,Aizoaceae,90,692
Philadelphus lewisii,Philadelphus,Hydrangeaceae,27,168
Haloragis micrantha,Haloragis,Haloragaceae,47,780
Rourea glabra,Rourea,Connaraceae,11,58
Linum grandiflorum,Linum,Linaceae,30,1158
Trema tomentosum,Trema,Cannabaceae,86,871
Ryparosa acuminata,Ryparosa,Achariaceae,7,71
Disporum uniflorum,Disporum,Colchicaceae,19,97
Cornus alba,Cornus,Cornaceae,44,3526
Rochefortia spinosa,Rochefortia,Ehretiaceae,13,30
Fagonia cretica,Fagonia,Zygophyllaceae,22,1603
Buxus rolfei,Buxus,Buxaceae,9,27
Thalassia testudinum,Thalassia,Hydrocharitaceae,93,1247
Veratrum maackii,Veratrum,Melanthiaceae,16,1005
Drosera indica,Drosera,Droseraceae,30,269
Carallia brachiata,Carallia,Rhizophoraceae,83,1093
Schizolaena parviflora,Schizolaena,Sarcolaenaceae,2,119
Calandrinia menziesii,Calandrinia,Montiaceae,22,567
Collomia heterophylla,Collomia,Polemoniaceae,22,504
Ryticaryum oleraceum,Ryticaryum,Icacinaceae,7,13
Polyosma ilicifolia,Polyosma,Escalloniaceae,6,14
Sagittaria trifolia,Sagittaria,Alismataceae,29,1433
Gomphandra cumingiana,Gomphandra,Stemonuraceae,7,158
Erythranthe ptilota,Erythranthe,Phrymaceae,18,123
Centrolepis polygyna,Centrolepis,Restionaceae,17,156
Eurycoma longifolia,Eurycoma,Simaroubaceae,19,307
Xyris indica,Xyris,Xyridaceae,11,71
Ribes lacustre,Ribes,Grossulariaceae,61,558
Stylidium semipartitum,Stylidium,Stylidiaceae,9,30
Burmannia juncea,Burmannia,Burmanniaceae,8,41
Gymnostoma rumphianum,Gymnostoma,Casuarinaceae,17,108
Cleoserrata speciosa,Cleoserrata,Cleomaceae,10,16
Nothofagus menziesii,Nothofagus,Nothofagaceae,8,20458
Zygogynum calothyrsum,Zygogynum,Winteraceae,3,63
Parrotia persica,Parrotia,Hamamelidaceae,8,333
Heliconia indica,Heliconia,Heliconiaceae,24,73
Nymphaea odorata,Nymphaea,Nymphaeaceae,58,709
Pseudanthus orientalis,Pseudanthus,Picrodendraceae,6,45
Costus guanaiensis,Costus,Costaceae,11,65
Nemophila maculata,Nemophila,Hydrophyllaceae,15,36
Musa rubra,Musa,Musaceae,15,30
Portulaca halimoides,Portulaca,Portulacaceae,22,107
Meliosma sumatrana,Meliosma,Sabiaceae,9,490
Exocarpos strictus,Exocarpos,Santalaceae,16,848
Leptomeria acida,Leptomeria,Amphorogynaceae,3,58
Juglans cinerea,Juglans,Juglandaceae,18,78
Dichapetalum longipetalum,Dichapetalum,Dichapetalaceae,3,70
Pterostyrax hispidus,Pterostyrax,Styracaceae,6,912
Clethra javanica,Clethra,Clethraceae,3,17
Kadsura longipedunculata,Kadsura,Schisandraceae,6,34
Ulmus hollandica,Ulmus,Ulmaceae,33,899
Typha domingensis,Typha,Typhaceae,160,1481
Pauridia glabella,Pauridia,Hypoxidaceae,13,215
Chloranthus serratus,Chloranthus,Chloranthaceae,10,2410
Shepherdia canadensis,Shepherdia,Elaeagnaceae,48,525
Morella caroliniensis,Morella,Myricaceae,21,84
Quintinia elliptica,Quintinia,Paracryphiaceae,2,3
Astelia linearis,Astelia,Asteliaceae,10,1384
Souroubea guianensis,Souroubea,Marcgraviaceae,3,21
Illigera appendiculata,Illigera,Hernandiaceae,8,21
Aponogeton crispus,Aponogeton,Aponogetonaceae,2,6
Anisophyllea ismailii,Anisophyllea,Anisophylleaceae,2,5
Eucnide rupestris,Eucnide,Loasaceae,6,21
Nymphoides humboldtiana,Nymphoides,Menyanthaceae,11,87
Hypertelis cerviana,Hypertelis,Molluginaceae,13,32
Dicerocaryum senecioides,Dicerocaryum,Pedaliaceae,3,5
Clutia pulchella,Clutia,Peraceae,3,13
Buckleya lanceolata,Buckleya,Thesiaceae,4,1168
Piriqueta viscosa,Piriqueta,Turneraceae,7,26
Citronella samoensis,Citronella,Cardiopteridaceae,5,17
Rhizanthes infanticida,Rhizanthes,Rafflesiaceae,1,13
Dalrympelea pomifera,Dalrympelea,Staphyleaceae,13,59
Xerophyta croatii,Xerophyta,Velloziaceae,1,46
Balanophora laxiflora,Balanophora,Balanophoraceae,4,582
Olax stricta,Olax,Olacaceae,3,8
Phytolacca dioica,Phytolacca,Phytolaccaceae,27,402
Sciaphila aneitensis,Sciaphila,Triuridaceae,4,13
Gunnera prorepens,Gunnera,Gunneraceae,5,289
Mastixia rostrata,Mastixia,Nyssaceae,5,111
Caylusea hexagyna,Caylusea,Resedaceae,8,45
Zostera japonica,Zostera,Zosteraceae,30,3674
Tamarix chinensis,Tamarix,Tamaricaceae,18,101
Salvertia convallariodora,Salvertia,Vochysiaceae,1,11
Daphniphyllum luzonense,Daphniphyllum,Daphniphyllaceae,6,19
Elatine orthosperma,Elatine,Elatinaceae,10,14
Tetroncium magellanicum,Tetroncium,Juncaginaceae,12,44
Hydrobryum puncticulatum,Hydrobryum,Podostemaceae,2,2
Drymophila cyanocarpa,Drymophila,Alstroemeriaceae,7,2362
Frankenia palmeri,Frankenia,Frankeniaceae,8,82
Pontederia azurea,Pontederia,Pontederiaceae,12,41
Carludovica drudei,Carludovica,Cyclanthaceae,2,13
Emmotum acuminatum,Emmotum,Metteniusaceae,2,5
Rhopalocarpus thouarsianus,Rhopalocarpus,Sphaerosepalaceae,1,153
Otozamites pterophylloides,Otozamites,Williamsoniaceae,1,15
Pentaphragma begoniifolium,Pentaphragma,Pentaphragmataceae,1,10
Schoepfia chinensis,Schoepfia,Schoepfiaceae,2,10
Harmandia mekongensis,Harmandia,Aptandraceae,2,15
Corsia arfakensis,Corsia,Corsiaceae,1,3
Anigozanthos flavidus,Anigozanthos,Haemodoraceae,4,15
Calceolaria crenatiflora,Calceolaria,Calceolariaceae,3,16
Melientha suavis,Melientha,Opiliaceae,4,9
Nuxia coriacea,Nuxia,Stilbaceae,2,102
Picramnia reticulata,Picramnia,Picramniaceae,2,5
Stemona lucida,Stemona,Stemonaceae,3,12
Cymodocea nodosa,Cymodocea,Cymodoceaceae,49,380
Boquila trifoliolata,Boquila,Lardizabalaceae,4,23
Wigandia pruritiva,Wigandia,Namaceae,2,28
Aletris foliolosa,Aletris,Nartheciaceae,2,21
Paeonia clusii,Paeonia,Paeoniaceae,5,129
Talinella humbertii,Talinella,Talinaceae,1,70
Argophyllum ellipticum,Argophyllum,Argophyllaceae,1,110
Coriaria myrtifolia,Coriaria,Coriariaceae,3,14
Hydrostachys verruculosa,Hydrostachys,Hydrostachyaceae,1,27
Delarbrea montana,Delarbrea,Myodocarpaceae,1,100
Sacoglottis holdridgei,Sacoglottis,Humiriaceae,1,38
Cinnamodendron cubense,Cinnamodendron,Canellaceae,1,9
Canna generalis,Canna,Cannaceae,5,11
