accepted_species,genus,family,n_islands,n_records
Ptilotus fusiformis,Ptilotus,Amaranthaceae,14,47
Calystegia macrostegia,Calystegia,Convolvulaceae,7,957
Benstonea brunigii,Benstonea,Pandanaceae,2,5
Campanula calaminthifolia,Campanula,Campanulaceae,3,53
Castanopsis clemensii,Castanopsis,Fagaceae,3,37
Persicaria microcephala,Persicaria,Polygonaceae,8,39
Euonymus euphlebius,Euonymus,Celastraceae,3,6
Lasjia erecta,Lasjia,Proteaceae,2,4
Sopubia trifida,Sopubia,Orobanchaceae,6,38
Frangula californica,Frangula,Rhamnaceae,3,22
Chisocheton longistipitatus,Chisocheton,Meliaceae,3,26
Myosotis refracta,Myosotis,Boraginaceae,5,13
Sloanea nymanii,Sloanea,Elaeocarpaceae,1,83
Noronhia leandriana,Noronhia,Oleaceae,2,39
Diospyros loureiroana,Diospyros,Ebenaceae,2,8
Monanthes brachycaulos,Monanthes,Crassulaceae,3,312
Semecarpus curtisii,Semecarpus,Anacardiaceae,3,6
Exacum trinervium,Exacum,Gentianaceae,2,84
Cayratia clematidea,Causonis,Vitaceae,3,7
Viola brittoniana,Viola,Violaceae,4,13
Hopea griffithii,Hopea,Dipterocarpaceae,2,36
Anemopaegma chamberlaynii,Anemopaegma,Bignoniaceae,2,8
Horsfieldia smithii,Horsfieldia,Myristicaceae,2,4
Cyrtanthus elatus,Cyrtanthus,Amaryllidaceae,4,10
Trichosanthes rosthornii,Trichosanthes,Cucurbitaceae,2,44
Epilobium microphyllum,Epilobium,Onagraceae,3,408
Microsteira axillaris,Microsteira,Malpighiaceae,1,61
Amyema curranii,Amyema,Loranthaceae,2,4
Sisyrinchium palmifolium,Sisyrinchium,Iridaceae,4,4
Pimelea rosea,Pimelea,Thymelaeaceae,2,3
Leuenbergeria portulacifolia,Leuenbergeria,Cactaceae,2,20
Garcinia lowryi,Garcinia,Clusiaceae,1,183
Myriolimon diffusum,Myriolimon,Plumbaginaceae,2,2
Billbergia macrolepis,Billbergia,Bromeliaceae,2,4
Polygala setacea,Polygala,Polygalaceae,2,2
Aloe calcairophila,Aloe,Asphodelaceae,1,20
Commiphora mahafaliensis,Commiphora,Burseraceae,1,44
Lomelosia stellata,Lomelosia,Caprifoliaceae,3,6
Impatiens longepedunculata,Impatiens,Balsaminaceae,1,5
Juncus vaginatus,Juncus,Juncaceae,4,55
Schizomeria clemensiae,Schizomeria,Cunoniaceae,1,50
Tanakaea radicans,Tanakaea,Saxifragaceae,2,194
Asarum tawushanianum,Asarum,Aristolochiaceae,1,17
Aneilema sinicum,Aneilema,Commelinaceae,1,40
Psorospermum stenophyllum,Psorospermum,Hypericaceae,1,45
Scrophularia calliantha,Scrophularia,Scrophulariaceae,1,98
