candidate_id,accepted_species,family,page_id,revision_id,revision_timestamp,axis,trait_name,normalized_value,supporting_excerpt,page_title,source_url,citation,page_content_sha256,cultivar_status
2e642297b097be3a20395121,Justicia ladanoides,Acanthaceae,110277,176090,2015-03-17T09:17:41Z,flower_colour,flower_primary_color,red_pink|white,"Flowers bisexual, sessile, zygomorphic, 5-merous, usually crimson, sometimes white",Justicia ladanoides (PROTA),https://plantuse.plantnet.org/en/Justicia_ladanoides_(PROTA),"Denton, O.A., 2004. Justicia ladanoides Lam. [Internet] Record from PROTA4U. Grubben, G.J.H. & Denton, O.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",d519b7ff9725450bc8d40da549cb3eba91cdd3ed01eb55759ce0ae8745af2b23,wild_or_species_level_monograph_not_cultivar_limited
8d692cf18be479c0d7553831,Khaya anthotheca,Meliaceae,110282,200338,2015-12-20T10:32:17Z,floral_structural_complexity,floral_symmetry,actinomorphic,"*Flowers unisexual, male and female flowers very similar in appearance, regular, 4–5-merous, whitish, sweet-scented",Khaya anthotheca (PROTA),https://plantuse.plantnet.org/en/Khaya_anthotheca_(PROTA),"Maroyi, A., 2008. Khaya anthotheca (Welw.) C.DC. In: Louppe, D., Oteng-Amoako, A.A. & Brink, M. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",6971b396427156f86516d7c0bca89d0d85974656d53bea8f18b53e2ec700272a,wild_or_species_level_monograph_not_cultivar_limited
9bc08c9988d5e27908fc11f2,Khaya anthotheca,Meliaceae,110282,200338,2015-12-20T10:32:17Z,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,*Inflorescence an axillary panicle up to 30(–40) cm long.,Khaya anthotheca (PROTA),https://plantuse.plantnet.org/en/Khaya_anthotheca_(PROTA),"Maroyi, A., 2008. Khaya anthotheca (Welw.) C.DC. In: Louppe, D., Oteng-Amoako, A.A. & Brink, M. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",6971b396427156f86516d7c0bca89d0d85974656d53bea8f18b53e2ec700272a,wild_or_species_level_monograph_not_cultivar_limited
b188590f0e14131159f3da3e,Khaya grandifoliola,Meliaceae,110283,325989,2017-03-21T14:14:43Z,floral_structural_complexity,floral_symmetry,actinomorphic,"*Flowers unisexual, male and female flowers very similar in appearance, regular, usually 5-merous, whitish, sweet-scented",Khaya grandifoliola (PROTA),https://plantuse.plantnet.org/en/Khaya_grandifoliola_(PROTA),"Opuni-Frimpong, E., 2008. Khaya grandifoliola C.DC. In: Louppe, D., Oteng-Amoako, A.A. & Brink, M. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",411cf56d968b8ae07285f0e199d05ebab9f6db1f14519b0d900f4bc6a44f0e68,wild_or_species_level_monograph_not_cultivar_limited
fcac5eb95eb19f875cfc7d72,Khaya grandifoliola,Meliaceae,110283,325989,2017-03-21T14:14:43Z,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,*Inflorescence an axillary panicle up to 40 cm long.,Khaya grandifoliola (PROTA),https://plantuse.plantnet.org/en/Khaya_grandifoliola_(PROTA),"Opuni-Frimpong, E., 2008. Khaya grandifoliola C.DC. In: Louppe, D., Oteng-Amoako, A.A. & Brink, M. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",411cf56d968b8ae07285f0e199d05ebab9f6db1f14519b0d900f4bc6a44f0e68,wild_or_species_level_monograph_not_cultivar_limited
bd825914c5e29ac47e994f04,Klaineanthus gabonii,Euphorbiaceae,110290,342449,2026-04-29T08:18:34Z,floral_structural_complexity,floral_symmetry,actinomorphic,"*Flowers unisexual, regular, whitish, pedicel up to 2 mm long, in fruit up to 7 mm, calyx with c.",Klaineanthus gabonii (PROTA),https://plantuse.plantnet.org/en/Klaineanthus_gabonii_(PROTA),"Oyen, L.P.A., 2011. Klaineanthus gabonii Pierre. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",d1e6409935febea8b21519680dec50d32d0a99d3e91dbf964390265733fde17c,wild_or_species_level_monograph_not_cultivar_limited
611465bc283d3f2671aa0fbb,Klaineanthus gabonii,Euphorbiaceae,110290,342449,2026-04-29T08:18:34Z,flower_colour,flower_primary_color,white,"*Flowers unisexual, regular, whitish, pedicel up to 2 mm long, in fruit up to 7 mm, calyx with c.",Klaineanthus gabonii (PROTA),https://plantuse.plantnet.org/en/Klaineanthus_gabonii_(PROTA),"Oyen, L.P.A., 2011. Klaineanthus gabonii Pierre. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",d1e6409935febea8b21519680dec50d32d0a99d3e91dbf964390265733fde17c,wild_or_species_level_monograph_not_cultivar_limited
717cec3a1def9e2f4db97a01,Klaineanthus gabonii,Euphorbiaceae,110290,342449,2026-04-29T08:18:34Z,floral_structural_complexity,inflorescence_display,umbel_corymb|raceme_spike_panicle|solitary,"*Inflorescence a terminal or axillary panicle up to 15(–20) cm long, hairy ; male flowers in 2–6-flowered clusters, with 8–10 free stamens c. ; female flowers solitary, slightly larger than male ones, disk cup-shaped, 4–5-lobed, rudimentary stamens sometimes present, ovary superior, nearly globose, c.",Klaineanthus gabonii (PROTA),https://plantuse.plantnet.org/en/Klaineanthus_gabonii_(PROTA),"Oyen, L.P.A., 2011. Klaineanthus gabonii Pierre. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",d1e6409935febea8b21519680dec50d32d0a99d3e91dbf964390265733fde17c,wild_or_species_level_monograph_not_cultivar_limited
3f2071ddf1f3639aba4822dd,Labourdonnaisia madagascariensis,Sapotaceae,110298,198784,2015-09-12T15:58:03Z,floral_structural_complexity,floral_symmetry,actinomorphic,"*Flowers bisexual, regular",Labourdonnaisia madagascariensis (PROTA),https://plantuse.plantnet.org/en/Labourdonnaisia_madagascariensis_(PROTA),"Jansen, P.C.M., 2005. Labourdonnaisia madagascariensis Pierre ex Baill. In: Jansen, P.C.M. & Cardon, D. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",ec45be46110f98bebf21d1c0a3faed1f207178f91b9da93d1c918b56ea9426e6,wild_or_species_level_monograph_not_cultivar_limited
3c8d5668c92fd1d097486394,Labourdonnaisia madagascariensis,Sapotaceae,110298,198784,2015-09-12T15:58:03Z,floral_structural_complexity,inflorescence_display,umbel_corymb,*Inflorescence an axillary fascicle at the end of branches.,Labourdonnaisia madagascariensis (PROTA),https://plantuse.plantnet.org/en/Labourdonnaisia_madagascariensis_(PROTA),"Jansen, P.C.M., 2005. Labourdonnaisia madagascariensis Pierre ex Baill. In: Jansen, P.C.M. & Cardon, D. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",ec45be46110f98bebf21d1c0a3faed1f207178f91b9da93d1c918b56ea9426e6,wild_or_species_level_monograph_not_cultivar_limited
c0087e9561ce1ce2c4cd7beb,Launaea cornuta,Asteraceae,110317,176100,2015-03-17T09:24:23Z,reproductive_assurance,self_incompatibility,SC,Plants are self-fertile.,Launaea cornuta (PROTA),https://plantuse.plantnet.org/en/Launaea_cornuta_(PROTA),"Schippers, R.R., 2004. Launaea cornuta (Hochst. ex Oliv. & Hiern) C.Jeffrey. [Internet] Record from PROTA4U. Grubben, G.J.H. & Denton, O.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",41052dc8014f84d01de74aaa487aaf82a3adc631aa4d81972515fead4765f861,wild_or_species_level_monograph_not_cultivar_limited
79ef1a1e620d5d491c760b1b,Leptolaena multiflora,Sarcolaenaceae,110332,342454,2026-04-30T07:59:21Z,floral_structural_complexity,floral_symmetry,actinomorphic,"*Flowers bisexual, regular, with cup-like, toothed involucre at base",Leptolaena multiflora (PROTA),https://plantuse.plantnet.org/en/Leptolaena_multiflora_(PROTA),"Rakotonandrasana, S., 2012. Leptolaena multiflora Thouars. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",eea5da1a5ec0e7dede4229ca828920f0db5c95115ac7674eb27aeb67486ff92d,wild_or_species_level_monograph_not_cultivar_limited
a278172517e8282b0ecb5940,Leptolaena multiflora,Sarcolaenaceae,110332,342454,2026-04-30T07:59:21Z,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"*Inflorescence a terminal panicle, many-flowered.",Leptolaena multiflora (PROTA),https://plantuse.plantnet.org/en/Leptolaena_multiflora_(PROTA),"Rakotonandrasana, S., 2012. Leptolaena multiflora Thouars. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",eea5da1a5ec0e7dede4229ca828920f0db5c95115ac7674eb27aeb67486ff92d,wild_or_species_level_monograph_not_cultivar_limited
da2c2fb64f2e1c0e7a71cecf,Ludia mauritiana,Salicaceae,110347,342457,2026-05-01T15:28:14Z,floral_structural_complexity,floral_symmetry,actinomorphic,"*Flowers usually solitary in leaf axils, bisexual, regular, small, yellowish white, subtended by several small bracts",Ludia mauritiana (PROTA),https://plantuse.plantnet.org/en/Ludia_mauritiana_(PROTA),"Lemmens, R.H.M.J., 2012. Ludia mauritiana J.F.Gmel. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",e4e4c429952ed50fdc267ba9f034c40d79ca5197d1818fd937ecc0193fec77f3,wild_or_species_level_monograph_not_cultivar_limited
d8954088b86c3c5bb39fe9cd,Ludia mauritiana,Salicaceae,110347,342457,2026-05-01T15:28:14Z,floral_structural_complexity,inflorescence_display,solitary,"*Flowers usually solitary in leaf axils, bisexual, regular, small, yellowish white, subtended by several small bracts",Ludia mauritiana (PROTA),https://plantuse.plantnet.org/en/Ludia_mauritiana_(PROTA),"Lemmens, R.H.M.J., 2012. Ludia mauritiana J.F.Gmel. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",e4e4c429952ed50fdc267ba9f034c40d79ca5197d1818fd937ecc0193fec77f3,wild_or_species_level_monograph_not_cultivar_limited
3c3857e2af179775e576f0d5,Macaranga spinosa,Euphorbiaceae,110362,173722,2015-01-26T20:39:09Z,flower_colour,flower_primary_color,white,"male flowers almost sessile, calyx lobes 3, ovate, up to 0.5 mm long, creamy white, stamens 3, free, minute",Macaranga spinosa (PROTA),https://plantuse.plantnet.org/en/Macaranga_spinosa_(PROTA),"Schmelzer, G.H., 2007. Macaranga spinosa Müll.Arg. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",296b61ea512ab50905d2e27cb30718be39dbb6c49dd36e63d01459a67bd91324,wild_or_species_level_monograph_not_cultivar_limited
cab9eb76558d8be4c693e3f5,Maerua crassifolia,Capparaceae,115377,171728,2014-10-20T16:06:37Z,floral_structural_complexity,inflorescence_display,umbel_corymb|solitary,"Inflorescence an axillary cluster of 2–4 flowers, occasionally flowers solitary in axils of young shoots.",Maerua crassifolia (PROTA),https://plantuse.plantnet.org/en/Maerua_crassifolia_(PROTA),"Bosch, C.H., 2013. Maerua crassifolia Forssk. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). Prota 11(2): Medicinal plants/Plantes médicinales 2. PROTA, Wageningen, Netherlands. *See this page on the Prota4U database.",52e0d0bbe22146c2a8e5b28c5ee8521eaa0b9e6b3be6bf94eb40f1b95cb2d75a,wild_or_species_level_monograph_not_cultivar_limited
0cb27e61d5e4f3b7b0c1cdde,Maerua filiformis,Capparaceae,115383,171741,2014-10-20T18:52:23Z,floral_structural_complexity,floral_symmetry,actinomorphic,"Flowers bisexual, regular",Maerua filiformis (PROTA),https://plantuse.plantnet.org/en/Maerua_filiformis_(PROTA),"Bosch, C.H., 2013. Maerua filiformis Drake. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). Prota 11(2): Medicinal plants/Plantes médicinales 2. PROTA, Wageningen, Netherlands. *See this page on the Prota4U database.",922bc21db562c7d75eca7e0197eb9f8e726b3a7480f465fbf1195a7b44fe6494,wild_or_species_level_monograph_not_cultivar_limited
b17e9e43f2fb8ffd4c72181e,Maerua filiformis,Capparaceae,115383,171741,2014-10-20T18:52:23Z,floral_structural_complexity,inflorescence_display,umbel_corymb|raceme_spike_panicle,"Inflorescence a terminal or axillary short corymbose raceme, usually with 3 well-developed flowers and 6–7 very small flowers.",Maerua filiformis (PROTA),https://plantuse.plantnet.org/en/Maerua_filiformis_(PROTA),"Bosch, C.H., 2013. Maerua filiformis Drake. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). Prota 11(2): Medicinal plants/Plantes médicinales 2. PROTA, Wageningen, Netherlands. *See this page on the Prota4U database.",922bc21db562c7d75eca7e0197eb9f8e726b3a7480f465fbf1195a7b44fe6494,wild_or_species_level_monograph_not_cultivar_limited
cd3dd8a85161c8e8f52ccf68,Maerua triphylla,Capparaceae,115391,171745,2014-10-20T19:15:51Z,floral_structural_complexity,floral_symmetry,actinomorphic,"Flowers bisexual, regular",Maerua triphylla (PROTA),https://plantuse.plantnet.org/en/Maerua_triphylla_(PROTA),"Mollel, N.P., 2013. Maerua triphylla A.Rich. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). Prota 11(2): Medicinal plants/Plantes médicinales 2. PROTA, Wageningen, Netherlands. *See this page on the Prota4U database.",2a6e2cfbf78e8d78a6277fc72b42a23bf7bacd6eb7ac9b21b7aad294722ab97f,wild_or_species_level_monograph_not_cultivar_limited
e06503d9fbe1501499355d34,Maerua triphylla,Capparaceae,115391,171745,2014-10-20T19:15:51Z,flower_colour,flower_primary_color,white,"petals 4, obovate to elliptical, creamy to white, soon falling",Maerua triphylla (PROTA),https://plantuse.plantnet.org/en/Maerua_triphylla_(PROTA),"Mollel, N.P., 2013. Maerua triphylla A.Rich. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). Prota 11(2): Medicinal plants/Plantes médicinales 2. PROTA, Wageningen, Netherlands. *See this page on the Prota4U database.",2a6e2cfbf78e8d78a6277fc72b42a23bf7bacd6eb7ac9b21b7aad294722ab97f,wild_or_species_level_monograph_not_cultivar_limited
e7a370580af479f38ee7f4c4,Maerua triphylla,Capparaceae,115391,171745,2014-10-20T19:15:51Z,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,Inflorescence a terminal leafy panicle or on short side branches.,Maerua triphylla (PROTA),https://plantuse.plantnet.org/en/Maerua_triphylla_(PROTA),"Mollel, N.P., 2013. Maerua triphylla A.Rich. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). Prota 11(2): Medicinal plants/Plantes médicinales 2. PROTA, Wageningen, Netherlands. *See this page on the Prota4U database.",2a6e2cfbf78e8d78a6277fc72b42a23bf7bacd6eb7ac9b21b7aad294722ab97f,wild_or_species_level_monograph_not_cultivar_limited
b38b48419a1db61cc2f499ea,Mammea africana,Calophyllaceae,110369,325995,2017-03-21T14:33:10Z,floral_structural_complexity,floral_symmetry,actinomorphic,"*Flowers in leaf axils, bisexual or male, regular",Mammea africana (PROTA),https://plantuse.plantnet.org/en/Mammea_africana_(PROTA),"Lemmens, R.H.M.J., 2008. Mammea africana Sabine. In: Louppe, D., Oteng-Amoako, A.A. & Brink, M. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",4c7d8b7a06413592c4afde0302e6b1a1282c1a0b3e8375397196f855a772646b,wild_or_species_level_monograph_not_cultivar_limited
0ec5852449aa0b42edd874d2,Mammea africana,Calophyllaceae,110369,325995,2017-03-21T14:33:10Z,floral_structural_complexity,inflorescence_display,umbel_corymb|solitary,"bisexual flowers solitary, with pedicel 2–3(–4) cm long, calyx entire in bud, dividing into 2(–3) nearly orbicular segments 1–1.5 cm long, reddish pink, petals 4(–6), free, elliptical to obovate, 1.5–3 cm long, white or yellowish, stamens many, fused at base, 0.5–1 cm long, ovary superior, ovoid, 2-celled, sometimes 4-celled, style short, thick, stigma disk-shaped, slightly 2-lobed ; male flowers in fascicles, similar to bisexual flowers but smaller, with shorter pedicel and rudimentary ovary.",Mammea africana (PROTA),https://plantuse.plantnet.org/en/Mammea_africana_(PROTA),"Lemmens, R.H.M.J., 2008. Mammea africana Sabine. In: Louppe, D., Oteng-Amoako, A.A. & Brink, M. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",4c7d8b7a06413592c4afde0302e6b1a1282c1a0b3e8375397196f855a772646b,wild_or_species_level_monograph_not_cultivar_limited
c4f5f4ef7ce56b9509a9f98d,Maranthes glabra,Chrysobalanaceae,110375,342463,2026-05-03T14:55:40Z,floral_structural_complexity,floral_symmetry,zygomorphic,"*Flowers bisexual, slightly zygomorphic, 5-merous",Maranthes glabra (PROTA),https://plantuse.plantnet.org/en/Maranthes_glabra_(PROTA),"Oyen, L.P.A., 2012. Maranthes glabra (Oliv.) Prance. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",2516d702343e5d06dc3fc9b14f70fbfa1703151075397d5eb5d19afc92d76a8c,wild_or_species_level_monograph_not_cultivar_limited
0390d319a0d3d083577f26b5,Maranthes glabra,Chrysobalanaceae,110375,342463,2026-05-03T14:55:40Z,flower_colour,flower_primary_color,white,"petals obovate-orbicular, up to 6 mm long, creamy white",Maranthes glabra (PROTA),https://plantuse.plantnet.org/en/Maranthes_glabra_(PROTA),"Oyen, L.P.A., 2012. Maranthes glabra (Oliv.) Prance. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",2516d702343e5d06dc3fc9b14f70fbfa1703151075397d5eb5d19afc92d76a8c,wild_or_species_level_monograph_not_cultivar_limited
685accb501e768a11277cd82,Maranthes glabra,Chrysobalanaceae,110375,342463,2026-05-03T14:55:40Z,floral_structural_complexity,inflorescence_display,umbel_corymb|raceme_spike_panicle,"*Inflorescence an umbel-like panicle up to 8 cm long and 50 cm wide, strongly branched, short-hairy, many-flowered.",Maranthes glabra (PROTA),https://plantuse.plantnet.org/en/Maranthes_glabra_(PROTA),"Oyen, L.P.A., 2012. Maranthes glabra (Oliv.) Prance. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",2516d702343e5d06dc3fc9b14f70fbfa1703151075397d5eb5d19afc92d76a8c,wild_or_species_level_monograph_not_cultivar_limited
39117faf7ec880e1b0fcc1fb,Mareya micrantha,Euphorbiaceae,110381,173738,2015-01-26T21:21:55Z,floral_structural_complexity,inflorescence_display,umbel_corymb|raceme_spike_panicle|solitary,Inflorescence a slender axillary raceme up to 25 (–40) cm long with male flowers in clusters in upper part and female flowers solitary or accompanied by several male flowers in lower part.,Mareya micrantha (PROTA),https://plantuse.plantnet.org/en/Mareya_micrantha_(PROTA),"Schmelzer, G.H., 2008. Mareya micrantha (Benth.) Müll.Arg. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",c2985f9cbfd528c2a18794a6c0fc6158ec68c9655fe80f9b3ceb5116cfe4480b,wild_or_species_level_monograph_not_cultivar_limited
bf731df72ca9adb1ed7d1a48,Margaritaria anomala,Phyllanthaceae,110382,173742,2015-01-26T21:29:49Z,flower_colour,flower_primary_color,yellow_orange|green_brown_inconspicuous,"male flowers with pedicel 3–6 mm long, sepals 4, ovate, rounded, 2 outer ones 1–2 mm long, 2 inner ones 1.5–2.5 mm long, greenish, stamens 4, c. ; female flowers with pedicel 5–15(–20) mm long, sepals 4, ovate to oblong, 1.5–2.5 mm long, yellowish green, disk annular, 1–2 mm in diameter, ovary superior, ovoid, 2(–3)-celled, styles 3, free or fused at base, up to 1.5 mm long, stigma 2-fid, branches drooping.",Margaritaria anomala (PROTA),https://plantuse.plantnet.org/en/Margaritaria_anomala_(PROTA),"Schmelzer, G.H., 2008. Margaritaria anomala (Baill.) Fosberg. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",78f095bb32ebb54822de43c280f6d1e7c30ec865d505da0daf3b80cf2b49a0ac,wild_or_species_level_monograph_not_cultivar_limited
1a9903172fe9a8851aa75782,Margaritaria anomala,Phyllanthaceae,110382,173742,2015-01-26T21:29:49Z,floral_structural_complexity,inflorescence_display,umbel_corymb|solitary,"Male inflorescence an axillary cluster, few-flowered ; female flowers solitary or sometimes paired at the end of young branches.",Margaritaria anomala (PROTA),https://plantuse.plantnet.org/en/Margaritaria_anomala_(PROTA),"Schmelzer, G.H., 2008. Margaritaria anomala (Baill.) Fosberg. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",78f095bb32ebb54822de43c280f6d1e7c30ec865d505da0daf3b80cf2b49a0ac,wild_or_species_level_monograph_not_cultivar_limited
68d911714a21012f103fedc8,Margaritaria discoidea,Phyllanthaceae,110383,342465,2026-05-04T09:21:28Z,floral_structural_complexity,floral_symmetry,actinomorphic,"*Flowers unisexual, regular, 4-merous, yellowish green, sepals unequal, (1–)2.5(–3) mm long, petals absent",Margaritaria discoidea (PROTA),https://plantuse.plantnet.org/en/Margaritaria_discoidea_(PROTA),"Addo-Danso, A., 2012. Margaritaria discoidea (Baill.) G.L.Webster. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",d5127f2ece924552e622c1a83353214f8b8f5430e295146cc832c26019a9d2d2,wild_or_species_level_monograph_not_cultivar_limited
9d4824bc68db4bca97d6a8fd,Margaritaria discoidea,Phyllanthaceae,110383,342465,2026-05-04T09:21:28Z,floral_structural_complexity,inflorescence_display,umbel_corymb,"*Inflorescence an axillary fascicle, male inflorescence in axils of fallen leaves of the previous year, many-flowered, female one in axils of young leaves, (1–)2–3-flowered.",Margaritaria discoidea (PROTA),https://plantuse.plantnet.org/en/Margaritaria_discoidea_(PROTA),"Addo-Danso, A., 2012. Margaritaria discoidea (Baill.) G.L.Webster. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",d5127f2ece924552e622c1a83353214f8b8f5430e295146cc832c26019a9d2d2,wild_or_species_level_monograph_not_cultivar_limited
2c5e62764b01ed4a79b0db5a,Melicope borbonica,Rutaceae,110393,175116,2015-03-03T16:46:00Z,flower_colour,flower_primary_color,white,"petals white, glabrous or with finely appressed hairs outside",Melicope borbonica (PROTA),https://plantuse.plantnet.org/en/Melicope_borbonica_(PROTA),"Matu, E.N., 2011. Melicope borbonica (Bory) T.G.Hartley. [Internet] Record from PROTA4U. Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",881bd5c42a1785e9aaa19350e349acfdd3514af6f566896b1c642e4046a54838,wild_or_species_level_monograph_not_cultivar_limited
dfbfc2089d1fe76001feb097,Melicope fatraina,Rutaceae,110394,171758,2014-10-20T20:27:00Z,flower_colour,flower_primary_color,green_brown_inconspicuous,"petals oblong, 4–4.5 mm × 1.5–2 mm, brownish",Melicope fatraina (PROTA),https://plantuse.plantnet.org/en/Melicope_fatraina_(PROTA),"Matu, E.N., 2011. Melicope fatraina (H.Perrier) T.G.Hartley. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",f271a1e35855b017214d75875918c066b29b1d4afb16aef3bd8a3691d08c3bea,wild_or_species_level_monograph_not_cultivar_limited
469dccd40c8ce5c69b0cb8a8,Mendoravia dumaziana,Fabaceae,110397,342473,2026-05-05T09:07:37Z,flower_colour,flower_primary_color,yellow_orange,"petals free, elliptical, 1–1.5 cm long, glabrous, yellow",Mendoravia dumaziana (PROTA),https://plantuse.plantnet.org/en/Mendoravia_dumaziana_(PROTA),"Lemmens, R.H.M.J., 2010. Mendoravia dumaziana Capuron. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",3cebb4d30c0f654720e58dcebe800e6455bd7792cd478228b03ac9c347a4e525,wild_or_species_level_monograph_not_cultivar_limited
f6a8994033c2a4b1754b9ea2,Microdesmis keayana,Pandaceae,110402,173745,2015-01-26T21:39:57Z,floral_structural_complexity,floral_symmetry,actinomorphic,"Flowers unisexual, 5-merous, regular",Microdesmis keayana (PROTA),https://plantuse.plantnet.org/en/Microdesmis_keayana_(PROTA),"Alvarez Cruz, N.S., 2008. Microdesmis keayana J.Léonard. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",6f825b0935e2cf7863a1c32b3753adbe639772d2d004112fd5786841ac3f9039,wild_or_species_level_monograph_not_cultivar_limited
e6e9578fcc10fb77a264893d,Microdesmis keayana,Pandaceae,110402,173745,2015-01-26T21:39:57Z,floral_structural_complexity,inflorescence_display,umbel_corymb,"Inflorescence an axillary fascicle, male fascicle 5–many-flowered, female fascicle 1–3(–5)-flowered",Microdesmis keayana (PROTA),https://plantuse.plantnet.org/en/Microdesmis_keayana_(PROTA),"Alvarez Cruz, N.S., 2008. Microdesmis keayana J.Léonard. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",6f825b0935e2cf7863a1c32b3753adbe639772d2d004112fd5786841ac3f9039,wild_or_species_level_monograph_not_cultivar_limited
