candidate_id,accepted_species,page_id,axis,trait_name,normalized_value,supporting_excerpt,source_url,page_content_sha256,cultivar_status
315391f242c7cb7b517eff14,Croton joufra,14444,flower_colour,flower_primary_color,yellow_orange,"Tall shrubs or small trees; bark white or grayish white; Flowers in axillary or terminal racemes, yellow; Fruits a capsuIe.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=14444&cat=13,1ec87d426553a69814e757b02a66e017a04dac5bd2b213bb1979061a451328f5,wild_or_species_level_statement_not_cultivar_limited
d80fde075407f48590647085,Cryptolepis elegans,3217,flower_colour,flower_primary_color,yellow_orange,"Slender climbers, glabrous; Leaves oblong, linear-oblong or lanceolate, obtuse at both ends or acuminate, glaucous beneath; Inflorescence axillary or terminal, lax, few-flowered cyme; Flowers yellow or pale yellow; Follicles slender, nearly straight; Seeds comose.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3217&cat=13,a0d5a1ca45ab08f772263072f0473dc3064b9c1983bf8fd8096096d3cfe998f2,wild_or_species_level_statement_not_cultivar_limited
ec8c6dd6a39ea00595681f4a,Curcuma amada,3253,flower_colour,flower_primary_color,white|yellow_orange,"Rhizomatous herbs, rhizome yellow; Leaves oblong or oblanceolate, puberulous above, glabrous beneath; Flowers on terminal leafy shoots; plume bract pinkish; flowering bracts whitish; corolla tubular; lip cream coloured with deep yellow center.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3253&cat=13,daadb0d9a098ffe0db92084da8b43e27dccbca53d56d91356004b7d984036051,species_level_cultivated_record_not_cultivar_limited
8862a790c38f665ce5a0e91f,Cyanotis thwaitesii,3305,flower_colour,flower_primary_color,white,"Annual herb; Flowers small, white, fragrant; Seeds small, dark brown, oval-shaped.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3305&cat=13,915481d0da5a0c5a3117c877973e33bf0e23536b0b96c420c9484bfb7ae7ada1,wild_or_species_level_statement_not_cultivar_limited
2946be298249d4fce0eedab6,Cyanotis tuberosa,3306,flower_colour,flower_primary_color,blue_purple,"Succulent herb; Stalkless, sheathed leaves; Flowers bluish purple, in cymes, yellow anthers.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3306&cat=13,59e9b1a977f14e057edade16beb058b5b802658339c9a87f99622941d7048061,wild_or_species_level_statement_not_cultivar_limited
f53c1af44f91630be05275f0,Cyanotis tuberosa,3306,floral_structural_complexity,inflorescence_display,umbel_corymb,"Succulent herb; Stalkless, sheathed leaves; Flowers bluish purple, in cymes, yellow anthers.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3306&cat=13,59e9b1a977f14e057edade16beb058b5b802658339c9a87f99622941d7048061,wild_or_species_level_statement_not_cultivar_limited
a052e84b904c0de7508bb173,Cyanotis vaga,3308,floral_structural_complexity,inflorescence_display,umbel_corymb,"Perennial, bulbiferous, creeping herbs; Stems floccosely silky; Leaves linear or oblong-lanceolate; Flowers blue in sessile, axillary and terminal cymes; Capsules subquadrate, oblong.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3308&cat=13,6b6bf1f2d8b42807f1a3e0a2ce9247f93b976b5723126f6d7ba147b174c0abc3,wild_or_species_level_statement_not_cultivar_limited
f7b400eb157719bb24d493cb,Dalechampia indica,3547,flower_colour,flower_primary_color,green_brown_inconspicuous|yellow_orange,Flowers yellowish-green; Fruit with stinging hairs.,https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3547&cat=13,d314901035bd3f19d725074a82801cedef5f6b7cc04de71a19be133c7f2d2cd3,wild_or_species_level_statement_not_cultivar_limited
4dfd7ee65d58664be19a6148,Daphniphyllum neilgherrense,3562,flower_colour,flower_primary_color,green_brown_inconspicuous|yellow_orange,"Flowers yellowish-green; Fruit greenish-red, woody.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3562&cat=13,458c33abf13881a458106a80fbc2c262dda389e099db1e4d5e65f9654659d9d0,wild_or_species_level_statement_not_cultivar_limited
18dbb3fca53a9ca46855dab3,Decaspermum fruticosum,13048,flower_colour,flower_primary_color,white,"Trees or subscandent shrubs, 6-12 m high; younger parts silky pubescent; Leaves elliptic-Ianceolate or oblong, acuminate; Flowers white in paniculate cymes; Berries globose with persistent calyx.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=13048&cat=13,a130a36ca76db4b7f3a47b1faa525da3a043978157466fb9b7cf24ab726e3e50,wild_or_species_level_statement_not_cultivar_limited
24188504ed0914fc605b0c6c,Decaspermum fruticosum,13048,floral_structural_complexity,inflorescence_display,raceme_spike_panicle|umbel_corymb,"Trees or subscandent shrubs, 6-12 m high; younger parts silky pubescent; Leaves elliptic-Ianceolate or oblong, acuminate; Flowers white in paniculate cymes; Berries globose with persistent calyx.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=13048&cat=13,a130a36ca76db4b7f3a47b1faa525da3a043978157466fb9b7cf24ab726e3e50,wild_or_species_level_statement_not_cultivar_limited
fac02a59fe4d28eba6c5082d,Dendrobium acinaciforme,13797,flower_colour,flower_primary_color,white|yellow_orange,"Epiphytic herbs upto 1 m high; Leaves lanceolate; Flowers in raceme, yellowish-white; Lip cuneate.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=13797&cat=13,a1b54e954225c5ed2a2b868cc288447af0d949719a84be54163ee9d5fbad0dca,wild_or_species_level_statement_not_cultivar_limited
11969060b026cd4cf3cbc132,Dendrobium cumulatum,13343,flower_colour,flower_primary_color,blue_purple,"Epiphytic herbs; Leaves oblong-Ianceolate, acuminate; Flowers pale purple.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=13343&cat=13,2222cb07338313cfd95b0e6c0447d0820a8aaec48af641e9b9adc2309d523038,wild_or_species_level_statement_not_cultivar_limited
912803f15d0d7303588d4ae2,Dendrobium mannii,13804,flower_colour,flower_primary_color,white|yellow_orange,"Epiphytic, tufted, erect or pendent herbs; Stems 15-30 cm long, laterally compressed; Leaves oblong, deciduous before flowering; Flowers in terminal or axillary fascicles, 1-4, white or yellow; Lip oblanceolate.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=13804&cat=13,eb0942cc9c854d6098c09f9fb2df795720bf3943325625acb4287e3ba92715bd,wild_or_species_level_statement_not_cultivar_limited
09a6e583da485b70a7864a43,Dendrocalamus giganteus,3648,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"Large bamboos; internodes drooping above; Culm sheaths covered with golden- brown hairs without; imperfect limb lanceolate, decurrent into two narrow wavy auricles; Inflorescence large panicle; spikelets in lax, small heads, ovate-acute, many flowered.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3648&cat=13,3d3888488eecde250d8a15fc4bf2618041ccd19642143e0c9b09b690172dc991,species_level_cultivated_record_not_cultivar_limited
90b3a34f960b8e37f37fce68,Derris scandens,3676,flower_colour,flower_primary_color,red_pink|white,Woody climber with imparipinnate leaves and white or pale rose flowers,https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3676&cat=13,daa75ca6dd06a99299aea6aac358c4d9cb4309f0602e620c8020f774261c5ca3,wild_or_species_level_statement_not_cultivar_limited
f9dd9fae0cf24c3bd1fe4554,Dianthera secunda,3740,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"Flowers pinkish-red in terminal 1-sides, loose, many flowered racemes.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3740&cat=13,a0a69b7e32b72b1204d38ac1a4dee9f70e7fe04925e0a9ad31851bac1e47f92a,wild_or_species_level_statement_not_cultivar_limited
2e1fc0b4b6493f557820d3c3,Dinochloa andamanica,3900,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"Internodes 9-18 in. long, dark green, Flowers in narrow terminal panicles.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=3900&cat=13,dbdbdc8a587148db37475491d0140d71f68cf9bd6f584e1cdc92af0ece05d7a7,wild_or_species_level_statement_not_cultivar_limited
d79e0c88af60ee40303d1fbe,Dipterygium glaucum,14429,flower_colour,flower_primary_color,blue_purple|white|yellow_orange,"Plant up to 0.6 m tall, from a woody base; stems slender, sparsely branched; Leaf-blades oblong or elliptic, with sessile or subsessile glands on both surfaces, midrib raised beneath; Sepals up to c. 1 mm long, petals pale yellow fading whitish, often tinged violet, 3-4 mm long; Fruit winged, rugose or crested fruit-body.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=14429&cat=13,de2d97eb9daac4ecd5209cc17688ed029109abdbf3fc2a1f8fd5688cd8f36fdf,wild_or_species_level_statement_not_cultivar_limited
6742571d8d26c875b70ddaa4,Drymaria diandra,4081,flower_colour,flower_primary_color,green_brown_inconspicuous|white,"Prostrate annual Herb, 20-150 cm high; Leaves deltoid-ovate; Flowers light green to white; Capsules ovoid.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4081&cat=13,40d71c64948a6e4257ccebb20cb70722f9514cf460b47ba25569e1d23d289231,wild_or_species_level_statement_not_cultivar_limited
994be99c95d46a4191237f96,Dyschoriste nagchana,4115,floral_structural_complexity,floral_form,funnel_trumpet,Corolla funnel-shaped.,https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4115&cat=13,0563e283d5611c20f731e1306320a385ad205674e657f5319ef4ce6c0699713b,wild_or_species_level_statement_not_cultivar_limited
c3608ff37287f834738719c5,Dyschoriste nagchana,4115,flower_colour,flower_primary_color,blue_purple,Flowers blue in axillary clusters.,https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4115&cat=13,0563e283d5611c20f731e1306320a385ad205674e657f5319ef4ce6c0699713b,wild_or_species_level_statement_not_cultivar_limited
eff36efb4923954f570465ee,Dyschoriste oblongifolia,4116,floral_structural_complexity,inflorescence_display,umbel_corymb,"A perrenial herb, woody at base, prostrate, rooting at nodes; Flowers axillary in cymes; Corolla trumpet shape.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4116&cat=13,c429555ca22dde121553c4d65a2acababeeaef3c698b254454447abef0180ba1,wild_or_species_level_statement_not_cultivar_limited
26636842f9f3a5bde94be566,Ehretia macrophylla,14303,flower_colour,flower_primary_color,white,"Trees, up to 15 m high; Leaves broadly elliptic, rhomboid, unequally serrate, rounded at base, pubescent beneath; Flowers in short, terminal panicles, white; Drupes globose, mucronate; pyrenes 2.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=14303&cat=13,8f6ccd59b0bc50dfaf6ebb7b9966df953463be3123e69baab6376a1332a47bcf,wild_or_species_level_statement_not_cultivar_limited
85d58d5155fabaabd0b0ef6c,Elaeocarpus prunifolius,12788,flower_colour,flower_primary_color,white,"Trees up to 20 m high with lax crown, branchlets glabrous; Leaves oblong-Ianceolate, glabrous, swollen at apex; Flowers in crowded racemes, 5-10 cm across, whitish; Drupes oblong-ovoid, pyrenes abscurely angled, rugose.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=12788&cat=13,636e528db38ec858126d3219e21ad38bf0e1743ee95d464f2d4eb73e62c45a1c,wild_or_species_level_statement_not_cultivar_limited
f316fb1bb16ebd95a9a4ee3a,Elaeodendron orientale,14003,flower_colour,flower_primary_color,green_brown_inconspicuous|yellow_orange,"Tree; regular branches, form more or less rounded; bark is fluted, altertion of ribs and grooves; leaves on young plants are long and thin with a thin red mid-rib, adult leaves are round and dark green with a toothed margin; small yellowish-green flowers, 5 stamens visible in the axils of the petals; Fruit size and shape of an olive.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=14003&cat=13,9006caea096374556f245e1ba86f217f8e132ee8b3ce61c57253ddb34fee77b8,wild_or_species_level_statement_not_cultivar_limited
bdcc60667203af05aa93d7b3,Elatostema hookerianum,12903,flower_colour,flower_primary_color,red_pink|white|yellow_orange,"Annual, fleshy herbs, 50 cm 1.5 m high; Leaves falcately oblong-lanceolate, auricled at base, caudate-acuminate, serrate; Flowers in clusters, pink, white or yellowish; Achenes ellipsoid, ribbed.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=12903&cat=13,dac3eaea87bbc9fa22c27dcd91453e586a6871be5fa1fb3bf8b022d05741fe9b,wild_or_species_level_statement_not_cultivar_limited
c60195f1f51e4de634310fb2,Elatostema integrifolium,4204,flower_colour,flower_primary_color,white,"Herbs or undershrubs, up to 1 m high; stems woody, branching; Leaves oblong-elliptic, caudate-acuminate, entire, coriaceous; Flowers from each node, white; Achenes minute, turgid, ellipsoid, ribbed.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4204&cat=13,9a3c27691c3bb53e469d79ed3d8b2747ad2c434c988c9c88c87e79f5a74518b5,wild_or_species_level_statement_not_cultivar_limited
bbbb53d50b22abec1685f783,Elatostema monandrum,4209,flower_colour,flower_primary_color,green_brown_inconspicuous,"Lithophytic herbs or undershrubs, 7.5-30 cm high; Leaves oblong, obtuse, entire, glabrous, membranous; cystoliths numerous; Flowers brown; Achenes slender, ribbed.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4209&cat=13,1d678697ef2955d9f1bd72a3615e5ffb994bfbf9a483d0cdbd487bf70b63e046,wild_or_species_level_statement_not_cultivar_limited
44e3ed69e12c1946b091829c,Elatostema platyphyllum,4211,flower_colour,flower_primary_color,green_brown_inconspicuous|white,"Large herbs or undershrubs; Leaves obliquely elliptic-Ianceolate, caudate-acuminate, serrulate, subcoriaceous; Flowers greenish white; Achenes ovoid.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4211&cat=13,702591cd1a8cba4fcfe4e72c8ef5839b1be45879340c69bbdf37193baaab8e57,wild_or_species_level_statement_not_cultivar_limited
5b5bf7cb72f96de226cd5983,Elatostema rupestre,4213,flower_colour,flower_primary_color,green_brown_inconspicuous|yellow_orange,"Shrubs, 13m high, often epiphytic; Leaves elliptic or linear-lanceolate, acuminate, crenate; Flowers pale yellowish green; Achenes small, warty or ribbed.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4213&cat=13,82a5a1a050636f1da72f84b7bb7bdc30e50b914fab4e20b130fa8616180d355b,wild_or_species_level_statement_not_cultivar_limited
bfff825d9857e5774bf03859,Endiandra firma,14481,flower_colour,flower_primary_color,yellow_orange,"Evergreen trees up to 25 m tall; Leaves simple, alternate, elliptic-oblong, apex beaked, base narrowed, margin smooth; Flowers in axillary inflorescences, fragrant, bisexual, tepals 6, free, yellow; Fruits elliptic-ovoid, seated on inflated perianth, green when young, black when mature.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=14481&cat=13,e386fd31b03cd1a6055eb37fb1fda4c7cc5c8ab23544cf365be57a0b5024b9d0,wild_or_species_level_statement_not_cultivar_limited
aac2a8c179edcf456cc273ef,Euphorbia viguieri,14006,flower_colour,flower_primary_color,red_pink,"Succulent plant; stems narrow at the base; Leaves emerald green, basally red, white veins prominent on the underside; Flowers brilliant red are erect.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=14006&cat=13,d79a8e411b1683025288b341a3347f1b2b685ff85c833595b694bf4a0d1db1c9,wild_or_species_level_statement_not_cultivar_limited
864c5b9baa336214e3f60894,Eurya acuminata,4844,flower_colour,flower_primary_color,white,"Bark smooth, brown; Hairy young shoots; Flowers white.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4844&cat=13,48b6fa7cdbf78a6174e959410d2d93a3e86ee4148a89d5c616d2912bd7f22b2d,wild_or_species_level_statement_not_cultivar_limited
b99721b4cb8badeed7944ac7,Eurya cerasifolia,12741,flower_colour,flower_primary_color,yellow_orange,"Slender Shrub or small Tree up to 6 m high, branches pilose; Leaves oblong-elliptic, appressed hairy, midrib and venules not impressed; Flowers in axillary fascicles, yellowish; Fruits globose.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=12741&cat=13,15e142b805b0d861306164a224357ac46ca8bc1a69d9f45e5bc055e8aa8ad21f,wild_or_species_level_statement_not_cultivar_limited
9faa993dcba6887ff365d544,Eurya nitida,4846,flower_colour,flower_primary_color,white,"Flowers white, dioecious, axillary fascicles; bracteoles persistent.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4846&cat=13,8ce4a8e754eb31ac62f36888de237f3e8984853f75293dc0b0c70242df553c6b,wild_or_species_level_statement_not_cultivar_limited
6bad693944c7bf87a9cb8bee,Eurya trichocarpa,12742,flower_colour,flower_primary_color,yellow_orange,"Small tree with pendulous, hairy branches; Leaves elliptic to oblanceolate; Flowers in axillary fascicles, yellowish; Berries subglobose, brown, pubescent.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=12742&cat=13,01cbbc5caf18d4825fec8c05b43b7473d2ea7de48e40124764b005bd034362ff,wild_or_species_level_statement_not_cultivar_limited
48cd4470b639bf4c888d48aa,Exacum tenue,4872,flower_colour,flower_primary_color,red_pink,A saprophytic herb with pink flowers.,https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4872&cat=13,114932c9a4d51a9ed3a20abb8ef6d354d8a06db8d5f62d07c770d5f7f22fc020,wild_or_species_level_statement_not_cultivar_limited
2e8883c2164825fa14202303,Fagonia bruguieri,4886,flower_colour,flower_primary_color,red_pink|white,"Flowers pale pink, fading white, solitary, axillary.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4886&cat=13,ba2f8dcd64799972903186dff4c562f985e2b382292081a5eaf8590179777bfb,wild_or_species_level_statement_not_cultivar_limited
824ea591be88a4d928104fd9,Fagonia bruguieri,4886,floral_structural_complexity,inflorescence_display,solitary,"Flowers pale pink, fading white, solitary, axillary.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4886&cat=13,ba2f8dcd64799972903186dff4c562f985e2b382292081a5eaf8590179777bfb,wild_or_species_level_statement_not_cultivar_limited
3af96e09c5bda019d93a6936,Ficus lacor,4956,flower_colour,flower_primary_color,white,"Deciduous trees; bark grey; Leaves oblong-elliptic, acuminate, coriaceous; Flowers subglobose, sessile, white, receptacles paired; Fruits stalked.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=4956&cat=13,87f2354cccbd607013a825bbefad92e27b468ed291ae5a48a64105fa900af35e,wild_or_species_level_statement_not_cultivar_limited
561dffebf9332f3e6c42e028,Fimbristylis pubisquama,5064,floral_structural_complexity,inflorescence_display,umbel_corymb,"Inflorescence simple or compound, corymbose.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5064&cat=13,d48bb3a6ff69eb504524918235b1b242a5e14ec65ecf4220885f048402047bec,wild_or_species_level_statement_not_cultivar_limited
1d4ef50b935930215de98d23,Gagea reticulata,5174,flower_colour,flower_primary_color,white|yellow_orange,"Tepals narrowly-lanceolate (tip slender) get extended during flowering, 10-17 mm long, 1-1.7 mm broad, yellow within, white-pale-bordered, external tepals longer and broader.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5174&cat=13,7ca75bb131ad72c309777043fd8d3e7c73040805348cdb5f5859a4cf1e2196b4,wild_or_species_level_statement_not_cultivar_limited
b89640db6f8528cbb4f4613a,Galium javanicum,5196,flower_colour,flower_primary_color,yellow_orange,Small herb; flowers yellow,https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5196&cat=13,6f669842a7527545f910b3f4735d9eeb69762539bf51459d823bbd2e4828e912,wild_or_species_level_statement_not_cultivar_limited
bf6ac5de6c595e8a3e0b1a33,Garcinia acuminata,12727,flower_colour,flower_primary_color,yellow_orange,"Tree up to 20 m high with lax crown; Leaves oblong-elliptic; Flowers solitary or in fascicles, yellow; Berries globose, supported by persistent calyx.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=12727&cat=13,94f7345bab4b700079a47f27414afe32845741b62577f1fe2e2961c0fceb1685,wild_or_species_level_statement_not_cultivar_limited
6fdc12d895897d78986a553d,Garcinia andamanica,5203,flower_colour,flower_primary_color,green_brown_inconspicuous|white,"Flowers greenish-white, in fascicles from the leaf axils or from the scars of the fallen ones.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5203&cat=13,3646ed32437e8c7f128bf460c0b64d070b518c267ea0fb1bdeba392438ec1b0b,wild_or_species_level_statement_not_cultivar_limited
07f2749571cf3c5a9142a5ff,Garcinia microstigma,5218,flower_colour,flower_primary_color,red_pink,"Flowers reddish, axillary, and single.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5218&cat=13,1ae10b91590c6f52505e09b1a529478444ac08ceccd9b703d254b555da609016,wild_or_species_level_statement_not_cultivar_limited
1c3244fa61fb5574fff5a0ab,Gardenia resinifera,5232,flower_colour,flower_primary_color,white,"Small, unarmed tree; Leaves oblong or oval or obovate, obtuse or with a short blunt point; Flowers white fragrant; Fruit drupe, oblong.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5232&cat=13,80bb8894fa4ebf3499b53c98e0e2a6fdd9baa5266ae7dac6c39eb4aa6106d81a,wild_or_species_level_statement_not_cultivar_limited
1a6ae049271c11dedac73990,Gigantochloa hasskarliana,5352,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"Inflorescence a large compressed, sometimes leafy, panicle of spicate, verticils.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5352&cat=13,0bccb14fd643ce83b76ee450b6d17ae2ef3ef64d08ae5fd30c19d886cefc3a6b,wild_or_species_level_statement_not_cultivar_limited
5bc3c813ff09dd68f634d2a7,Globba andersonii,13493,flower_colour,flower_primary_color,yellow_orange,"Perennial herbs with leafy stem; Leaves oblong-lanceolate, caudate, pubescent beneath; Panicle lax, rhachis hairy; Flowers bright yellow; Capsule warted.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=13493&cat=13,cb27c068b79fd765bd35b582c0fa7356b842e74f86317618fb723767168ffe73,wild_or_species_level_statement_not_cultivar_limited
a2aa5d3e3829b793c6016c51,Glochidion acuminatum,14508,flower_colour,flower_primary_color,green_brown_inconspicuous|yellow_orange,"Shrubs or small trees, branches pendent, somewhat ribbed, pubescent; Leaves lanceolate, elliptic-oblong or oblong-lanceolate, puberulous, glabrous beneath; Flowers in axillary fascicles, greenish yellow; Capsules globose; Seeds reddish.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=14508&cat=13,544413a60fa8f497ef08b63c70be12b56f1cb664504047c18128879d67c9bafd,wild_or_species_level_statement_not_cultivar_limited
8f65b756cbe6784f4efbd761,Glochidion ellipticum,5379,flower_colour,flower_primary_color,green_brown_inconspicuous|yellow_orange,"Branches angled; Leaf veins prominent, arching; Flowers greenish-yellow, male flowers in axillary clusters, female flowers sub-sessile, flowers greenish-yellow; Fruits sessile.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5379&cat=13,acfe2e3e730cee9058c22108cf258020c1393107be8cf4afd203c11beced1835,wild_or_species_level_statement_not_cultivar_limited
c621c3a58138bdd18dfe8f86,Glochidion hohenackeri,5381,flower_colour,flower_primary_color,green_brown_inconspicuous|yellow_orange,"Flowers greenish-yellow, female flowers sessile.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5381&cat=13,db368b3bb40ea26fe1b7dbdc1ba9cca5ffa6a9185b4b5e1018225ac158465528,wild_or_species_level_statement_not_cultivar_limited
97a576868ecc64b845f2f9a1,Glochidion oblatum,14512,flower_colour,flower_primary_color,green_brown_inconspicuous|yellow_orange,"Shrubs or small trees, 4-8 m high; branchlets tomentose; Leaves lanceolate to elliptic oblong, glaucous, sparsely pubescent beneath; Flowers in axillary sessile or subsessile clusters; male flowers yellowish; female flowers greenish; Capsules depressed globose, pubescent.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=14512&cat=13,a4d763b8e57d60065287251976fb2a2a2965b6ab623223cc9db610b7842abf59,wild_or_species_level_statement_not_cultivar_limited
fa3f0d73634e2e7cc08fa528,Gomphandra comosa,5445,floral_structural_complexity,inflorescence_display,umbel_corymb,"Flowers in umbellate cymes; petals 4-5, broadly oblong with an inflexed point; stamens 4-5, filaments flattened with a large tuft of hairs nears the apex.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5445&cat=13,d7806804f881a52fbb0bf786743fbda898a114c16da2dacfe37cc86048e692ef,wild_or_species_level_statement_not_cultivar_limited
b91c8426d06543a03c67484b,Goodyera hispida,5478,flower_colour,flower_primary_color,green_brown_inconspicuous|white,"Peduncles short, pubescent; Racemes slightly twisted; Flowers numerous, crowded, greenish-white.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5478&cat=13,8c49ad9e42ddeee2bdc34c6a6b0918646907220c1dce38a2d575f5427dbad9a6,wild_or_species_level_statement_not_cultivar_limited
5b37840a36020013a6af7bad,Grewia eriocarpa,5507,flower_colour,flower_primary_color,yellow_orange,Leaves rough; Flowers orange yellow; Drupe black.,https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5507&cat=13,7f7d22c8fb65afc10a0bb4e2df3a8b4e5d1b6d3708921daa3d8fb7ed1afe4977,wild_or_species_level_statement_not_cultivar_limited
04279f7c7e9843057c932f67,Gustavia augusta,5542,flower_colour,flower_primary_color,red_pink|white,"Flowers pink or white, fragrant, in terminal cymes, 2-4 together.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5542&cat=13,921ae60f8f368aa0e0ded3060e5e85731c7903e6a573a9cd09f8a8691131eb85,species_level_cultivated_record_not_cultivar_limited
ee40ca904d6446825f16ff28,Gymnacranthera farquhariana,5546,flower_colour,flower_primary_color,yellow_orange,"Male flowers small yellow, in much branched axillary panicles.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5546&cat=13,87c1eac14e626a6bd46b8ffadfb19073a148d667fac583c47ab797286f1bfe72,wild_or_species_level_statement_not_cultivar_limited
68a8c55ce95d00bf117451b0,Haematocarpus validus,12661,flower_colour,flower_primary_color,yellow_orange,"Woody Climber; Leaves oblong; Flowers small in axillary racemes, yellowish; Drupes suboblique, smooth.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=12661&cat=13,fd21c2e59d583e84cb0cdba5f2b44066305a1f05255d3bbdc4fced3b1c8ea79e,wild_or_species_level_statement_not_cultivar_limited
3845bd78b49a8010da42614c,Hedychium gomezianum,14522,flower_colour,flower_primary_color,white,Leaves oblong-lanceolate; Spikes moderately dense; Flowers white; Capsules magenta-red.,https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=14522&cat=13,e2eaf1cc018ef3c9c201d7a650903e373b21ea5e922570d1c72ad47dfc7d93d4,wild_or_species_level_statement_not_cultivar_limited
c802dbc77e6cabdc993724c4,Hedychium thyrsiforme,5707,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"Rhizomatous, erect herbs; Leaves oblong-lanceolate, villous beneath; Spikes oblong, compact; bracts usually 1-flowered; Flowers white; filaments white.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=5707&cat=13,29e00741b5c341babb9b70a1d050f471b8b3532e6b9735fd4b6478fd788dd15d,wild_or_species_level_statement_not_cultivar_limited
8b350ccbfdf2de27b2a7cff0,Hedyotis macrophylla,13149,flower_colour,flower_primary_color,white,"Annual herbs up to 2 m high; branches quadrangular; Leaves ovate or lanceolate; stipules broad, toothed; Flowers in axillary cymes, white; Capsule minute.",https://indiaflora-ces.iisc.ac.in/herbsheet.php?id=13149&cat=13,28deee53ec4d5ae59f137653ef90636bf3ff13c0d14ef2b4730c34eab02e8dee,wild_or_species_level_statement_not_cultivar_limited
