accepted_species,genus,family,n_islands,n_records
Juncus distegus,Juncus,Juncaceae,3,126
Juncus dregeanus,Juncus,Juncaceae,2,6
Juncus drummondii,Juncus,Juncaceae,5,12
Juncus dudleyi,Juncus,Juncaceae,11,70
Juncus durus,Juncus,Juncaceae,1,1
Juncus edgariae,Juncus,Juncaceae,11,1071
Juncus effusus,Juncus,Juncaceae,587,433659
Juncus effusus x inflexus,Juncus,Juncaceae,4,10
Juncus effusus × inflexus,Juncus,Juncaceae,1,1
Juncus elliottii,Juncus,Juncaceae,4,8
Juncus ensifolius,Juncus,Juncaceae,28,222
Juncus ensiformis,Juncus,Juncaceae,1,1
Juncus falcatus,Juncus,Juncaceae,13,160
Juncus fascinatus,Juncus,Juncaceae,1,1
Juncus fauriei,Juncus,Juncaceae,13,173
Juncus fauriensis,Juncus,Juncaceae,14,345
Juncus filicaulis,Juncus,Juncaceae,7,157
Juncus filiformis,Juncus,Juncaceae,418,5261
Juncus flavidus,Juncus,Juncaceae,7,41
Juncus fockei,Juncus,Juncaceae,5,50
Juncus foliosus,Juncus,Juncaceae,43,2044
Juncus fontanesii,Juncus,Juncaceae,10,35
Juncus gerardi,Juncus,Juncaceae,607,42406
Juncus glaucus,Juncus,Juncaceae,1,1
Juncus gracillimus,Juncus,Juncaceae,30,152
Juncus greenei,Juncus,Juncaceae,16,109
Juncus gregiflorus,Juncus,Juncaceae,7,104
Juncus haenkei,Juncus,Juncaceae,54,236
Juncus heldreichianus,Juncus,Juncaceae,30,156
Juncus heterophyllus,Juncus,Juncaceae,3,87
Juncus holoschoenus,Juncus,Juncaceae,10,278
Juncus homalocaulis,Juncus,Juncaceae,3,18
Juncus hybridus,Juncus,Juncaceae,94,1219
Juncus imbricatus,Juncus,Juncaceae,5,57
Juncus inflexus,Juncus,Juncaceae,80,166386
Juncus interior,Juncus,Juncaceae,2,5
Juncus inundatus,Juncus,Juncaceae,7,33
Juncus jacquinii,Juncus,Juncaceae,2,3
Juncus krameri,Juncus,Juncaceae,23,356
Juncus kraussii,Juncus,Juncaceae,49,1971
Juncus kuohii,Juncus,Juncaceae,1,3
Juncus lampocarpus,Juncus,Juncaceae,11,42
Juncus lancastriensis,Juncus,Juncaceae,1,3
Juncus lesueurii,Juncus,Juncaceae,2,2
Juncus leucochlamus,Juncus,Juncaceae,1,2
Juncus littoralis,Juncus,Juncaceae,16,46
Juncus lomatophyllus,Juncus,Juncaceae,3,39
Juncus longii,Juncus,Juncaceae,1,1
Juncus longirostris,Juncus,Juncaceae,1,2
Juncus marginatus,Juncus,Juncaceae,32,153
Juncus maritimus,Juncus,Juncaceae,134,12438
Juncus maximowiczii,Juncus,Juncaceae,2,164
Juncus megacephalus,Juncus,Juncaceae,16,32
Juncus mertensianus,Juncus,Juncaceae,16,95
Juncus microcephalus,Juncus,Juncaceae,8,184
Juncus militaris,Juncus,Juncaceae,16,116
Juncus minutulus,Juncus,Juncaceae,67,333
Juncus modicus,Juncus,Juncaceae,1,4
Juncus montserratensis,Juncus,Juncaceae,3,30
Juncus murbeckii,Juncus,Juncaceae,1,1
Juncus nodatus,Juncus,Juncaceae,2,4
Juncus nodosiformis,Juncus,Juncaceae,1,1
Juncus nodosus,Juncus,Juncaceae,11,65
Juncus novae-zelandiae,Juncus,Juncaceae,3,335
Juncus nupela,Juncus,Juncaceae,1,5
Juncus obotritorum,Juncus,Juncaceae,1,10
Juncus obtusiflorus,Juncus,Juncaceae,1,30
Juncus occidentalis,Juncus,Juncaceae,1,2
Juncus ochrocoleus,Juncus,Juncaceae,1,5
Juncus oxymeris,Juncus,Juncaceae,1,2
Juncus pallescens,Juncus,Juncaceae,5,9
Juncus pallidus,Juncus,Juncaceae,35,1868
Juncus paludosus,Juncus,Juncaceae,1,4
Juncus papillosus,Juncus,Juncaceae,28,1028
Juncus patens,Juncus,Juncaceae,2,48
Juncus pauciflorus,Juncus,Juncaceae,23,873
Juncus pelocarpus,Juncus,Juncaceae,28,135
Juncus planifolius,Juncus,Juncaceae,36,1760
Juncus polyanthemus,Juncus,Juncaceae,8,70
Juncus polycephalos,Juncus,Juncaceae,1,1
Juncus polycephalus,Juncus,Juncaceae,2,2
Juncus potaninii,Juncus,Juncaceae,2,5
Juncus prismatocarpus,Juncus,Juncaceae,62,2151
Juncus procerus,Juncus,Juncaceae,17,714
Juncus prominens,Juncus,Juncaceae,17,68
Juncus pusillus,Juncus,Juncaceae,8,169
Juncus pygmaeus,Juncus,Juncaceae,29,1198
Juncus pylaei,Juncus,Juncaceae,12,55
Juncus ranarius,Juncus,Juncaceae,246,2948
Juncus ratkowskyanus,Juncus,Juncaceae,1,51
Juncus reflexus,Juncus,Juncaceae,1,2
Juncus repens,Juncus,Juncaceae,5,11
Juncus requienii,Juncus,Juncaceae,1,95
Juncus revolutus,Juncus,Juncaceae,9,67
Juncus rigidus,Juncus,Juncaceae,8,53
Juncus roemerianus,Juncus,Juncaceae,29,108
Juncus sandwithii,Juncus,Juncaceae,3,205
Juncus sarophorus,Juncus,Juncaceae,14,971
Juncus scheuchzerioides,Juncus,Juncaceae,22,304
Juncus scirpoides,Juncus,Juncaceae,23,86
Juncus secundus,Juncus,Juncaceae,4,18
Juncus semisolidus,Juncus,Juncaceae,1,9
Juncus setchuensis,Juncus,Juncaceae,26,314
Juncus socotranus,Juncus,Juncaceae,2,9
Juncus sonderianus,Juncus,Juncaceae,1,55
Juncus sorrentinii,Juncus,Juncaceae,4,6
Juncus sorrentinoi,Juncus,Juncaceae,2,2
Juncus squarrosus,Juncus,Juncaceae,216,95244
Juncus stipulatus,Juncus,Juncaceae,1,8
Juncus striatus,Juncus,Juncaceae,5,15
Juncus stygius,Juncus,Juncaceae,42,158
Juncus subcaudatus,Juncus,Juncaceae,3,10
Juncus subnodulosus,Juncus,Juncaceae,44,19020
Juncus subsecundus,Juncus,Juncaceae,10,328
Juncus subtilis,Juncus,Juncaceae,4,32
Juncus subulatus,Juncus,Juncaceae,25,200
Juncus supiniformis,Juncus,Juncaceae,7,19
Juncus supinus,Juncus,Juncaceae,10,26
Juncus sylvaticus,Juncus,Juncaceae,1,2
Juncus tenageia,Juncus,Juncaceae,7,122
Juncus tenuis,Juncus,Juncaceae,216,33960
Juncus textilis,Juncus,Juncaceae,1,18
Juncus tobdeniorum,Juncus,Juncaceae,1,3
Juncus torreyi,Juncus,Juncaceae,5,24
Juncus triglumis,Juncus,Juncaceae,129,7414
Juncus tweedyi,Juncus,Juncaceae,5,11
Juncus usitatus,Juncus,Juncaceae,17,135
Juncus vaginatus,Juncus,Juncaceae,4,55
Juncus validus,Juncus,Juncaceae,5,12
Juncus vaseyi,Juncus,Juncaceae,3,8
Juncus wallichianus,Juncus,Juncaceae,25,823
Juncus xiphioides,Juncus,Juncaceae,3,40
Juniperus barbadensis,Juniperus,Cupressaceae,19,148
Juniperus bermudiana,Juniperus,Cupressaceae,16,100
Juniperus brevifolia,Juniperus,Cupressaceae,8,9137
Juniperus californica,Juniperus,Cupressaceae,2,62
Juniperus canariensis,Juniperus,Cupressaceae,6,147
Juniperus cedrus,Juniperus,Cupressaceae,9,541
Juniperus chinensis,Juniperus,Cupressaceae,61,881
Juniperus communis,Juniperus,Cupressaceae,693,73586
Juniperus deppeana,Juniperus,Cupressaceae,1,1
Juniperus drupacea,Juniperus,Cupressaceae,3,6
Juniperus excelsa,Juniperus,Cupressaceae,7,23
Juniperus flaccida,Juniperus,Cupressaceae,1,4
Juniperus foetidissima,Juniperus,Cupressaceae,3,90
Juniperus formosana,Juniperus,Cupressaceae,7,847
Juniperus gracilior,Juniperus,Cupressaceae,2,119
Juniperus horizontalis,Juniperus,Cupressaceae,46,590
Juniperus hypnoides,Juniperus,Cupressaceae,1,1
Juniperus indica,Juniperus,Cupressaceae,2,10
Juniperus monosperma,Juniperus,Cupressaceae,1,1
Juniperus oxycedrus,Juniperus,Cupressaceae,68,4105
Juniperus pfitzeriana,Juniperus,Cupressaceae,3,5
Juniperus phoenicea,Juniperus,Cupressaceae,108,3563
Juniperus pingii,Juniperus,Cupressaceae,1,1
Juniperus procera,Juniperus,Cupressaceae,7,24
Juniperus procumbens,Juniperus,Cupressaceae,10,42
Juniperus recurva,Juniperus,Cupressaceae,6,41
Juniperus rigida,Juniperus,Cupressaceae,82,1140
Juniperus sabina,Juniperus,Cupressaceae,15,73
Juniperus saxicola,Juniperus,Cupressaceae,1,10
Juniperus scopulorum,Juniperus,Cupressaceae,6,13
Juniperus semiglobosa,Juniperus,Cupressaceae,1,10
Juniperus squamata,Juniperus,Cupressaceae,8,579
Juniperus taxifolia,Juniperus,Cupressaceae,13,146
Juniperus thurifera,Juniperus,Cupressaceae,2,388
Juniperus tibetica,Juniperus,Cupressaceae,1,1
Juniperus virginiana,Juniperus,Cupressaceae,76,3820
Jupunba abbottii,Jupunba,Fabaceae,1,3
Jupunba alexandri,Jupunba,Fabaceae,1,13
Jupunba asplenifolia,Jupunba,Fabaceae,1,10
Jupunba barbouriana,Jupunba,Fabaceae,2,7
Jupunba brachystachya,Jupunba,Fabaceae,7,35
Jupunba cochleata,Jupunba,Fabaceae,4,45
Jupunba filamentosa,Jupunba,Fabaceae,1,2
Jupunba glauca,Jupunba,Fabaceae,4,38
Jupunba langsdorffii,Jupunba,Fabaceae,5,20
Jupunba macradenia,Jupunba,Fabaceae,1,6
Jupunba nipensis,Jupunba,Fabaceae,1,24
Jupunba obovalis,Jupunba,Fabaceae,4,40
Jupunba oppositifolia,Jupunba,Fabaceae,2,32
Jupunba trapezifolia,Jupunba,Fabaceae,9,51
Jupunba turbinata,Jupunba,Fabaceae,1,2
Jurinea bocconei,Jurinea,Asteraceae,1,7
Jurinea cadmea,Jurinea,Asteraceae,1,2
Jurinea chitralica,Jurinea,Asteraceae,1,1
Jurinea consanguinea,Jurinea,Asteraceae,12,60
Jurinea cypria,Jurinea,Asteraceae,1,14
Jurinea deltoidea,Jurinea,Asteraceae,1,172
Jurinea glycacantha,Jurinea,Asteraceae,1,4
Jurinea humilis,Jurinea,Asteraceae,1,4
Jurinea mollis,Jurinea,Asteraceae,7,23
Jurinodendron brevifolium,Cyclostigma,Cyclostigmataceae,1,3
Jurinodendron ursinum,Cyclostigma,Cyclostigmataceae,1,1
Justicia,Justicia,Acanthaceae,2,3
Justicia abeggii,Justicia,Acanthaceae,1,1
Justicia addisoniensis,Justicia,Acanthaceae,1,4
Justicia adhatoda,Justicia,Acanthaceae,12,39
Justicia aequilabris,Justicia,Acanthaceae,1,2
Justicia agria,Justicia,Acanthaceae,1,1
Justicia alainii,Justicia,Acanthaceae,1,2
Justicia alboviridis,Justicia,Acanthaceae,1,9
Justicia alexandri,Justicia,Acanthaceae,1,2
Justicia alsinoides,Justicia,Acanthaceae,1,2
Justicia alterniflora,Justicia,Acanthaceae,1,2
Justicia alternifolia,Justicia,Acanthaceae,1,5
Justicia angustata,Justicia,Acanthaceae,1,6
Justicia ankaratrensis,Justicia,Acanthaceae,1,4
Justicia aurea,Justicia,Acanthaceae,9,35
Justicia bakeri,Justicia,Acanthaceae,1,3
Justicia betonica,Justicia,Acanthaceae,31,627
Justicia blechoides,Justicia,Acanthaceae,2,3
Justicia bojeriana,Justicia,Acanthaceae,1,22
Justicia bracteosa,Justicia,Acanthaceae,1,2
Justicia brandegeeana,Justicia,Acanthaceae,55,136
Justicia brasiliana,Justicia,Acanthaceae,6,40
Justicia brevispica,Justicia,Acanthaceae,1,4
Justicia buchii,Justicia,Acanthaceae,1,1
Justicia californica,Justicia,Acanthaceae,11,41
Justicia campanulata,Justicia,Acanthaceae,1,8
Justicia capensis,Justicia,Acanthaceae,1,4
Justicia cardiochlamys,Justicia,Acanthaceae,1,7
Justicia carnea,Justicia,Acanthaceae,39,202
Justicia carthagenensis,Justicia,Acanthaceae,7,11
Justicia carthaginensis,Justicia,Acanthaceae,15,39
Justicia ceylanica,Justicia,Acanthaceae,1,1
Justicia chalmersii,Justicia,Acanthaceae,3,6
Justicia championii,Justicia,Acanthaceae,2,15
Justicia comata,Justicia,Acanthaceae,6,48
Justicia congestiflora,Justicia,Acanthaceae,2,2
Justicia crebrinodis,Justicia,Acanthaceae,1,9
Justicia croceochlamys,Justicia,Acanthaceae,2,2
Justicia curviflora,Justicia,Acanthaceae,2,6
Justicia cuspidulata,Justicia,Acanthaceae,1,2
Justicia cydoniifolia,Justicia,Acanthaceae,1,1
Justicia dejecta,Justicia,Acanthaceae,1,3
Justicia delicatula,Justicia,Acanthaceae,1,19
Justicia densiflora,Justicia,Acanthaceae,1,4
Justicia dispar,Justicia,Acanthaceae,1,1
Justicia disparifolia,Justicia,Acanthaceae,1,16
Justicia diversifolia,Justicia,Acanthaceae,1,3
Justicia dives,Justicia,Acanthaceae,1,1
Justicia dumosa,Justicia,Acanthaceae,1,1
Justicia euosmia,Justicia,Acanthaceae,1,1
Justicia extensa,Justicia,Acanthaceae,1,1
Justicia flava,Justicia,Acanthaceae,3,16
Justicia flaviflora,Justicia,Acanthaceae,1,5
Justicia floribunda,Justicia,Acanthaceae,2,4
Justicia fulvicoma,Justicia,Acanthaceae,3,5
Justicia galapagana,Justicia,Acanthaceae,6,55
Justicia gardineri,Justicia,Acanthaceae,1,1
Justicia gendarussa,Justicia,Acanthaceae,58,447
Justicia graciliflora,Justicia,Acanthaceae,1,16
Justicia hainanensis,Justicia,Acanthaceae,1,4
Justicia hayatai,Justicia,Acanthaceae,5,7
Justicia heterocarpa,Justicia,Acanthaceae,4,20
Justicia hilaris,Justicia,Acanthaceae,1,23
Justicia humblotii,Justicia,Acanthaceae,1,5
Justicia hygrophiloides,Justicia,Acanthaceae,6,9
Justicia hyssopifolia,Justicia,Acanthaceae,2,78
Justicia inaequifolia,Justicia,Acanthaceae,1,2
Justicia insolita,Justicia,Acanthaceae,1,6
Justicia insularis,Justicia,Acanthaceae,1,2
Justicia ivohibensis,Justicia,Acanthaceae,1,8
Justicia jamaicensis,Justicia,Acanthaceae,1,6
Justicia johannae,Justicia,Acanthaceae,1,1
Justicia kampotiana,Justicia,Acanthaceae,2,3
Justicia kleinii,Justicia,Acanthaceae,1,1
Justicia ladanoides,Justicia,Acanthaceae,2,2
Justicia laxa,Justicia,Acanthaceae,1,2
Justicia leonardii,Justicia,Acanthaceae,1,1
Justicia leptostachya,Justicia,Acanthaceae,1,2
Justicia loheri,Justicia,Acanthaceae,4,8
Justicia longii,Justicia,Acanthaceae,1,1
Justicia macrantha,Justicia,Acanthaceae,1,1
Justicia madagascariensis,Justicia,Acanthaceae,1,13
Justicia martinsoniana,Justicia,Acanthaceae,1,47
Justicia matammensis,Justicia,Acanthaceae,1,2
Justicia maxima,Justicia,Acanthaceae,1,2
Justicia meyeniana,Justicia,Acanthaceae,1,2
Justicia mirabiloides,Justicia,Acanthaceae,6,39
Justicia modesta,Justicia,Acanthaceae,1,1
Justicia neesiana,Justicia,Acanthaceae,3,5
Justicia nemorosa,Justicia,Acanthaceae,2,5
Justicia nigerica,Justicia,Acanthaceae,1,1
Justicia nummulus,Justicia,Acanthaceae,1,7
Justicia onilahensis,Justicia,Acanthaceae,1,5
Justicia orbicularis,Justicia,Acanthaceae,1,2
Justicia palmeri,Justicia,Acanthaceae,2,3
Justicia parabolica,Justicia,Acanthaceae,1,8
Justicia parvispica,Justicia,Acanthaceae,1,1
Justicia paspaloides,Justicia,Acanthaceae,1,6
Justicia patentiflora,Justicia,Acanthaceae,1,1
Justicia paucinervis,Justicia,Acanthaceae,2,2
Justicia pedestris,Justicia,Acanthaceae,1,1
Justicia periplocifolia,Justicia,Acanthaceae,9,51
Justicia pilosula,Justicia,Acanthaceae,1,4
Justicia pinensis,Justicia,Acanthaceae,2,10
Justicia plebeia,Justicia,Acanthaceae,1,1
Justicia plumbaginifolia,Justicia,Acanthaceae,2,3
Justicia polyantha,Justicia,Acanthaceae,1,9
Justicia preussii,Justicia,Acanthaceae,1,3
Justicia pulgarensis,Justicia,Acanthaceae,3,15
Justicia quadrifaria,Justicia,Acanthaceae,4,29
Justicia racemulosa,Justicia,Acanthaceae,1,3
Justicia ramosii,Justicia,Acanthaceae,1,1
Justicia refractifolia,Justicia,Acanthaceae,2,5
Justicia rhodoptera,Justicia,Acanthaceae,1,185
Justicia rictus,Justicia,Acanthaceae,1,3
Justicia rigens,Justicia,Acanthaceae,1,1
Justicia rigida,Justicia,Acanthaceae,1,14
Justicia roigii,Justicia,Acanthaceae,1,2
Justicia romba,Justicia,Acanthaceae,1,1
Justicia rubroviolacea,Justicia,Acanthaceae,1,1
Justicia scandens,Justicia,Acanthaceae,3,11
Justicia scheidweileri,Justicia,Acanthaceae,1,1
Justicia secunda,Justicia,Acanthaceae,19,59
Justicia sellowiana,Justicia,Acanthaceae,1,1
Justicia seslerioides,Justicia,Acanthaceae,1,1
Justicia sitiens,Justicia,Acanthaceae,1,15
Justicia sphaerosperma,Justicia,Acanthaceae,3,6
Justicia spicata,Justicia,Acanthaceae,1,13
Justicia spicigera,Justicia,Acanthaceae,8,16
Justicia spinigera,Justicia,Acanthaceae,1,3
Justicia spinossisima,Justicia,Acanthaceae,1,1
Justicia stearnii,Justicia,Acanthaceae,1,4
Justicia stenophylla,Justicia,Acanthaceae,3,3
Justicia striata,Justicia,Acanthaceae,1,3
Justicia strigilis,Justicia,Acanthaceae,1,5
Justicia suarezensis,Justicia,Acanthaceae,1,6
Justicia subcoriacea,Justicia,Acanthaceae,1,1
Justicia sulitii,Justicia,Acanthaceae,1,1
Justicia sumatrana,Justicia,Acanthaceae,3,5
Justicia suratensis,Justicia,Acanthaceae,1,1
Justicia tanalensis,Justicia,Acanthaceae,1,3
Justicia tobagensis,Justicia,Acanthaceae,1,2
Justicia tomentosula,Justicia,Acanthaceae,1,9
Justicia tranquebariensis,Justicia,Acanthaceae,1,2
Justicia trichotoma,Justicia,Acanthaceae,2,3
Justicia trifoliata,Justicia,Acanthaceae,1,2
Justicia tristis,Justicia,Acanthaceae,1,2
Justicia trivialis,Justicia,Acanthaceae,1,1
Justicia vagabunda,Justicia,Acanthaceae,1,2
Justicia vasculosa,Justicia,Acanthaceae,1,5
Justicia venalis,Justicia,Acanthaceae,1,1
Justicia ventricosa,Justicia,Acanthaceae,2,4
Justicia venulosa,Justicia,Acanthaceae,1,1
Justicia vicina,Justicia,Acanthaceae,1,2
Justicia vidalii,Justicia,Acanthaceae,2,5
Kadenia dubia,Kadenia,Apiaceae,12,1009
Kadsura borneensis,Kadsura,Schisandraceae,1,11
Kadsura coccinea,Kadsura,Schisandraceae,4,36
Kadsura heteroclita,Kadsura,Schisandraceae,6,57
Kadsura japonica,Kadsura,Schisandraceae,55,1856
Kadsura lanceolata,Kadsura,Schisandraceae,6,29
Kadsura longipedunculata,Kadsura,Schisandraceae,6,34
Kadsura marmorata,Kadsura,Schisandraceae,6,33
Kadsura matsudae,Kadsura,Schisandraceae,5,314
Kadsura oblongifolia,Kadsura,Schisandraceae,2,16
Kadsura philippinensis,Kadsura,Schisandraceae,7,20
Kadsura scandens,Kadsura,Schisandraceae,5,40
Kadsura verrucosa,Kadsura,Schisandraceae,3,22
Kadua,Kadua,Rubiaceae,2,10
Kadua acuminata,Kadua,Rubiaceae,6,101
Kadua affinis,Kadua,Rubiaceae,6,635
Kadua axillaris,Kadua,Rubiaceae,3,60
Kadua centranthoides,Kadua,Rubiaceae,6,209
Kadua cookiana,Kadua,Rubiaceae,2,11
Kadua cordata,Kadua,Rubiaceae,5,61
Kadua degeneri,Kadua,Rubiaceae,1,1
Kadua elatior,Kadua,Rubiaceae,2,37
Kadua fluviatilis,Kadua,Rubiaceae,2,23
Kadua flynnii,Kadua,Rubiaceae,1,14
Kadua foggiana,Kadua,Rubiaceae,2,21
Kadua foliosa,Kadua,Rubiaceae,1,2
Kadua formosa,Kadua,Rubiaceae,3,24
Kadua haupuensis,Kadua,Rubiaceae,1,6
Kadua knudsenii,Kadua,Rubiaceae,1,16
Kadua laxiflora,Kadua,Rubiaceae,3,3
Kadua lichtlei,Kadua,Rubiaceae,1,7
Kadua littoralis,Kadua,Rubiaceae,3,17
Kadua munroi,Kadua,Rubiaceae,2,24
Kadua nukuhivensis,Kadua,Rubiaceae,1,12
Kadua parvula,Kadua,Rubiaceae,2,14
Kadua raiateensis,Kadua,Rubiaceae,1,2
Kadua rapensis,Kadua,Rubiaceae,2,15
Kadua romanzoffiensis,Kadua,Rubiaceae,2,4
Kadua tahuatensis,Kadua,Rubiaceae,1,1
Kadua tryblium,Kadua,Rubiaceae,1,28
Kaempferia elegans,Kaempferia,Zingiberaceae,5,7
Kaempferia galanga,Kaempferia,Zingiberaceae,16,80
Kaempferia pulchra,Kaempferia,Zingiberaceae,4,4
Kaempferia rotunda,Kaempferia,Zingiberaceae,5,18
Kaikoraia gracilis,Kaikoraia,Sapotaceae,1,10
Kailarsenia lineata,Kailarsenia,Rubiaceae,1,1
Kailarsenia stenosepala,Kailarsenia,Rubiaceae,1,4
Kailarsenia tentaculata,Kailarsenia,Rubiaceae,2,18
Kairoa endressiana,Kairoa,Monimiaceae,1,5
Kairoa suberosa,Kairoa,Monimiaceae,1,30
Kairoa villosa,Kairoa,Monimiaceae,1,5
Kairothamnus phyllanthoides,Kairothamnus,Picrodendraceae,1,17
Kajewskiella polyantha,Kajewskiella,Rubiaceae,1,1
Kajewskiella trichantha,Kajewskiella,Rubiaceae,1,7
Kakahuia campbellii,Kakahuia,Podocarpaceae,1,1
Kalanchoe ambolensis,Kalanchoe,Crassulaceae,1,4
Kalanchoe apiifolia,Kalanchoe,Crassulaceae,1,6
Kalanchoe arborescens,Kalanchoe,Crassulaceae,1,32
Kalanchoe aromatica,Kalanchoe,Crassulaceae,1,10
Kalanchoe beauverdii,Kalanchoe,Crassulaceae,2,70
Kalanchoe beharensis,Kalanchoe,Crassulaceae,14,124
Kalanchoe berevoensis,Kalanchoe,Crassulaceae,1,1
Kalanchoe bergeri,Kalanchoe,Crassulaceae,1,20
Kalanchoe bitteri,Kalanchoe,Crassulaceae,1,26
Kalanchoe blossfeldiana,Kalanchoe,Crassulaceae,29,53
Kalanchoe bogneri,Kalanchoe,Crassulaceae,1,6
Kalanchoe boisii,Kalanchoe,Crassulaceae,1,1
Kalanchoe bouvetii,Kalanchoe,Crassulaceae,1,10
Kalanchoe bracteata,Kalanchoe,Crassulaceae,1,42
Kalanchoe campanulata,Kalanchoe,Crassulaceae,1,38
Kalanchoe ceratophylla,Kalanchoe,Crassulaceae,6,128
Kalanchoe chapototii,Kalanchoe,Crassulaceae,1,3
Kalanchoe crenata,Kalanchoe,Crassulaceae,11,18
Kalanchoe curvula,Kalanchoe,Crassulaceae,1,15
Kalanchoe daigremontiana,Kalanchoe,Crassulaceae,70,349
Kalanchoe darainensis,Kalanchoe,Crassulaceae,1,21
Kalanchoe delagoensis,Kalanchoe,Crassulaceae,129,1351
Kalanchoe dinklagei,Kalanchoe,Crassulaceae,1,15
Kalanchoe edwardii,Kalanchoe,Crassulaceae,1,1
Kalanchoe eriophylla,Kalanchoe,Crassulaceae,1,8
Kalanchoe farinacea,Kalanchoe,Crassulaceae,1,68
Kalanchoe fedtschenkoi,Kalanchoe,Crassulaceae,28,172
Kalanchoe gastonis-bonnieri,Kalanchoe,Crassulaceae,18,71
Kalanchoe globulifera,Kalanchoe,Crassulaceae,1,3
Kalanchoe gracilipes,Kalanchoe,Crassulaceae,1,53
Kalanchoe grandidieri,Kalanchoe,Crassulaceae,1,69
Kalanchoe grandiflora,Kalanchoe,Crassulaceae,2,4
Kalanchoe hildebrandtii,Kalanchoe,Crassulaceae,1,27
Kalanchoe houghtonii,Kalanchoe,Crassulaceae,157,1403
Kalanchoe humilis,Kalanchoe,Crassulaceae,1,2
Kalanchoe integra,Kalanchoe,Crassulaceae,17,337
Kalanchoe integrifolia,Kalanchoe,Crassulaceae,1,66
Kalanchoe jongmansii,Kalanchoe,Crassulaceae,1,24
Kalanchoe laciniata,Kalanchoe,Crassulaceae,5,20
Kalanchoe laetivirens,Kalanchoe,Crassulaceae,71,537
Kalanchoe lanceolata,Kalanchoe,Crassulaceae,1,14
Kalanchoe lateritia,Kalanchoe,Crassulaceae,1,36
Kalanchoe laxiflora,Kalanchoe,Crassulaceae,7,113
Kalanchoe linearifolia,Kalanchoe,Crassulaceae,1,99
Kalanchoe longiflora,Kalanchoe,Crassulaceae,2,4
Kalanchoe luciae,Kalanchoe,Crassulaceae,2,2
Kalanchoe macrochlamys,Kalanchoe,Crassulaceae,1,6
Kalanchoe mandrarensis,Kalanchoe,Crassulaceae,1,7
Kalanchoe manginii,Kalanchoe,Crassulaceae,2,17
Kalanchoe marmorata,Kalanchoe,Crassulaceae,6,11
Kalanchoe marnieriana,Kalanchoe,Crassulaceae,5,15
Kalanchoe maromokotrensis,Kalanchoe,Crassulaceae,1,6
Kalanchoe millotii,Kalanchoe,Crassulaceae,1,41
Kalanchoe miniata,Kalanchoe,Crassulaceae,1,164
Kalanchoe mortagei,Kalanchoe,Crassulaceae,3,7
Kalanchoe orgyalis,Kalanchoe,Crassulaceae,2,111
Kalanchoe pareikiana,Kalanchoe,Crassulaceae,1,1
Kalanchoe peltata,Kalanchoe,Crassulaceae,1,119
Kalanchoe peltigera,Kalanchoe,Crassulaceae,1,3
Kalanchoe pinnata,Kalanchoe,Crassulaceae,236,3429
Kalanchoe poincarei,Kalanchoe,Crassulaceae,1,2
Kalanchoe porphyrocalyx,Kalanchoe,Crassulaceae,1,216
Kalanchoe prolifera,Kalanchoe,Crassulaceae,4,39
Kalanchoe pseudocampanulata,Kalanchoe,Crassulaceae,1,1
Kalanchoe pubescens,Kalanchoe,Crassulaceae,3,109
Kalanchoe pumila,Kalanchoe,Crassulaceae,1,11
Kalanchoe quadrangularis,Kalanchoe,Crassulaceae,1,3
Kalanchoe rhombopilosa,Kalanchoe,Crassulaceae,1,6
Kalanchoe robusta,Kalanchoe,Crassulaceae,1,12
Kalanchoe rolandi-bonapartei,Kalanchoe,Crassulaceae,1,10
Kalanchoe rosei,Kalanchoe,Crassulaceae,2,20
Kalanchoe rotundifolia,Kalanchoe,Crassulaceae,2,19
Kalanchoe rubella,Kalanchoe,Crassulaceae,1,12
Kalanchoe sanctula,Kalanchoe,Crassulaceae,1,1
Kalanchoe scapigera,Kalanchoe,Crassulaceae,1,1
Kalanchoe schizophylla,Kalanchoe,Crassulaceae,1,18
Kalanchoe serrata,Kalanchoe,Crassulaceae,2,8
Kalanchoe streptantha,Kalanchoe,Crassulaceae,1,4
Kalanchoe suarezensis,Kalanchoe,Crassulaceae,1,4
Kalanchoe synsepala,Kalanchoe,Crassulaceae,1,250
Kalanchoe tashiroi,Kalanchoe,Crassulaceae,2,7
Kalanchoe tetraphylla,Kalanchoe,Crassulaceae,1,10
Kalanchoe thyrsiflora,Kalanchoe,Crassulaceae,1,2
Kalanchoe tomentosa,Kalanchoe,Crassulaceae,2,119
Kalanchoe uniflora,Kalanchoe,Crassulaceae,2,76
Kalanchoe variifolia,Kalanchoe,Crassulaceae,1,13
Kalanchoe velutina,Kalanchoe,Crassulaceae,1,1
Kalanchoe viguieri,Kalanchoe,Crassulaceae,1,51
Kalanchoe waldheimii,Kalanchoe,Crassulaceae,1,9
Kalappia celebica,Kalappia,Fabaceae,2,34
Kalimeris incisa,Kalimeris,Asteraceae,24,352
Kalimeris indica,Kalimeris,Asteraceae,20,105
Kalimeris integrifolia,Kalimeris,Asteraceae,7,12
Kalimeris pinnatifida,Kalimeris,Asteraceae,13,1605
Kalimeris shimadai,Kalimeris,Asteraceae,3,16
Kalimeris yomena,Kalimeris,Asteraceae,40,1067
Kaliphora madagascariensis,Kaliphora,Montiniaceae,1,524
Kallstroemia adscendens,Kallstroemia,Zygophyllaceae,7,23
