stratum,context,combination,architecture_label_corrected,support_tier,threshold_corrected,model,status_corrected,n_unique_islands_corrected,n_clusters_corrected,median_trials_corrected,distance_estimate_corrected,distance_se_corrected,distance_p_corrected,selfing_core_estimate_corrected,selfing_core_se_corrected,selfing_core_p_corrected,distance_q_corrected,architecture_label_original,threshold_original,status_original,n_unique_islands_original,n_clusters_original,median_trials_original,distance_estimate_original,distance_se_original,distance_p_original,selfing_core_estimate_original,selfing_core_se_original,selfing_core_p_original,distance_q_original
all_observed,southern_extratropical,blue_purple__large_bee_form,large_bee_associated_form,pilot,30,conditional_selfing,fit,217,38,15.0,0.07007395637316949,0.06810359891027351,0.30351173938002685,-0.33264633758535656,0.10237047869778709,0.0011563402044715955,0.6732784362968246,large_bee_associated_form,30,fit,217,38,15.0,0.0756617318487455,0.0718202394369419,0.292117573347193,-0.3345247642923614,0.1030119017034777,0.0011644903107621,0.5639745341398259
all_observed,southern_extratropical,red_pink__bird_form,bird_associated_form,pilot,30,conditional_selfing,fit,217,38,15.0,0.03147828992878832,0.04466053395277404,0.48091316878344614,-0.15105953173788045,0.081480516225639,0.06374854608365353,0.6732784362968246,bird_associated_form,30,fit,217,38,15.0,0.0201267977580652,0.0486365527617713,0.6790056421579214,-0.1456401301054763,0.085774959154583,0.0895204159855471,0.6842893985198526
all_observed,southern_extratropical,red_pink__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,217,38,15.0,0.07761909545422435,0.039494236015049256,0.04937638182408543,-0.24435183553082984,0.09992652035395096,0.01447256106312068,0.345634672768598,butterfly_associated_form,30,fit,217,38,15.0,0.0660380441015349,0.0459165751482244,0.150372214320199,-0.2386871320312282,0.1062403444346423,0.024661042170641,0.5263027501206965
all_observed,southern_extratropical,yellow_orange__bird_form,bird_associated_form,pilot,30,conditional_selfing,fit,217,38,15.0,-0.08887570065694134,0.055658444346024204,0.11030910721969209,-0.20087689758012672,0.1307221242080001,0.12437389569014391,0.3860818752689223,bird_associated_form,30,fit,217,38,15.0,-0.1143317061102864,0.0533939186723752,0.0322508975400182,-0.1873556217269767,0.1277543744877593,0.1425039567582482,0.2257562827801276
all_observed,southern_extratropical,yellow_orange__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,217,38,15.0,-0.028994742466403767,0.06098370356850686,0.6344657889532183,-0.2165845153314785,0.11341323983360224,0.05617270154929378,0.740210087112088,butterfly_associated_form,30,fit,217,38,15.0,-0.0498492189220013,0.0595882119508571,0.4028389529570184,-0.205896804047529,0.1141710747269847,0.071324472087689,0.5639745341398259
all_observed,southern_extratropical,yellow_orange__large_bee_form,large_bee_associated_form,pilot,30,conditional_selfing,fit,217,38,15.0,-0.03849574377935333,0.04677153861134278,0.4104743457024439,-0.12391600568680383,0.08258853504376303,0.13351029385246624,0.6732784362968246,large_bee_associated_form,30,fit,217,38,15.0,-0.0421390891856814,0.0473692576046943,0.3736875369748994,-0.1219589954137769,0.082376817767245,0.1387394829118275,0.5639745341398259
all_observed,southern_extratropical,blue_purple__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,236,38,12.0,-0.03982903117544945,0.06556151133759104,0.5435149629815208,,,,0.7442642476344089,butterfly_associated_form,30,fit,236,38,12.0,-0.0391608741143018,0.0682295376490943,0.5659963702981787,,,,0.725079684870439
all_observed,southern_extratropical,blue_purple__large_bee_form,large_bee_associated_form,pilot,30,unconditional,fit,236,38,12.0,0.03650429657457388,0.07757300875057173,0.6379407836866362,,,,0.7442642476344089,large_bee_associated_form,30,fit,236,38,12.0,0.0402647873330489,0.0815522391678659,0.6214968727460904,,,,0.725079684870439
all_observed,southern_extratropical,red_pink__bird_form,bird_associated_form,pilot,30,unconditional,fit,236,38,12.0,0.009193391272645512,0.0444143618398996,0.8360165689689889,,,,0.8360165689689889,bird_associated_form,30,fit,236,38,12.0,-0.0036559179286346,0.0500390987213972,0.9417573958848554,,,,0.9417573958848554
all_observed,southern_extratropical,red_pink__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,236,38,12.0,0.04802228980774648,0.04049416661197815,0.23565928046960216,,,,0.5866102809760614,butterfly_associated_form,30,fit,236,38,12.0,0.0342229775289097,0.046982489652398,0.4663566227759386,,,,0.725079684870439
all_observed,southern_extratropical,yellow_orange__bird_form,bird_associated_form,pilot,30,unconditional,fit,236,38,12.0,-0.11003974404216116,0.050368164225136486,0.028910244727293245,,,,0.2023717130910527,bird_associated_form,30,fit,236,38,12.0,-0.1371105637710609,0.0511528826563174,0.0073532612195747,,,,0.0514728285370232
all_observed,southern_extratropical,yellow_orange__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,236,38,12.0,-0.052762081949672524,0.05699448939658367,0.3545810846069518,,,,0.6205168980621657,butterfly_associated_form,30,fit,236,38,12.0,-0.0748831626014551,0.0574117011757225,0.1921248995040008,,,,0.5202812589147756
all_observed,southern_extratropical,yellow_orange__large_bee_form,large_bee_associated_form,pilot,30,unconditional,fit,236,38,12.0,-0.0485995332969571,0.04237303337396133,0.25140440613259774,,,,0.5866102809760614,large_bee_associated_form,30,fit,236,38,12.0,-0.0534666271941454,0.0438737117046899,0.2229776823920466,,,,0.5202812589147756
all_observed,tropical,blue_purple__butterfly_form,butterfly_associated_form,confirmatory,50,conditional_selfing,fit,944,101,10.0,0.017779458556014253,0.03290773970336018,0.589002588041921,-0.13471338466717692,0.044355845178919315,0.002388617796520184,0.8755403210496885,butterfly_associated_form,50,fit,944,101,10.0,0.0165904910999324,0.0335453400735158,0.6209042669328504,-0.1347376932291322,0.0436464344613447,0.0020216967540253,0.951991789408333
all_observed,tropical,blue_purple__large_bee_form,large_bee_associated_form,confirmatory,50,conditional_selfing,fit,944,101,10.0,-0.030662814863085586,0.03449183928490936,0.37400978393181483,-0.21466034133241418,0.04265383278861508,4.838328455250706e-07,0.8726894958409014,large_bee_associated_form,50,fit,944,101,10.0,-0.0257500971107524,0.034494512907485,0.4553664254763734,-0.2157949246475556,0.0413193302025248,1.764145989185315e-07,0.951991789408333
all_observed,tropical,red_pink__bird_form,bird_associated_form,confirmatory,50,conditional_selfing,fit,944,101,10.0,-0.06200418736442426,0.03119936552279875,0.046883169046394904,-0.07616851545942543,0.03568219866984119,0.03279073241514143,0.258766672166106,bird_associated_form,50,fit,944,101,10.0,-0.0579205968641448,0.0309878216743025,0.0616032500798002,-0.0760051449949951,0.0359509054280603,0.0345035544019949,0.3650171939614802
all_observed,tropical,red_pink__butterfly_form,butterfly_associated_form,confirmatory,50,conditional_selfing,fit,944,101,10.0,-0.06550781903833866,0.03665745771830591,0.07393333490460172,-0.14365128775237046,0.045061016370405244,0.001432960813558874,0.258766672166106,butterfly_associated_form,50,fit,944,101,10.0,-0.059815440738596,0.0368231151934336,0.1042906268461372,-0.1440836542626477,0.0451178898932506,0.0014056286722235,0.3650171939614802
all_observed,tropical,yellow_orange__bird_form,bird_associated_form,confirmatory,50,conditional_selfing,fit,944,101,10.0,-0.003684740344115138,0.023525861327454472,0.8755403210496886,-0.15716382694168574,0.040992755239614334,0.00012610612682775098,0.8755403210496885,bird_associated_form,50,fit,944,101,10.0,-0.0008284536688823,0.0227625940401696,0.970967083639396,-0.1583584225627309,0.0408602524585494,0.0001063577095356,0.970967083639396
all_observed,tropical,yellow_orange__butterfly_form,butterfly_associated_form,confirmatory,50,conditional_selfing,fit,944,101,10.0,0.005638401274791038,0.03101628556990855,0.8557487795140856,-0.2381271208021457,0.04354325583893347,4.532239681475296e-08,0.8755403210496885,butterfly_associated_form,50,fit,944,101,10.0,0.0106789547560449,0.0313219711059462,0.7331477435439615,-0.2406812949188587,0.0434284382408165,2.990012948619476e-08,0.951991789408333
all_observed,tropical,yellow_orange__large_bee_form,large_bee_associated_form,confirmatory,50,conditional_selfing,fit,944,101,10.0,0.006590855699397227,0.02990426285916068,0.8255607869155893,-0.1354434427106629,0.03130856376414971,1.5178430967489393e-05,0.8755403210496885,large_bee_associated_form,50,fit,944,101,10.0,0.0065144222999938,0.0279947210304648,0.8159929623499997,-0.1356188196208237,0.0312131653679636,1.3932412887759249e-05,0.951991789408333
all_observed,tropical,blue_purple__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,1086,103,7.0,-0.01141773524237999,0.03679104181571797,0.7563023473401658,,,,0.7563023473401659,butterfly_associated_form,50,fit,1086,103,7.0,-0.0147323337956765,0.0378293023950922,0.6969489222105314,,,,0.6969489222105315
all_observed,tropical,blue_purple__large_bee_form,large_bee_associated_form,confirmatory,50,unconditional,fit,1086,103,7.0,-0.07751449240379715,0.044049333981758865,0.07845529916180127,,,,0.14704262507885846,large_bee_associated_form,50,fit,1086,103,7.0,-0.0769085396471691,0.0453289928515751,0.0897582439402611,,,,0.1570769268954569
all_observed,tropical,red_pink__bird_form,bird_associated_form,confirmatory,50,unconditional,fit,1086,103,7.0,-0.08193114962982073,0.030712500900589433,0.007637677780266922,,,,0.026731872230934227,bird_associated_form,50,fit,1086,103,7.0,-0.0791562929846697,0.0303498597363821,0.0091039132314037,,,,0.031863696309913
all_observed,tropical,red_pink__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,1086,103,7.0,-0.10032627905377822,0.03505259007087396,0.004207584579099413,,,,0.026731872230934227,butterfly_associated_form,50,fit,1086,103,7.0,-0.0970044331703954,0.0354279568238593,0.0061799819733512,,,,0.031863696309913
all_observed,tropical,yellow_orange__bird_form,bird_associated_form,confirmatory,50,unconditional,fit,1086,103,7.0,-0.041343202219301434,0.02392825455138924,0.08402435718791912,,,,0.14704262507885846,bird_associated_form,50,fit,1086,103,7.0,-0.0400708164462764,0.022884627350745,0.0799471598455607,,,,0.1570769268954569
all_observed,tropical,yellow_orange__butterfly_form,butterfly_associated_form,confirmatory,50,unconditional,fit,1086,103,7.0,-0.050213962230215015,0.034526987758033506,0.1458522033931627,,,,0.2041930847504278,butterfly_associated_form,50,fit,1086,103,7.0,-0.0490897481994394,0.0338002819801765,0.1464050623685164,,,,0.2049670873159229
all_observed,tropical,yellow_orange__large_bee_form,large_bee_associated_form,confirmatory,50,unconditional,fit,1086,103,7.0,-0.026346704132906296,0.03099879693461964,0.3953658589270755,,,,0.4612601687482547,large_bee_associated_form,50,fit,1086,103,7.0,-0.0268678647540393,0.0293574308423227,0.3600876450296364,,,,0.4201022525345759
all_observed,tropical,blue_purple__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,944,101,10.0,0.017779458556014253,0.03290773970336018,0.589002588041921,-0.13471338466717692,0.044355845178919315,0.002388617796520184,0.8755403210496885,butterfly_associated_form,30,fit,944,101,10.0,0.0165904910999324,0.0335453400735158,0.6209042669328504,-0.1347376932291322,0.0436464344613447,0.0020216967540253,0.951991789408333
all_observed,tropical,blue_purple__large_bee_form,large_bee_associated_form,pilot,30,conditional_selfing,fit,944,101,10.0,-0.030662814863085586,0.03449183928490936,0.37400978393181483,-0.21466034133241418,0.04265383278861508,4.838328455250706e-07,0.8726894958409014,large_bee_associated_form,30,fit,944,101,10.0,-0.0257500971107524,0.034494512907485,0.4553664254763734,-0.2157949246475556,0.0413193302025248,1.764145989185315e-07,0.951991789408333
all_observed,tropical,red_pink__bird_form,bird_associated_form,pilot,30,conditional_selfing,fit,944,101,10.0,-0.06200418736442426,0.03119936552279875,0.046883169046394904,-0.07616851545942543,0.03568219866984119,0.03279073241514143,0.258766672166106,bird_associated_form,30,fit,944,101,10.0,-0.0579205968641448,0.0309878216743025,0.0616032500798002,-0.0760051449949951,0.0359509054280603,0.0345035544019949,0.3650171939614802
all_observed,tropical,red_pink__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,944,101,10.0,-0.06550781903833866,0.03665745771830591,0.07393333490460172,-0.14365128775237046,0.045061016370405244,0.001432960813558874,0.258766672166106,butterfly_associated_form,30,fit,944,101,10.0,-0.059815440738596,0.0368231151934336,0.1042906268461372,-0.1440836542626477,0.0451178898932506,0.0014056286722235,0.3650171939614802
all_observed,tropical,yellow_orange__bird_form,bird_associated_form,pilot,30,conditional_selfing,fit,944,101,10.0,-0.003684740344115138,0.023525861327454472,0.8755403210496886,-0.15716382694168574,0.040992755239614334,0.00012610612682775098,0.8755403210496885,bird_associated_form,30,fit,944,101,10.0,-0.0008284536688823,0.0227625940401696,0.970967083639396,-0.1583584225627309,0.0408602524585494,0.0001063577095356,0.970967083639396
all_observed,tropical,yellow_orange__butterfly_form,butterfly_associated_form,pilot,30,conditional_selfing,fit,944,101,10.0,0.005638401274791038,0.03101628556990855,0.8557487795140856,-0.2381271208021457,0.04354325583893347,4.532239681475296e-08,0.8755403210496885,butterfly_associated_form,30,fit,944,101,10.0,0.0106789547560449,0.0313219711059462,0.7331477435439615,-0.2406812949188587,0.0434284382408165,2.990012948619476e-08,0.951991789408333
all_observed,tropical,yellow_orange__large_bee_form,large_bee_associated_form,pilot,30,conditional_selfing,fit,944,101,10.0,0.006590855699397227,0.02990426285916068,0.8255607869155893,-0.1354434427106629,0.03130856376414971,1.5178430967489393e-05,0.8755403210496885,large_bee_associated_form,30,fit,944,101,10.0,0.0065144222999938,0.0279947210304648,0.8159929623499997,-0.1356188196208237,0.0312131653679636,1.3932412887759249e-05,0.951991789408333
all_observed,tropical,blue_purple__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,1086,103,7.0,-0.01141773524237999,0.03679104181571797,0.7563023473401658,,,,0.7563023473401659,butterfly_associated_form,30,fit,1086,103,7.0,-0.0147323337956765,0.0378293023950922,0.6969489222105314,,,,0.6969489222105315
all_observed,tropical,blue_purple__large_bee_form,large_bee_associated_form,pilot,30,unconditional,fit,1086,103,7.0,-0.07751449240379715,0.044049333981758865,0.07845529916180127,,,,0.14704262507885846,large_bee_associated_form,30,fit,1086,103,7.0,-0.0769085396471691,0.0453289928515751,0.0897582439402611,,,,0.1570769268954569
all_observed,tropical,red_pink__bird_form,bird_associated_form,pilot,30,unconditional,fit,1086,103,7.0,-0.08193114962982073,0.030712500900589433,0.007637677780266922,,,,0.026731872230934227,bird_associated_form,30,fit,1086,103,7.0,-0.0791562929846697,0.0303498597363821,0.0091039132314037,,,,0.031863696309913
all_observed,tropical,red_pink__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,1086,103,7.0,-0.10032627905377822,0.03505259007087396,0.004207584579099413,,,,0.026731872230934227,butterfly_associated_form,30,fit,1086,103,7.0,-0.0970044331703954,0.0354279568238593,0.0061799819733512,,,,0.031863696309913
all_observed,tropical,yellow_orange__bird_form,bird_associated_form,pilot,30,unconditional,fit,1086,103,7.0,-0.041343202219301434,0.02392825455138924,0.08402435718791912,,,,0.14704262507885846,bird_associated_form,30,fit,1086,103,7.0,-0.0400708164462764,0.022884627350745,0.0799471598455607,,,,0.1570769268954569
all_observed,tropical,yellow_orange__butterfly_form,butterfly_associated_form,pilot,30,unconditional,fit,1086,103,7.0,-0.050213962230215015,0.034526987758033506,0.1458522033931627,,,,0.2041930847504278,butterfly_associated_form,30,fit,1086,103,7.0,-0.0490897481994394,0.0338002819801765,0.1464050623685164,,,,0.2049670873159229
all_observed,tropical,yellow_orange__large_bee_form,large_bee_associated_form,pilot,30,unconditional,fit,1086,103,7.0,-0.026346704132906296,0.03099879693461964,0.3953658589270755,,,,0.4612601687482547,large_bee_associated_form,30,fit,1086,103,7.0,-0.0268678647540393,0.0293574308423227,0.3600876450296364,,,,0.4201022525345759
